GENE	COVERAGE	STRAIN	GROUP
G232_05145	0.8603	Rstd	R
G232_05145	3.6573	SM102	S
G232_05145	0.8938	SM104	S
G232_05145	0.8210	SM105	S
G232_05145	0.7095	SM108	S
G232_05145	1.5478	SM109	S
G232_05145	1.1325	SM11	S
G232_05145	0.8808	SM122	S
G232_05145	0.6466	SM13	S
G232_05145	3.5887	SM14	S
G232_05145	1.6127	SM18	S
G232_05145	0.7939	SM24	S
G232_05145	0.6964	SM27	S
G232_05145	0.9250	SM28	S
G232_05145	1.5614	SM29	S
G232_05145	0.8762	SM35	S
G232_05145	5.6770	SM36	S
G232_05145	1.0141	SM42	S
G232_05145	1.1273	SM48	S
G232_05145	1.5630	SM57	S
G232_05145	0.7690	SM66	S
G232_05145	0.6916	SM67	S
G232_05145	4.9458	SM72	S
G232_05145	0.9712	SM74	S
G232_05145	0.9481	SM84	S
G232_05145	0.6880	SM9	S
G232_05145	0.8964	SM91	S
G232_05146	0.7572	Rstd	R
G232_05146	0.0979	SM102	S
G232_05146	0.6116	SM104	S
G232_05146	0.2724	SM105	S
G232_05146	0.7863	SM108	S
G232_05146	0.9043	SM109	S
G232_05146	0.6687	SM11	S
G232_05146	0.9139	SM122	S
G232_05146	1.0680	SM13	S
G232_05146	0.6452	SM14	S
G232_05146	1.2387	SM18	S
G232_05146	0.9079	SM24	S
G232_05146	0.8854	SM27	S
G232_05146	1.0786	SM28	S
G232_05146	1.0439	SM29	S
G232_05146	0.2667	SM35	S
G232_05146	0.0233	SM36	S
G232_05146	1.0546	SM42	S
G232_05146	0.3394	SM48	S
G232_05146	0.2353	SM57	S
G232_05146	0.8658	SM66	S
G232_05146	0.8864	SM67	S
G232_05146	0.1773	SM72	S
G232_05146	0.6187	SM74	S
G232_05146	0.8581	SM84	S
G232_05146	0.8880	SM9	S
G232_05146	0.7077	SM91	S
G232_05147	0.6194	Rstd	R
G232_05147	3.3007	SM102	S
G232_05147	0.7702	SM104	S
G232_05147	0.7432	SM105	S
G232_05147	0.4834	SM108	S
G232_05147	1.4478	SM109	S
G232_05147	1.0542	SM11	S
G232_05147	0.8278	SM122	S
G232_05147	0.7573	SM13	S
G232_05147	2.4247	SM14	S
G232_05147	1.1084	SM18	S
G232_05147	0.6579	SM24	S
G232_05147	0.9384	SM27	S
G232_05147	0.7714	SM28	S
G232_05147	1.0906	SM29	S
G232_05147	0.9524	SM35	S
G232_05147	4.0272	SM36	S
G232_05147	0.6197	SM42	S
G232_05147	1.2424	SM48	S
G232_05147	0.9076	SM57	S
G232_05147	0.7148	SM66	S
G232_05147	0.5682	SM67	S
G232_05147	3.9901	SM72	S
G232_05147	1.1727	SM74	S
G232_05147	0.7300	SM84	S
G232_05147	0.9216	SM9	S
G232_05147	0.7830	SM91	S
G232_05148	0.8157	Rstd	R
G232_05148	0.3846	SM102	S
G232_05148	0.9637	SM104	S
G232_05148	0.9183	SM105	S
G232_05148	0.8008	SM108	S
G232_05148	0.8043	SM109	S
G232_05148	0.7169	SM11	S
G232_05148	0.9205	SM122	S
G232_05148	0.7165	SM13	S
G232_05148	0.5323	SM14	S
G232_05148	1.3654	SM18	S
G232_05148	0.6184	SM24	S
G232_05148	0.6476	SM27	S
G232_05148	0.6000	SM28	S
G232_05148	0.8012	SM29	S
G232_05148	0.8000	SM35	S
G232_05148	0.3502	SM36	S
G232_05148	0.8803	SM42	S
G232_05148	0.5515	SM48	S
G232_05148	0.6975	SM57	S
G232_05148	0.9677	SM66	S
G232_05148	0.7403	SM67	S
G232_05148	0.3744	SM72	S
G232_05148	1.0504	SM74	S
G232_05148	0.7933	SM84	S
G232_05148	0.7392	SM9	S
G232_05148	0.8893	SM91	S
G232_05149	1.4648	Rstd	R
G232_05149	0.1818	SM102	S
G232_05149	1.2433	SM104	S
G232_05149	1.5759	SM105	S
G232_05149	1.1971	SM108	S
G232_05149	1.1043	SM109	S
G232_05149	0.5904	SM11	S
G232_05149	1.3179	SM122	S
G232_05149	1.2524	SM13	S
G232_05149	0.4919	SM14	S
G232_05149	0.7661	SM18	S
G232_05149	1.4474	SM24	S
G232_05149	1.4798	SM27	S
G232_05149	1.2393	SM28	S
G232_05149	0.5000	SM29	S
G232_05149	1.6571	SM35	S
G232_05149	0.0817	SM36	S
G232_05149	1.3028	SM42	S
G232_05149	1.0667	SM48	S
G232_05149	0.6555	SM57	S
G232_05149	1.1032	SM66	S
G232_05149	1.1494	SM67	S
G232_05149	0.1675	SM72	S
G232_05149	1.2950	SM74	S
G232_05149	1.1922	SM84	S
G232_05149	1.4656	SM9	S
G232_05149	1.2560	SM91	S
G232_05150	0.7225	Rstd	R
G232_05150	2.1119	SM102	S
G232_05150	0.4597	SM104	S
G232_05150	1.1245	SM105	S
G232_05150	0.8029	SM108	S
G232_05150	1.4609	SM109	S
G232_05150	0.7892	SM11	S
G232_05150	0.3444	SM122	S
G232_05150	1.0466	SM13	S
G232_05150	1.1317	SM14	S
G232_05150	1.7686	SM18	S
G232_05150	1.2018	SM24	S
G232_05150	1.0849	SM27	S
G232_05150	1.2036	SM28	S
G232_05150	2.1901	SM29	S
G232_05150	1.0286	SM35	S
G232_05150	1.7938	SM36	S
G232_05150	0.9120	SM42	S
G232_05150	1.8000	SM48	S
G232_05150	1.5546	SM57	S
G232_05150	1.0632	SM66	S
G232_05150	1.0779	SM67	S
G232_05150	1.7438	SM72	S
G232_05150	0.8273	SM74	S
G232_05150	0.9123	SM84	S
G232_05150	1.1936	SM9	S
G232_05150	1.0815	SM91	S
G232_05151	0.8038	Rstd	R
G232_05151	0.9301	SM102	S
G232_05151	0.8347	SM104	S
G232_05151	1.0350	SM105	S
G232_05151	0.9481	SM108	S
G232_05151	0.7217	SM109	S
G232_05151	0.7349	SM11	S
