GENE	COVERAGE	STRAIN	GROUP
G232_01942	0.7096	Rstd	R
G232_01942	0.2098	SM102	S
G232_01942	0.5901	SM104	S
G232_01942	0.0584	SM105	S
G232_01942	0.8361	SM108	S
G232_01942	0.2130	SM109	S
G232_01942	0.5723	SM11	S
G232_01942	0.8146	SM122	S
G232_01942	0.9068	SM13	S
G232_01942	0.1317	SM14	S
G232_01942	0.0000	SM18	S
G232_01942	0.6623	SM24	S
G232_01942	0.0212	SM27	S
G232_01942	0.9464	SM28	S
G232_01942	1.3041	SM29	S
G232_01942	0.1619	SM35	S
G232_01942	0.0000	SM36	S
G232_01942	0.6937	SM42	S
G232_01942	0.8606	SM48	S
G232_01942	0.2521	SM57	S
G232_01942	0.6619	SM66	S
G232_01942	0.5422	SM67	S
G232_01942	0.0936	SM72	S
G232_01942	0.0504	SM74	S
G232_01942	0.8604	SM84	S
G232_01942	0.0272	SM9	S
G232_01942	0.7360	SM91	S
