GENE	COVERAGE	STRAIN	GROUP
G232_06861	0.6174	Rstd	R
G232_06861	0.9510	SM102	S
G232_06861	0.8481	SM104	S
G232_06861	0.5642	SM105	S
G232_06861	0.6826	SM108	S
G232_06861	0.6174	SM109	S
G232_06861	0.9157	SM11	S
G232_06861	0.8146	SM122	S
G232_06861	1.0796	SM13	S
G232_06861	1.0027	SM14	S
G232_06861	1.4263	SM18	S
G232_06861	1.1667	SM24	S
G232_06861	0.8493	SM27	S
G232_06861	1.1964	SM28	S
G232_06861	1.3626	SM29	S
G232_06861	0.4571	SM35	S
G232_06861	2.0545	SM36	S
G232_06861	0.8275	SM42	S
G232_06861	0.6485	SM48	S
G232_06861	0.7395	SM57	S
G232_06861	0.8903	SM66	S
G232_06861	0.6429	SM67	S
G232_06861	2.0049	SM72	S
G232_06861	0.7698	SM74	S
G232_06861	0.8619	SM84	S
G232_06861	0.8416	SM9	S
G232_06861	0.7679	SM91	S
G232_06862	0.8434	Rstd	R
G232_06862	1.1399	SM102	S
G232_06862	1.0094	SM104	S
G232_06862	1.0350	SM105	S
G232_06862	0.9212	SM108	S
G232_06862	1.2217	SM109	S
G232_06862	0.8313	SM11	S
G232_06862	1.0596	SM122	S
G232_06862	0.6738	SM13	S
G232_06862	1.1559	SM14	S
G232_06862	1.0548	SM18	S
G232_06862	0.8158	SM24	S
G232_06862	0.7580	SM27	S
G232_06862	0.9000	SM28	S
G232_06862	0.7982	SM29	S
G232_06862	0.3429	SM35	S
G232_06862	1.2957	SM36	S
G232_06862	0.7377	SM42	S
G232_06862	0.9030	SM48	S
G232_06862	1.3782	SM57	S
G232_06862	0.9213	SM66	S
G232_06862	1.1494	SM67	S
G232_06862	1.1478	SM72	S
G232_06862	1.0647	SM74	S
G232_06862	0.7109	SM84	S
G232_06862	0.6752	SM9	S
G232_06862	0.8627	SM91	S
G232_06863	0.8474	Rstd	R
G232_06863	0.6434	SM102	S
G232_06863	0.8548	SM104	S
G232_06863	0.8677	SM105	S
G232_06863	0.8859	SM108	S
G232_06863	0.7522	SM109	S
G232_06863	0.7831	SM11	S
G232_06863	1.1258	SM122	S
G232_06863	0.8777	SM13	S
G232_06863	0.7070	SM14	S
G232_06863	1.2753	SM18	S
G232_06863	0.6535	SM24	S
G232_06863	0.8662	SM27	S
G232_06863	0.8607	SM28	S
G232_06863	1.0673	SM29	S
G232_06863	0.7524	SM35	S
G232_06863	0.1206	SM36	S
G232_06863	0.8028	SM42	S
G232_06863	0.7515	SM48	S
G232_06863	0.8824	SM57	S
G232_06863	0.8723	SM66	S
G232_06863	0.8636	SM67	S
G232_06863	0.2857	SM72	S
G232_06863	0.7770	SM74	S
G232_06863	0.7620	SM84	S
G232_06863	0.8448	SM9	S
G232_06863	0.8645	SM91	S
G232_06864	1.0595	Rstd	R
G232_06864	9.8881	SM102	S
G232_06864	0.8212	SM104	S
G232_06864	0.7821	SM105	S
G232_06864	0.8568	SM108	S
G232_06864	1.7130	SM109	S
G232_06864	1.5783	SM11	S
G232_06864	1.1987	SM122	S
G232_06864	0.8913	SM13	S
G232_06864	6.9758	SM14	S
G232_06864	1.3800	SM18	S
G232_06864	0.7105	SM24	S
G232_06864	0.7834	SM27	S
G232_06864	0.8321	SM28	S
G232_06864	1.1813	SM29	S
G232_06864	1.1333	SM35	S
G232_06864	13.0233	SM36	S
G232_06864	1.2430	SM42	S
G232_06864	1.4303	SM48	S
G232_06864	1.0420	SM57	S
G232_06864	0.7265	SM66	S
G232_06864	0.8604	SM67	S
G232_06864	10.6158	SM72	S
G232_06864	0.8849	SM74	S
G232_06864	0.8711	SM84	S
G232_06864	0.9872	SM9	S
G232_06864	0.9132	SM91	S
G232_06865	0.6472	Rstd	R
G232_06865	0.2517	SM102	S
G232_06865	0.7070	SM104	S
G232_06865	0.4280	SM105	S
G232_06865	0.8029	SM108	S
G232_06865	0.6957	SM109	S
G232_06865	0.9398	SM11	S
G232_06865	0.8212	SM122	S
G232_06865	0.8718	SM13	S
G232_06865	0.3952	SM14	S
G232_06865	1.4568	SM18	S
G232_06865	0.7237	SM24	S
G232_06865	0.9873	SM27	S
G232_06865	0.8036	SM28	S
G232_06865	1.0117	SM29	S
G232_06865	0.9048	SM35	S
G232_06865	0.0467	SM36	S
G232_06865	0.9472	SM42	S
G232_06865	0.5879	SM48	S
G232_06865	0.6807	SM57	S
G232_06865	0.6477	SM66	S
G232_06865	0.5422	SM67	S
G232_06865	0.2167	SM72	S
G232_06865	1.0072	SM74	S
G232_06865	0.7269	SM84	S
G232_06865	0.6704	SM9	S
G232_06865	0.9070	SM91	S
G232_06866	0.7948	Rstd	R
G232_06866	0.0070	SM102	S
G232_06866	0.6022	SM104	S
G232_06866	1.1984	SM105	S
G232_06866	0.7842	SM108	S
G232_06866	0.6522	SM109	S
G232_06866	0.6687	SM11	S
G232_06866	0.5828	SM122	S
G232_06866	0.7748	SM13	S
G232_06866	0.9597	SM14	S
G232_06866	1.5445	SM18	S
G232_06866	1.0439	SM24	S
G232_06866	1.0913	SM27	S
G232_06866	1.0321	SM28	S
G232_06866	1.1374	SM29	S
G232_06866	1.0000	SM35	S
G232_06866	0.0000	SM36	S
G232_06866	0.8380	SM42	S
G232_06866	1.0606	SM48	S
G232_06866	0.6891	SM57	S
G232_06866	0.7265	SM66	S
G232_06866	0.7013	SM67	S
G232_06866	0.0000	SM72	S
G232_06866	0.7770	SM74	S
G232_06866	0.8207	SM84	S
G232_06866	0.9456	SM9	S
G232_06866	0.8902	SM91	S
G232_06867	0.7820	Rstd	R
G232_06867	0.6643	SM102	S
G232_06867	0.9046	SM104	S
G232_06867	0.8911	SM105	S
G232_06867	0.8610	SM108	S
G232_06867	0.9478	SM109	S
G232_06867	1.3916	SM11	S
G232_06867	0.5430	SM122	S
G232_06867	0.7262	SM13	S
G232_06867	0.8844	SM14	S
G232_06867	1.2229	SM18	S
G232_06867	0.9430	SM24	S
G232_06867	0.8004	SM27	S
G232_06867	0.7179	SM28	S
G232_06867	0.9883	SM29	S
G232_06867	1.0095	SM35	S
G232_06867	0.7549	SM36	S
G232_06867	0.8856	SM42	S
G232_06867	0.6303	SM48	S
G232_06867	0.9748	SM57	S
G232_06867	1.1394	SM66	S
G232_06867	0.7695	SM67	S
G232_06867	1.1724	SM72	S
G232_06867	1.0432	SM74	S
G232_06867	0.7986	SM84	S
G232_06867	0.8672	SM9	S
G232_06867	0.9318	SM91	S
G232_06868	0.8712	Rstd	R
G232_06868	0.1958	SM102	S
G232_06868	0.8656	SM104	S
G232_06868	0.7743	SM105	S
G232_06868	0.7344	SM108	S
G232_06868	1.1957	SM109	S
G232_06868	0.5843	SM11	S
G232_06868	1.2450	SM122	S
G232_06868	0.7825	SM13	S
G232_06868	0.5511	SM14	S
G232_06868	1.2132	SM18	S
G232_06868	0.8246	SM24	S
G232_06868	0.8280	SM27	S
G232_06868	0.7607	SM28	S
G232_06868	1.0994	SM29	S
G232_06868	0.8095	SM35	S
G232_06868	0.0973	SM36	S
G232_06868	0.8609	SM42	S
G232_06868	0.7818	SM48	S
G232_06868	0.6555	SM57	S
G232_06868	0.9381	SM66	S
G232_06868	0.6981	SM67	S
G232_06868	0.0985	SM72	S
G232_06868	1.0863	SM74	S
G232_06868	0.8940	SM84	S
G232_06868	1.0288	SM9	S
G232_06868	0.8237	SM91	S
G232_06869	1.2081	Rstd	R
G232_06869	0.9860	SM102	S
G232_06869	0.9099	SM104	S
G232_06869	0.6498	SM105	S
G232_06869	0.8838	SM108	S
G232_06869	0.5783	SM109	S
G232_06869	1.1265	SM11	S
G232_06869	0.9470	SM122	S
G232_06869	0.7981	SM13	S
G232_06869	1.0941	SM14	S
G232_06869	1.4762	SM18	S
G232_06869	0.6360	SM24	S
G232_06869	0.8535	SM27	S
G232_06869	0.8393	SM28	S
G232_06869	1.4415	SM29	S
G232_06869	1.0190	SM35	S
G232_06869	1.4086	SM36	S
G232_06869	0.8134	SM42	S
G232_06869	0.7394	SM48	S
G232_06869	1.2017	SM57	S
G232_06869	0.6800	SM66	S
G232_06869	0.8279	SM67	S
G232_06869	1.6158	SM72	S
G232_06869	0.5108	SM74	S
G232_06869	0.7979	SM84	S
G232_06869	0.8272	SM9	S
G232_06869	0.8220	SM91	S
G232_06870	0.9604	Rstd	R
G232_06870	2.3776	SM102	S
G232_06870	0.8091	SM104	S
G232_06870	0.8444	SM105	S
G232_06870	0.7593	SM108	S
G232_06870	0.8087	SM109	S
G232_06870	0.6506	SM11	S
G232_06870	0.8146	SM122	S
G232_06870	0.6427	SM13	S
G232_06870	1.6989	SM14	S
G232_06870	1.4604	SM18	S
G232_06870	0.6798	SM24	S
G232_06870	0.6730	SM27	S
G232_06870	1.0214	SM28	S
G232_06870	1.5263	SM29	S
G232_06870	0.8095	SM35	S
G232_06870	2.4047	SM36	S
G232_06870	0.9349	SM42	S
G232_06870	0.7515	SM48	S
G232_06870	0.7311	SM57	S
G232_06870	0.6052	SM66	S
G232_06870	0.6786	SM67	S
G232_06870	2.5862	SM72	S
G232_06870	0.3885	SM74	S
G232_06870	0.8124	SM84	S
G232_06870	0.7840	SM9	S
G232_06870	0.8397	SM91	S
