GENE	COVERAGE	STRAIN	GROUP
G232_05590	0.8325	Rstd	R
G232_05590	3.0210	SM102	S
G232_05590	0.8911	SM104	S
G232_05590	0.6926	SM105	S
G232_05590	0.7241	SM108	S
G232_05590	1.2000	SM109	S
G232_05590	1.0663	SM11	S
G232_05590	1.0331	SM122	S
G232_05590	0.8544	SM13	S
G232_05590	2.3763	SM14	S
G232_05590	1.4044	SM18	S
G232_05590	0.7939	SM24	S
G232_05590	1.0297	SM27	S
G232_05590	0.8000	SM28	S
G232_05590	1.3830	SM29	S
G232_05590	1.2000	SM35	S
G232_05590	3.6070	SM36	S
G232_05590	0.8944	SM42	S
G232_05590	0.7273	SM48	S
G232_05590	0.7899	SM57	S
G232_05590	0.8258	SM66	S
G232_05590	0.8019	SM67	S
G232_05590	3.3300	SM72	S
G232_05590	0.9712	SM74	S
G232_05590	0.8528	SM84	S
G232_05590	0.9968	SM9	S
G232_05590	0.8494	SM91	S
G232_05591	0.9871	Rstd	R
G232_05591	0.3007	SM102	S
G232_05591	0.5753	SM104	S
G232_05591	0.6498	SM105	S
G232_05591	0.8672	SM108	S
G232_05591	0.6348	SM109	S
G232_05591	0.5120	SM11	S
G232_05591	0.8278	SM122	S
G232_05591	0.7689	SM13	S
G232_05591	0.4946	SM14	S
G232_05591	1.2728	SM18	S
G232_05591	0.5658	SM24	S
G232_05591	0.7813	SM27	S
G232_05591	0.7750	SM28	S
G232_05591	0.7573	SM29	S
G232_05591	1.0095	SM35	S
G232_05591	0.2257	SM36	S
G232_05591	0.8908	SM42	S
G232_05591	0.2182	SM48	S
G232_05591	0.6807	SM57	S
G232_05591	0.6297	SM66	S
G232_05591	0.9675	SM67	S
G232_05591	0.3300	SM72	S
G232_05591	0.3453	SM74	S
G232_05591	0.7376	SM84	S
G232_05591	0.7984	SM9	S
G232_05591	0.8202	SM91	S
G232_05592	0.7086	Rstd	R
G232_05592	0.0559	SM102	S
G232_05592	0.9449	SM104	S
G232_05592	0.8288	SM105	S
G232_05592	1.0249	SM108	S
G232_05592	0.4391	SM109	S
G232_05592	0.3133	SM11	S
G232_05592	0.7947	SM122	S
G232_05592	0.6350	SM13	S
G232_05592	0.4140	SM14	S
G232_05592	1.2935	SM18	S
G232_05592	0.9386	SM24	S
G232_05592	0.8514	SM27	S
G232_05592	1.1714	SM28	S
G232_05592	1.0848	SM29	S
G232_05592	0.8095	SM35	S
G232_05592	0.0000	SM36	S
G232_05592	0.7870	SM42	S
G232_05592	0.5697	SM48	S
G232_05592	0.4706	SM57	S
G232_05592	0.6052	SM66	S
G232_05592	0.7565	SM67	S
G232_05592	0.0591	SM72	S
G232_05592	0.5180	SM74	S
G232_05592	0.8551	SM84	S
G232_05592	0.8528	SM9	S
G232_05592	0.9123	SM91	S
G232_05593	0.7255	Rstd	R
G232_05593	0.6923	SM102	S
G232_05593	0.5551	SM104	S
G232_05593	0.6148	SM105	S
G232_05593	0.7427	SM108	S
G232_05593	1.0043	SM109	S
G232_05593	0.7229	SM11	S
G232_05593	0.9669	SM122	S
G232_05593	0.7864	SM13	S
G232_05593	0.7769	SM14	S
G232_05593	1.3800	SM18	S
G232_05593	1.0570	SM24	S
G232_05593	0.9406	SM27	S
G232_05593	1.2250	SM28	S
G232_05593	1.2807	SM29	S
G232_05593	1.1524	SM35	S
G232_05593	0.3541	SM36	S
G232_05593	0.8468	SM42	S
G232_05593	0.7576	SM48	S
G232_05593	0.7395	SM57	S
G232_05593	1.0077	SM66	S
G232_05593	0.8182	SM67	S
G232_05593	0.3596	SM72	S
G232_05593	0.6978	SM74	S
G232_05593	0.8169	SM84	S
G232_05593	1.0848	SM9	S
G232_05593	0.9114	SM91	S
G232_05594	0.5619	Rstd	R
G232_05594	0.1119	SM102	S
G232_05594	0.8105	SM104	S
G232_05594	0.6265	SM105	S
G232_05594	0.8631	SM108	S
G232_05594	0.8783	SM109	S
G232_05594	0.7108	SM11	S
G232_05594	1.6490	SM122	S
G232_05594	0.7417	SM13	S
G232_05594	0.6532	SM14	S
G232_05594	1.3033	SM18	S
G232_05594	0.4079	SM24	S
G232_05594	0.7049	SM27	S
G232_05594	1.1393	SM28	S
G232_05594	1.5175	SM29	S
G232_05594	0.4381	SM35	S
G232_05594	0.0311	SM36	S
G232_05594	0.8768	SM42	S
G232_05594	1.1333	SM48	S
G232_05594	0.9160	SM57	S
G232_05594	1.2000	SM66	S
G232_05594	1.0000	SM67	S
