GENE	COVERAGE	STRAIN	GROUP
G232_09498	0.8831	Rstd	R
G232_09498	0.3427	SM102	S
G232_09498	0.9355	SM104	S
G232_09498	0.8327	SM105	S
G232_09498	0.7863	SM108	S
G232_09498	1.3391	SM109	S
G232_09498	0.8614	SM11	S
G232_09498	0.6159	SM122	S
G232_09498	0.9243	SM13	S
G232_09498	0.7419	SM14	S
G232_09498	0.8855	SM18	S
G232_09498	0.7544	SM24	S
G232_09498	0.8747	SM27	S
G232_09498	0.7964	SM28	S
G232_09498	0.8772	SM29	S
G232_09498	0.6095	SM35	S
G232_09498	0.6926	SM36	S
G232_09498	0.7817	SM42	S
G232_09498	1.0121	SM48	S
G232_09498	0.4958	SM57	S
G232_09498	1.2400	SM66	S
G232_09498	1.0779	SM67	S
G232_09498	0.5025	SM72	S
G232_09498	0.8417	SM74	S
G232_09498	0.8970	SM84	S
G232_09498	0.8128	SM9	S
G232_09498	0.9008	SM91	S
G232_09499	0.8404	Rstd	R
G232_09499	4.5035	SM102	S
G232_09499	0.9382	SM104	S
G232_09499	0.9377	SM105	S
G232_09499	0.8527	SM108	S
G232_09499	1.5043	SM109	S
G232_09499	1.5783	SM11	S
G232_09499	0.8874	SM122	S
G232_09499	0.8039	SM13	S
G232_09499	3.4301	SM14	S
G232_09499	1.3471	SM18	S
G232_09499	0.6754	SM24	S
G232_09499	0.7919	SM27	S
G232_09499	1.2036	SM28	S
G232_09499	1.1550	SM29	S
G232_09499	0.7905	SM35	S
G232_09499	5.3230	SM36	S
G232_09499	1.0458	SM42	S
G232_09499	1.0061	SM48	S
G232_09499	1.0588	SM57	S
G232_09499	0.8232	SM66	S
G232_09499	1.0097	SM67	S
G232_09499	5.1182	SM72	S
G232_09499	1.0216	SM74	S
G232_09499	0.8032	SM84	S
G232_09499	0.7904	SM9	S
G232_09499	0.9451	SM91	S
G232_09500	0.6957	Rstd	R
G232_09500	0.5664	SM102	S
G232_09500	0.8495	SM104	S
G232_09500	0.5992	SM105	S
G232_09500	1.1577	SM108	S
G232_09500	0.6870	SM109	S
G232_09500	1.4578	SM11	S
G232_09500	0.8013	SM122	S
G232_09500	0.9961	SM13	S
G232_09500	0.4866	SM14	S
G232_09500	1.2363	SM18	S
G232_09500	0.9035	SM24	S
G232_09500	0.4395	SM27	S
G232_09500	0.6964	SM28	S
G232_09500	0.5673	SM29	S
G232_09500	1.0190	SM35	S
G232_09500	0.4786	SM36	S
G232_09500	0.9190	SM42	S
G232_09500	0.9273	SM48	S
G232_09500	0.2437	SM57	S
G232_09500	0.8013	SM66	S
G232_09500	1.0455	SM67	S
G232_09500	0.6798	SM72	S
G232_09500	0.3525	SM74	S
G232_09500	0.9207	SM84	S
G232_09500	0.6320	SM9	S
G232_09500	0.7112	SM91	S
G232_09501	0.7294	Rstd	R
G232_09501	0.7203	SM102	S
G232_09501	0.8306	SM104	S
G232_09501	0.7082	SM105	S
G232_09501	0.8402	SM108	S
G232_09501	0.6435	SM109	S
G232_09501	0.6205	SM11	S
G232_09501	1.1656	SM122	S
G232_09501	0.8544	SM13	S
G232_09501	0.5430	SM14	S
G232_09501	1.1644	SM18	S
G232_09501	0.7325	SM24	S
G232_09501	1.0042	SM27	S
G232_09501	0.7143	SM28	S
G232_09501	0.7544	SM29	S
G232_09501	1.1810	SM35	S
G232_09501	0.4397	SM36	S
G232_09501	0.8011	SM42	S
G232_09501	0.7030	SM48	S
G232_09501	0.6891	SM57	S
G232_09501	0.8155	SM66	S
G232_09501	0.8312	SM67	S
G232_09501	0.7192	SM72	S
G232_09501	0.4173	SM74	S
G232_09501	0.8520	SM84	S
G232_09501	0.8480	SM9	S
G232_09501	0.7733	SM91	S
G232_09502	0.6591	Rstd	R
G232_09502	1.2028	SM102	S
G232_09502	0.8777	SM104	S
G232_09502	0.7315	SM105	S
G232_09502	0.8506	SM108	S
G232_09502	0.8087	SM109	S
G232_09502	0.8735	SM11	S
G232_09502	0.5497	SM122	S
G232_09502	0.8097	SM13	S
G232_09502	0.9113	SM14	S
G232_09502	1.5652	SM18	S
G232_09502	0.5526	SM24	S
G232_09502	0.6115	SM27	S
G232_09502	0.5857	SM28	S
G232_09502	1.1667	SM29	S
G232_09502	1.0952	SM35	S
G232_09502	1.1051	SM36	S
G232_09502	0.6549	SM42	S
G232_09502	0.8606	SM48	S
G232_09502	0.9412	SM57	S
G232_09502	0.8594	SM66	S
G232_09502	0.6234	SM67	S
G232_09502	1.2167	SM72	S
G232_09502	0.5324	SM74	S
G232_09502	0.5614	SM84	S
G232_09502	0.6736	SM9	S
G232_09502	0.7830	SM91	S
G232_09503	0.6571	Rstd	R
G232_09503	1.3007	SM102	S
G232_09503	0.9651	SM104	S
G232_09503	0.6342	SM105	S
G232_09503	0.8693	SM108	S
G232_09503	0.8565	SM109	S
G232_09503	0.5964	SM11	S
G232_09503	0.8808	SM122	S
G232_09503	0.6175	SM13	S
G232_09503	0.9005	SM14	S
G232_09503	1.0244	SM18	S
G232_09503	0.5833	SM24	S
G232_09503	0.6306	SM27	S
G232_09503	0.6643	SM28	S
G232_09503	0.8450	SM29	S
G232_09503	0.5238	SM35	S
G232_09503	0.8677	SM36	S
G232_09503	0.6320	SM42	S
G232_09503	0.6848	SM48	S
G232_09503	0.9160	SM57	S
G232_09503	1.0297	SM66	S
G232_09503	0.6526	SM67	S
G232_09503	1.3153	SM72	S
G232_09503	0.7410	SM74	S
G232_09503	0.5469	SM84	S
G232_09503	0.6624	SM9	S
G232_09503	0.7431	SM91	S
G232_09504	0.6918	Rstd	R
G232_09504	0.1608	SM102	S
G232_09504	0.7419	SM104	S
G232_09504	1.0584	SM105	S
G232_09504	0.7842	SM108	S
G232_09504	0.5391	SM109	S
G232_09504	0.5181	SM11	S
G232_09504	1.1192	SM122	S
G232_09504	0.4330	SM13	S
G232_09504	0.3199	SM14	S
G232_09504	0.9196	SM18	S
G232_09504	0.9649	SM24	S
G232_09504	0.5817	SM27	S
G232_09504	0.6607	SM28	S
G232_09504	0.0000	SM29	S
G232_09504	1.5429	SM35	S
G232_09504	0.1245	SM36	S
G232_09504	0.8750	SM42	S
G232_09504	0.8424	SM48	S
G232_09504	0.8067	SM57	S
G232_09504	1.1781	SM66	S
G232_09504	1.1429	SM67	S
G232_09504	0.0443	SM72	S
G232_09504	1.1583	SM74	S
G232_09504	0.8284	SM84	S
G232_09504	0.7744	SM9	S
G232_09504	1.1754	SM91	S
G232_09505	0.9495	Rstd	R
G232_09505	0.0210	SM102	S
G232_09505	0.6331	SM104	S
G232_09505	0.8833	SM105	S
G232_09505	0.7967	SM108	S
G232_09505	0.3826	SM109	S
G232_09505	0.5964	SM11	S
G232_09505	0.5894	SM122	S
G232_09505	0.6621	SM13	S
G232_09505	0.4274	SM14	S
G232_09505	0.9342	SM18	S
G232_09505	0.6886	SM24	S
G232_09505	0.7665	SM27	S
G232_09505	0.9250	SM28	S
G232_09505	0.8947	SM29	S
G232_09505	0.8952	SM35	S
G232_09505	0.0973	SM36	S
G232_09505	0.8996	SM42	S
G232_09505	0.5394	SM48	S
G232_09505	0.8824	SM57	S
G232_09505	0.6284	SM66	S
G232_09505	0.9318	SM67	S
G232_09505	0.0788	SM72	S
G232_09505	0.4317	SM74	S
G232_09505	0.8566	SM84	S
G232_09505	0.5616	SM9	S
G232_09505	0.8246	SM91	S
G232_09506	0.9128	Rstd	R
G232_09506	0.1399	SM102	S
G232_09506	0.9462	SM104	S
G232_09506	1.0078	SM105	S
G232_09506	0.9295	SM108	S
G232_09506	0.8391	SM109	S
G232_09506	0.8554	SM11	S
G232_09506	1.1987	SM122	S
G232_09506	1.0117	SM13	S
G232_09506	0.5484	SM14	S
G232_09506	1.3264	SM18	S
G232_09506	0.8465	SM24	S
G232_09506	0.9151	SM27	S
G232_09506	0.9857	SM28	S
G232_09506	1.1170	SM29	S
G232_09506	0.9143	SM35	S
G232_09506	0.1089	SM36	S
G232_09506	0.8046	SM42	S
G232_09506	0.8121	SM48	S
G232_09506	0.7563	SM57	S
G232_09506	1.0955	SM66	S
G232_09506	0.8604	SM67	S
G232_09506	0.1478	SM72	S
G232_09506	0.9281	SM74	S
G232_09506	0.8772	SM84	S
G232_09506	0.7728	SM9	S
G232_09506	0.9610	SM91	S
G232_09507	0.8454	Rstd	R
G232_09507	0.6084	SM102	S
G232_09507	0.8118	SM104	S
G232_09507	0.8444	SM105	S
G232_09507	0.9481	SM108	S
G232_09507	0.8087	SM109	S
G232_09507	0.4277	SM11	S
G232_09507	0.8874	SM122	S
G232_09507	0.5204	SM13	S
G232_09507	0.6102	SM14	S
G232_09507	1.1717	SM18	S
G232_09507	0.8070	SM24	S
G232_09507	0.6221	SM27	S
G232_09507	0.7857	SM28	S
G232_09507	1.0322	SM29	S
G232_09507	0.5238	SM35	S
G232_09507	0.4553	SM36	S
G232_09507	0.7923	SM42	S
G232_09507	0.7394	SM48	S
G232_09507	0.4454	SM57	S
G232_09507	0.6723	SM66	S
G232_09507	0.8474	SM67	S
G232_09507	0.2956	SM72	S
G232_09507	0.4748	SM74	S
G232_09507	0.9436	SM84	S
G232_09507	0.6752	SM9	S
G232_09507	0.8379	SM91	S
