GENE	COVERAGE	STRAIN	GROUP
G232_05230	0.5411	Rstd	R
G232_05230	0.1329	SM102	S
G232_05230	0.7634	SM104	S
G232_05230	0.7510	SM105	S
G232_05230	0.5788	SM108	S
G232_05230	0.7652	SM109	S
G232_05230	1.1928	SM11	S
G232_05230	0.4967	SM122	S
G232_05230	0.6718	SM13	S
G232_05230	0.5457	SM14	S
G232_05230	1.0329	SM18	S
G232_05230	0.8728	SM24	S
G232_05230	0.3885	SM27	S
G232_05230	0.9179	SM28	S
G232_05230	0.9474	SM29	S
G232_05230	0.3429	SM35	S
G232_05230	0.0661	SM36	S
G232_05230	0.8451	SM42	S
G232_05230	0.0000	SM48	S
G232_05230	1.0840	SM57	S
G232_05230	0.6052	SM66	S
G232_05230	0.6688	SM67	S
G232_05230	0.0985	SM72	S
G232_05230	0.5396	SM74	S
G232_05230	0.8238	SM84	S
G232_05230	0.6768	SM9	S
G232_05230	0.6227	SM91	S
G232_05231	0.6105	Rstd	R
G232_05231	0.4266	SM102	S
G232_05231	0.7124	SM104	S
G232_05231	0.4319	SM105	S
G232_05231	0.9232	SM108	S
G232_05231	0.6652	SM109	S
G232_05231	0.7108	SM11	S
G232_05231	0.7947	SM122	S
G232_05231	0.2990	SM13	S
G232_05231	0.4624	SM14	S
G232_05231	0.7442	SM18	S
G232_05231	0.5175	SM24	S
G232_05231	0.2909	SM27	S
G232_05231	0.7714	SM28	S
G232_05231	1.4825	SM29	S
G232_05231	0.8190	SM35	S
G232_05231	0.2374	SM36	S
G232_05231	0.4771	SM42	S
G232_05231	0.4485	SM48	S
G232_05231	0.3193	SM57	S
G232_05231	0.8194	SM66	S
G232_05231	0.4643	SM67	S
G232_05231	0.5074	SM72	S
G232_05231	0.8201	SM74	S
G232_05231	0.5019	SM84	S
G232_05231	0.3456	SM9	S
G232_05231	0.5031	SM91	S
