GENE	COVERAGE	STRAIN	GROUP
G232_02595	1.0198	Rstd	R
G232_02595	0.7552	SM102	S
G232_02595	0.8253	SM104	S
G232_02595	0.4786	SM105	S
G232_02595	0.7448	SM108	S
G232_02595	0.9174	SM109	S
G232_02595	0.6024	SM11	S
G232_02595	0.8543	SM122	S
G232_02595	0.8311	SM13	S
G232_02595	0.6398	SM14	S
G232_02595	1.4726	SM18	S
G232_02595	0.9430	SM24	S
G232_02595	1.0042	SM27	S
G232_02595	1.0000	SM28	S
G232_02595	1.1257	SM29	S
G232_02595	0.8381	SM35	S
G232_02595	0.2374	SM36	S
G232_02595	0.8873	SM42	S
G232_02595	0.8788	SM48	S
G232_02595	0.9916	SM57	S
G232_02595	0.8026	SM66	S
G232_02595	0.6526	SM67	S
G232_02595	0.4680	SM72	S
G232_02595	0.8489	SM74	S
G232_02595	0.9436	SM84	S
G232_02595	0.9232	SM9	S
G232_02595	0.9371	SM91	S
G232_02596	0.8266	Rstd	R
G232_02596	2.6713	SM102	S
G232_02596	0.7863	SM104	S
G232_02596	0.5642	SM105	S
G232_02596	0.6950	SM108	S
G232_02596	0.9913	SM109	S
G232_02596	0.7470	SM11	S
G232_02596	0.7947	SM122	S
G232_02596	1.1845	SM13	S
G232_02596	1.7984	SM14	S
G232_02596	1.9598	SM18	S
G232_02596	0.9693	SM24	S
G232_02596	1.1507	SM27	S
G232_02596	1.2607	SM28	S
G232_02596	1.3333	SM29	S
G232_02596	1.1524	SM35	S
G232_02596	2.0078	SM36	S
G232_02596	0.8750	SM42	S
G232_02596	2.1758	SM48	S
G232_02596	1.0588	SM57	S
G232_02596	1.1123	SM66	S
G232_02596	0.5617	SM67	S
G232_02596	2.2020	SM72	S
G232_02596	0.3309	SM74	S
G232_02596	0.8238	SM84	S
G232_02596	1.1552	SM9	S
G232_02596	0.8229	SM91	S
G232_02597	0.6908	Rstd	R
G232_02597	1.4965	SM102	S
G232_02597	0.9194	SM104	S
G232_02597	0.8093	SM105	S
G232_02597	0.7490	SM108	S
G232_02597	0.8609	SM109	S
G232_02597	0.8012	SM11	S
G232_02597	0.7086	SM122	S
G232_02597	0.8641	SM13	S
G232_02597	1.5323	SM14	S
G232_02597	1.5079	SM18	S
G232_02597	0.7807	SM24	S
G232_02597	0.7516	SM27	S
G232_02597	0.8536	SM28	S
G232_02597	1.0819	SM29	S
G232_02597	0.4381	SM35	S
G232_02597	1.6148	SM36	S
G232_02597	0.8468	SM42	S
G232_02597	0.6121	SM48	S
G232_02597	0.8739	SM57	S
G232_02597	0.8219	SM66	S
G232_02597	0.8279	SM67	S
G232_02597	1.6700	SM72	S
G232_02597	0.6619	SM74	S
G232_02597	0.7101	SM84	S
G232_02597	0.9216	SM9	S
G232_02597	0.8928	SM91	S
G232_02598	0.8979	Rstd	R
G232_02598	0.1119	SM102	S
G232_02598	0.7984	SM104	S
G232_02598	0.8288	SM105	S
G232_02598	1.1017	SM108	S
G232_02598	0.4522	SM109	S
G232_02598	0.9578	SM11	S
G232_02598	0.9073	SM122	S
G232_02598	0.6641	SM13	S
G232_02598	0.1747	SM14	S
G232_02598	0.3983	SM18	S
G232_02598	0.6623	SM24	S
G232_02598	0.5966	SM27	S
G232_02598	0.8393	SM28	S
G232_02598	0.0965	SM29	S
G232_02598	0.7524	SM35	S
G232_02598	0.0000	SM36	S
G232_02598	0.8081	SM42	S
G232_02598	0.8182	SM48	S
G232_02598	0.7143	SM57	S
G232_02598	0.9329	SM66	S
G232_02598	1.1299	SM67	S
G232_02598	0.1182	SM72	S
G232_02598	0.8489	SM74	S
G232_02598	1.0717	SM84	S
G232_02598	0.9072	SM9	S
G232_02598	0.9345	SM91	S
G232_02599	0.9970	Rstd	R
G232_02599	5.4476	SM102	S
G232_02599	0.8118	SM104	S
G232_02599	0.6693	SM105	S
G232_02599	0.8921	SM108	S
G232_02599	1.4130	SM109	S
G232_02599	0.7711	SM11	S
G232_02599	1.1060	SM122	S
G232_02599	0.8136	SM13	S
G232_02599	2.9839	SM14	S
G232_02599	0.0000	SM18	S
G232_02599	0.9561	SM24	S
G232_02599	0.8238	SM27	S
G232_02599	0.5821	SM28	S
G232_02599	0.0439	SM29	S
G232_02599	1.1048	SM35	S
G232_02599	6.1401	SM36	S
G232_02599	0.9894	SM42	S
G232_02599	0.7030	SM48	S
G232_02599	0.4034	SM57	S
G232_02599	0.9265	SM66	S
G232_02599	0.9123	SM67	S
G232_02599	5.3448	SM72	S
G232_02599	1.0216	SM74	S
G232_02599	0.8688	SM84	S
G232_02599	1.0272	SM9	S
G232_02599	0.8184	SM91	S
