GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05665	9.38	0.20	6.55	2.13	3.47	1.36	1.17	1.30	3.56	1.88	10.91	1.77	3.39	2.17	3.52	0.83	0.34	5.22	1.51	1.01	5.99	3.06	0.27	0.84	11.89	4.68	10.06
G232_05666	10.93	2.31	7.45	1.18	3.87	3.29	1.42	0.82	4.34	5.71	13.15	3.09	4.97	2.44	5.56	1.16	5.54	7.62	1.86	0.97	7.35	2.39	2.77	1.02	12.21	7.60	10.77
G232_05667	11.07	1.00	5.48	1.92	3.94	1.45	1.37	1.64	4.29	3.36	10.75	1.77	4.35	3.07	3.24	1.04	1.72	4.88	1.68	0.62	5.27	2.72	1.42	0.96	12.83	5.33	10.08
G232_05668	10.78	0.18	7.24	1.77	5.03	1.47	0.44	0.67	4.02	1.34	10.56	1.87	4.31	3.15	2.97	0.60	0.00	5.28	1.26	0.41	8.26	2.91	0.00	1.32	10.22	4.68	10.53
G232_05669	6.79	1.22	5.16	1.41	3.13	1.76	0.84	1.37	5.37	3.05	13.30	2.09	3.92	3.16	4.02	0.60	2.62	7.14	0.97	1.06	5.02	2.95	1.70	0.93	13.41	6.37	9.62
G232_05670	8.66	10.18	4.39	2.19	2.47	2.24	3.48	1.89	3.85	18.23	9.69	2.48	4.74	0.69	4.11	1.31	17.81	4.62	2.47	1.63	6.49	1.85	16.20	1.38	12.04	6.10	10.45
G232_05671	11.97	0.11	7.73	2.27	4.25	1.74	1.16	1.68	3.94	0.78	10.60	1.28	3.16	2.40	3.98	1.02	0.11	4.18	1.91	0.61	6.96	3.20	0.27	0.83	11.17	4.38	11.36
G232_05672	7.10	1.05	6.94	2.62	3.73	2.07	1.49	1.15	4.71	3.55	8.71	2.13	3.55	1.85	3.47	0.73	2.57	5.73	0.85	0.58	5.79	1.63	3.08	0.73	12.01	4.77	8.36
G232_05673	6.41	0.12	5.50	1.86	3.70	2.08	0.96	1.65	3.59	2.28	10.48	1.56	5.34	2.33	3.41	0.60	0.05	5.54	0.91	0.72	4.73	2.49	0.14	1.22	8.22	5.21	9.77
G232_05674	8.94	1.89	6.56	1.63	4.41	2.58	1.50	0.90	3.92	2.88	9.72	1.91	3.13	2.15	3.50	0.90	2.97	3.90	1.62	1.36	9.03	2.40	2.94	1.76	10.70	5.40	9.23
G232_05675	11.77	0.46	6.23	2.32	3.32	1.43	0.62	1.59	4.92	2.45	10.89	2.04	3.86	1.95	3.69	1.12	0.20	4.37	1.91	0.61	4.42	2.96	0.34	0.65	12.75	4.60	10.33
G232_05676	7.73	1.14	8.84	1.77	3.80	1.50	0.73	1.30	3.28	1.64	8.68	1.47	3.64	1.96	2.42	0.74	4.60	4.02	1.44	0.61	5.44	2.28	2.64	0.79	10.40	2.72	9.97
G232_05677	6.96	1.59	4.81	4.41	3.27	2.07	2.13	2.02	2.80	5.79	11.63	2.33	3.15	1.89	4.17	0.15	2.76	6.35	1.44	1.67	5.82	3.18	2.68	0.28	11.41	6.71	12.39
G232_05678	10.44	0.06	7.20	1.42	5.04	0.73	0.89	1.25	3.19	1.55	8.24	1.35	2.98	1.61	2.66	0.84	0.00	4.08	1.27	1.30	5.73	2.06	0.23	1.19	11.75	4.72	9.82
G232_05679	9.37	0.11	5.36	1.43	3.66	0.40	0.82	0.97	2.78	3.01	9.56	1.70	3.35	2.50	2.99	0.62	0.11	4.28	1.47	1.12	3.26	2.94	0.03	0.55	13.86	5.37	11.02
G232_05680	7.94	1.33	6.50	1.99	4.62	1.31	1.74	1.49	3.71	3.87	9.82	1.24	2.89	2.85	2.92	0.89	1.23	4.44	1.60	0.86	5.89	2.29	1.18	0.93	9.98	4.67	9.56
G232_05681	8.64	0.35	6.07	2.32	3.91	1.82	1.14	1.38	4.06	1.73	10.52	1.63	3.53	2.87	3.63	0.84	0.71	4.90	1.40	0.83	5.06	2.88	0.75	0.75	11.78	4.85	9.53
G232_05682	10.87	0.07	6.72	2.42	3.60	1.61	0.47	0.70	4.63	1.08	8.93	1.55	3.83	2.43	3.25	0.91	0.28	4.60	1.22	0.59	5.49	2.38	0.23	0.96	10.38	4.14	8.85
G232_05683	9.06	0.23	6.84	1.61	4.30	1.80	1.09	1.13	4.23	2.34	10.14	2.23	3.45	2.63	4.09	0.61	0.27	4.88	1.51	1.02	7.37	2.13	0.39	0.95	10.99	4.89	9.61
G232_05684	9.89	0.59	5.59	2.30	3.52	1.87	1.66	1.27	4.53	2.15	11.78	1.59	3.63	2.49	4.74	0.86	0.79	4.83	1.05	1.31	7.42	2.48	0.46	1.34	12.09	4.61	10.21
G232_05685	8.47	0.00	6.41	1.98	3.91	2.20	0.86	1.71	3.10	1.45	5.11	0.82	2.30	1.74	0.90	1.04	0.14	3.59	2.05	1.84	6.59	2.27	0.00	1.12	11.54	3.93	6.82
G232_05686	7.35	9.35	6.54	1.41	4.10	1.82	3.06	5.57	3.40	8.95	6.20	1.18	2.00	1.22	3.03	0.76	11.33	3.39	1.78	1.76	6.40	1.90	8.99	1.16	8.16	2.01	6.48
