GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05036	0.7463	1.1888	0.6828	1.2179	0.9046	0.7783	0.8976	0.4437	0.8272	0.9435	1.4361	1.0307	0.8132	1.2429	1.0468	0.9238	1.5175	1.1162	0.6667	0.5462	0.8606	1.3669	1.1872	0.8921	0.8345	0.8848	0.8866
G232_05037	0.8147	0.1049	0.7164	0.8599	0.9440	0.6522	0.5843	0.5762	0.7573	0.6371	1.1206	1.0789	0.8323	0.8893	0.7251	1.0190	0.0078	0.9313	0.9091	0.5882	0.6361	0.8019	0.0542	0.3094	0.9054	0.6848	0.8494
G232_05038	0.6155	0.2028	0.7581	0.6654	0.8983	0.6522	0.6386	1.1589	0.6621	0.5000	1.1851	0.7105	0.8790	0.8893	1.0058	0.7905	0.0700	0.9137	0.9636	1.2101	1.1239	1.0519	0.1379	0.4173	0.7750	0.6416	0.7848
G232_05039	0.9366	0.4825	0.8145	0.7938	0.6535	1.0348	0.6807	1.0199	0.7301	0.8683	1.2278	0.7325	0.7134	0.8464	1.2924	0.5429	0.5447	0.9296	0.7939	0.6807	0.6800	1.0227	0.5123	0.7554	0.8566	0.8704	0.9717
G232_05040	0.7552	6.3217	0.5914	0.9767	0.8859	1.0783	0.9458	0.8278	0.7262	3.2231	1.2643	1.0614	1.0998	1.1714	1.1199	1.4476	6.5681	1.0440	1.5879	1.0504	0.6710	1.4740	5.9163	0.6763	0.8558	0.8576	0.7343
G232_05041	0.7691	0.3287	0.8911	0.7860	0.8672	0.8391	0.6325	0.7285	0.9146	0.5565	1.4543	1.0132	0.9427	0.9821	1.0673	0.8000	0.2296	0.8803	0.7576	0.8824	0.9497	0.7305	0.3399	0.8417	0.8841	0.8128	0.9743
G232_05042	0.5927	0.0769	0.7218	1.3541	1.0124	0.7826	0.6145	1.0464	1.1126	0.3844	1.4896	0.7982	1.0382	1.1036	0.6520	0.5143	0.0506	0.9296	0.6485	0.6471	1.1110	0.6526	0.1478	0.8777	0.9504	1.1136	0.9708
G232_05043	0.8513	0.2517	0.8589	0.9494	1.0228	0.6565	0.9819	0.4305	0.9573	0.4973	1.0329	0.8728	0.8301	0.9107	1.1491	1.0095	0.0156	0.8169	0.9394	1.1345	1.1716	0.8636	0.0148	0.7914	0.9275	0.7344	0.8804
G232_05044	0.5263	3.7552	0.8535	1.0428	0.5477	0.8739	1.0482	0.9338	0.9126	1.4946	1.6650	0.7456	0.6178	1.0857	1.0906	0.8190	3.7237	1.1356	1.1697	0.4118	0.4697	0.6006	3.1281	0.5180	0.6735	0.7440	1.0611
G232_05045	0.6254	0.5035	0.7070	1.0000	1.0519	0.8087	0.7530	0.7947	0.7417	0.7419	1.0244	0.8553	0.6476	0.7250	1.1959	0.5810	0.4125	0.7236	0.8970	0.6050	0.8271	0.9416	0.6749	1.0504	0.7857	0.8000	0.8007
G232_05046	0.5164	0.1958	0.7863	0.6770	0.9606	0.8043	0.5000	0.3245	0.7961	0.1317	1.2960	0.6974	0.7941	0.4000	1.7251	0.8381	0.0000	0.7835	0.0848	1.2269	0.5071	0.8571	0.0690	0.5324	0.9367	0.9616	0.9956
G232_05047	0.9346	1.7343	0.8495	0.5642	0.9730	1.2174	1.2470	1.4172	0.8699	1.2043	0.9939	0.9342	0.6667	0.4893	1.3392	0.7429	2.4436	1.1461	0.7939	0.9328	1.1432	0.6786	2.2759	1.2878	1.0221	1.0608	0.8813
