GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10047	10.05	0.00	8.41	1.22	5.58	2.77	1.23	2.22	6.90	2.55	0.00	4.53	4.81	2.75	0.31	0.36	0.00	6.78	1.84	1.48	8.06	0.99	0.00	0.46	9.61	3.84	16.35
G232_10048	8.25	1.25	5.80	2.04	3.64	1.54	1.58	1.10	3.11	4.20	8.56	1.83	3.45	3.17	3.20	1.19	2.70	4.85	1.34	1.47	6.91	2.86	2.24	0.80	8.97	4.84	7.79
G232_10049	8.25	2.28	6.29	1.84	3.44	2.41	2.06	1.49	4.26	5.11	9.82	1.92	3.78	2.58	3.55	0.62	4.29	3.91	1.17	1.03	6.81	2.62	2.18	1.32	10.07	5.37	9.39
G232_10050	10.03	0.83	5.49	1.54	3.81	1.51	1.38	1.42	3.94	3.45	10.25	1.59	2.82	2.47	3.81	0.78	2.45	4.63	1.13	0.90	5.76	2.50	1.98	0.79	9.85	4.47	8.57
G232_10051	8.16	0.12	5.30	1.70	4.52	1.42	0.40	0.97	3.89	1.85	10.64	1.90	4.70	3.16	3.45	0.35	0.00	4.76	1.43	0.72	4.93	3.02	0.00	0.94	10.72	5.38	10.67
G232_10052	7.90	1.71	6.32	1.69	4.50	1.61	1.14	1.34	3.41	3.74	8.29	1.33	3.41	2.59	3.35	0.86	2.98	3.48	1.58	1.13	6.80	2.32	2.04	1.54	8.64	4.61	7.93
G232_10053	7.67	1.37	5.73	2.06	4.15	1.41	1.79	0.75	5.50	2.08	11.14	1.13	4.75	2.31	3.90	1.88	2.52	3.88	1.57	0.45	6.45	1.56	2.63	2.06	9.21	5.82	8.33
G232_10054	5.28	4.61	5.90	2.08	3.13	2.94	2.80	0.86	5.51	9.70	14.36	2.49	4.57	2.85	5.34	0.69	9.53	7.44	1.40	1.62	5.66	2.65	7.78	1.37	11.46	6.67	12.29
G232_10055	9.08	0.40	5.42	1.89	3.29	1.68	1.07	1.19	4.13	1.58	11.11	1.65	3.12	2.39	3.79	0.75	0.42	4.65	1.13	1.13	5.62	2.66	0.50	1.16	11.06	5.04	9.12
G232_10056	8.15	2.42	4.28	1.03	5.43	3.94	1.48	1.38	3.37	7.34	12.12	2.19	4.70	1.56	3.49	0.32	8.68	5.16	2.60	1.20	4.77	1.92	7.48	0.53	8.98	3.69	9.08
