GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00591	0.6690	8.4545	0.7151	1.1790	0.7593	1.8652	2.3253	0.4702	0.9029	6.3683	0.0000	0.5307	0.7219	0.7000	0.1374	1.4762	12.8016	0.7993	1.8061	1.8992	0.6748	1.2695	12.9754	0.9209	0.9275	0.9200	1.0549
G232_00592	0.8583	0.5664	0.7742	0.6342	0.5830	0.6130	0.4759	0.8146	0.7650	0.5296	1.1657	0.7061	0.6900	0.8464	1.1228	0.7810	0.2685	0.8592	0.5818	0.6975	0.6865	0.7662	0.3695	0.4532	0.8772	0.7568	0.8893
G232_00593	0.9574	0.5315	0.9946	1.0156	0.8506	0.6652	0.7410	0.6954	0.6117	0.4220	1.0499	0.6228	0.6645	1.0036	1.0702	0.5429	0.5447	0.7606	0.7455	1.0000	0.8129	0.9188	0.5567	0.7410	0.9649	0.5824	0.7830
G232_00594	0.9267	0.5804	0.8199	0.7432	0.8755	0.6435	0.6386	0.7616	0.7728	0.4059	1.1949	0.7456	0.6433	1.0107	1.1725	0.3429	0.4981	0.8028	0.7455	0.9328	0.7523	0.7468	0.4138	0.8201	0.7826	0.6832	0.9247
G232_00595	0.7393	0.2517	0.7849	0.7276	0.7490	0.5304	0.4398	0.5430	0.8097	0.4704	1.0950	0.7018	0.8238	0.8321	1.1520	0.3714	0.1206	0.8292	0.4182	0.5294	0.6877	0.8149	0.3547	0.4892	0.9245	0.7904	0.7006
G232_00596	1.4024	5.9510	1.9449	0.7471	1.6307	2.3870	1.6265	1.1192	0.8951	2.0968	1.5481	0.7719	0.7389	0.9393	1.3684	2.2762	1.7510	0.9225	1.4364	1.7311	1.2245	1.5747	3.6207	2.2662	0.7780	1.0240	0.9300
G232_00597	1.0684	0.4406	0.8508	0.8054	0.8734	0.7652	0.7169	0.8013	0.9592	0.3575	1.1498	0.9912	0.9087	0.6571	0.9912	0.8286	0.4163	0.9085	0.8000	1.0000	0.8981	0.8117	0.4926	0.9353	0.8337	0.7008	0.8618
G232_00598	1.0069	1.1469	0.8320	0.7121	0.9232	0.4478	0.5422	1.0464	0.6466	1.1747	1.4811	0.8509	0.8981	0.9607	1.1930	1.0190	0.7977	0.8081	1.0909	1.0924	0.7523	0.6883	0.9360	0.9856	0.7490	0.8416	0.9132
G232_00599	0.9039	0.1399	1.0081	0.7432	0.8568	0.9696	1.1687	0.8874	0.7981	0.2903	1.2107	0.9649	0.8875	0.8786	1.1491	0.7048	0.0350	0.8222	1.1152	0.5210	0.7084	1.0325	0.1330	0.9065	0.9794	0.6208	0.9300
G232_00600	0.8593	7.4545	0.8320	0.5292	0.5124	0.7913	1.4398	0.8940	0.8621	4.5161	1.6029	0.5658	0.6667	0.7964	0.9678	1.2571	8.2140	1.2835	1.1697	0.7563	0.6529	0.6234	7.2906	0.4892	0.9405	0.8992	0.8326
G232_00601	1.0505	3.6643	0.8011	0.5953	0.4253	1.2826	1.2169	0.7682	0.8951	3.9704	1.2460	0.6447	0.7006	1.0143	0.9240	0.7048	4.3813	1.2553	1.1212	1.3193	0.8890	0.7338	4.8522	1.1655	0.9336	0.6720	1.0159
G232_00602	1.0704	0.5664	1.0981	0.7510	0.8091	0.7739	0.7470	0.7020	0.9515	0.7957	1.2485	0.9518	0.7898	0.9464	1.1404	0.5905	0.5525	0.7993	0.6424	0.7731	0.9600	0.7045	0.5074	1.2374	0.8268	0.9072	0.9247
