GENE	COVERAGE	STRAIN	GROUP
G232_01276	0.8315	Rstd	R
G232_01276	0.4126	SM102	S
G232_01276	0.8051	SM104	S
G232_01276	0.7004	SM105	S
G232_01276	0.8174	SM108	S
G232_01276	0.6217	SM109	S
G232_01276	0.7892	SM11	S
G232_01276	0.7483	SM122	S
G232_01276	0.7320	SM13	S
G232_01276	0.8333	SM14	S
G232_01276	1.1766	SM18	S
G232_01276	0.8509	SM24	S
G232_01276	0.7792	SM27	S
G232_01276	0.8464	SM28	S
G232_01276	1.1374	SM29	S
G232_01276	0.7905	SM35	S
G232_01276	0.4591	SM36	S
G232_01276	0.8151	SM42	S
G232_01276	0.9576	SM48	S
G232_01276	0.7899	SM57	S
G232_01276	0.7394	SM66	S
G232_01276	0.9156	SM67	S
G232_01276	0.4631	SM72	S
G232_01276	0.6403	SM74	S
G232_01276	0.9542	SM84	S
G232_01276	0.6512	SM9	S
G232_01276	0.8937	SM91	S
G232_01277	1.2517	Rstd	R
G232_01277	0.4196	SM102	S
G232_01277	0.8575	SM104	S
G232_01277	0.7004	SM105	S
G232_01277	0.7718	SM108	S
G232_01277	0.6565	SM109	S
G232_01277	1.0181	SM11	S
G232_01277	0.4834	SM122	S
G232_01277	0.8505	SM13	S
G232_01277	1.2392	SM14	S
G232_01277	1.4239	SM18	S
G232_01277	0.9956	SM24	S
G232_01277	1.0679	SM27	S
G232_01277	1.5393	SM28	S
G232_01277	1.6462	SM29	S
G232_01277	0.7619	SM35	S
G232_01277	0.9455	SM36	S
G232_01277	1.2377	SM42	S
G232_01277	0.7758	SM48	S
G232_01277	0.6303	SM57	S
G232_01277	0.8787	SM66	S
G232_01277	0.9221	SM67	S
G232_01277	1.1034	SM72	S
G232_01277	0.9065	SM74	S
G232_01277	0.9695	SM84	S
G232_01277	1.2928	SM9	S
G232_01277	1.1231	SM91	S
G232_01278	0.9356	Rstd	R
G232_01278	1.6853	SM102	S
G232_01278	0.8038	SM104	S
G232_01278	0.6965	SM105	S
G232_01278	0.8091	SM108	S
G232_01278	0.8696	SM109	S
G232_01278	0.9819	SM11	S
G232_01278	0.9603	SM122	S
G232_01278	0.8000	SM13	S
G232_01278	1.3360	SM14	S
G232_01278	1.3508	SM18	S
G232_01278	0.8246	SM24	S
G232_01278	0.9299	SM27	S
G232_01278	1.1643	SM28	S
G232_01278	1.1257	SM29	S
G232_01278	0.5048	SM35	S
G232_01278	2.1362	SM36	S
G232_01278	0.8116	SM42	S
G232_01278	1.0788	SM48	S
G232_01278	0.6387	SM57	S
G232_01278	0.9097	SM66	S
G232_01278	0.8831	SM67	S
G232_01278	1.7783	SM72	S
G232_01278	0.6835	SM74	S
G232_01278	0.9176	SM84	S
G232_01278	0.9632	SM9	S
G232_01278	0.8184	SM91	S
G232_01279	0.9485	Rstd	R
G232_01279	0.0629	SM102	S
G232_01279	1.0551	SM104	S
