GENE	COVERAGE	STRAIN	GROUP
G232_05354	0.6710	Rstd	R
G232_05354	0.0699	SM102	S
G232_05354	0.6909	SM104	S
G232_05354	0.6848	SM105	S
G232_05354	0.6120	SM108	S
G232_05354	0.4957	SM109	S
G232_05354	0.4639	SM11	S
G232_05354	0.9205	SM122	S
G232_05354	0.8175	SM13	S
G232_05354	0.2097	SM14	S
G232_05354	1.1839	SM18	S
G232_05354	0.7588	SM24	S
G232_05354	0.8450	SM27	S
G232_05354	0.8964	SM28	S
G232_05354	1.4708	SM29	S
G232_05354	1.0381	SM35	S
G232_05354	0.0311	SM36	S
G232_05354	1.0616	SM42	S
G232_05354	0.8061	SM48	S
G232_05354	1.0336	SM57	S
G232_05354	0.6619	SM66	S
G232_05354	0.7857	SM67	S
G232_05354	0.0394	SM72	S
G232_05354	0.5324	SM74	S
G232_05354	0.8154	SM84	S
G232_05354	0.8288	SM9	S
G232_05354	0.8698	SM91	S
