GENE	COVERAGE	STRAIN	GROUP
G232_05481	0.6729	Rstd	R
G232_05481	0.0699	SM102	S
G232_05481	0.4664	SM104	S
G232_05481	0.4319	SM105	S
G232_05481	1.0311	SM108	S
G232_05481	0.5174	SM109	S
G232_05481	1.3795	SM11	S
G232_05481	1.3377	SM122	S
G232_05481	0.4602	SM13	S
G232_05481	0.1237	SM14	S
G232_05481	0.1632	SM18	S
G232_05481	0.2939	SM24	S
G232_05481	0.2059	SM27	S
G232_05481	0.1286	SM28	S
G232_05481	0.7690	SM29	S
G232_05481	1.0190	SM35	S
G232_05481	0.1401	SM36	S
G232_05481	0.4982	SM42	S
G232_05481	0.1030	SM48	S
G232_05481	2.1345	SM57	S
G232_05481	0.5858	SM66	S
G232_05481	0.7435	SM67	S
G232_05481	0.0000	SM72	S
G232_05481	0.5612	SM74	S
G232_05481	0.6636	SM84	S
G232_05481	0.5248	SM9	S
G232_05481	0.6014	SM91	S
