GENE	COVERAGE	STRAIN	GROUP
G232_10842	0.2359	Rstd	R
G232_10842	0.7692	SM102	S
G232_10842	0.1949	SM104	S
G232_10842	0.0700	SM105	S
G232_10842	0.3361	SM108	S
G232_10842	0.3870	SM109	S
G232_10842	0.2169	SM11	S
G232_10842	0.1788	SM122	S
G232_10842	0.1049	SM13	S
G232_10842	0.2769	SM14	S
G232_10842	0.4495	SM18	S
G232_10842	0.1579	SM24	S
G232_10842	0.0743	SM27	S
G232_10842	0.3821	SM28	S
G232_10842	0.2836	SM29	S
G232_10842	0.0000	SM35	S
G232_10842	0.6226	SM36	S
G232_10842	0.3046	SM42	S
G232_10842	0.1636	SM48	S
G232_10842	0.4538	SM57	S
G232_10842	0.2413	SM66	S
G232_10842	0.4351	SM67	S
G232_10842	0.4335	SM72	S
G232_10842	0.1942	SM74	S
G232_10842	0.1907	SM84	S
G232_10842	0.2416	SM9	S
G232_10842	0.3419	SM91	S
