GENE	COVERAGE	STRAIN	GROUP
G232_00172	1.6928	Rstd	R
G232_00172	0.2168	SM102	S
G232_00172	1.7970	SM104	S
G232_00172	3.0973	SM105	S
G232_00172	2.3942	SM108	S
G232_00172	2.4000	SM109	S
G232_00172	2.7410	SM11	S
G232_00172	3.6490	SM122	S
G232_00172	1.8291	SM13	S
G232_00172	0.4946	SM14	S
G232_00172	1.9890	SM18	S
G232_00172	2.0439	SM24	S
G232_00172	2.8960	SM27	S
G232_00172	2.0250	SM28	S
G232_00172	1.9766	SM29	S
G232_00172	2.9619	SM35	S
G232_00172	0.0623	SM36	S
G232_00172	2.1074	SM42	S
G232_00172	2.7091	SM48	S
G232_00172	0.8403	SM57	S
G232_00172	1.9200	SM66	S
G232_00172	3.7468	SM67	S
G232_00172	0.1921	SM72	S
G232_00172	3.4820	SM74	S
G232_00172	3.4973	SM84	S
G232_00172	2.3760	SM9	S
G232_00172	1.7653	SM91	S
G232_00173	0.7929	Rstd	R
G232_00173	0.4615	SM102	S
G232_00173	0.7406	SM104	S
G232_00173	0.7004	SM105	S
G232_00173	0.6203	SM108	S
G232_00173	0.8826	SM109	S
G232_00173	0.7470	SM11	S
G232_00173	0.6887	SM122	S
G232_00173	0.9689	SM13	S
G232_00173	0.6129	SM14	S
G232_00173	1.3374	SM18	S
G232_00173	0.8333	SM24	S
G232_00173	0.9002	SM27	S
G232_00173	0.8286	SM28	S
G232_00173	0.9152	SM29	S
G232_00173	0.9238	SM35	S
G232_00173	0.1868	SM36	S
G232_00173	0.8257	SM42	S
G232_00173	0.7273	SM48	S
G232_00173	0.8992	SM57	S
G232_00173	0.8890	SM66	S
G232_00173	0.7045	SM67	S
G232_00173	0.3103	SM72	S
G232_00173	0.8273	SM74	S
G232_00173	0.8261	SM84	S
G232_00173	0.7600	SM9	S
G232_00173	0.9176	SM91	S
G232_00174	0.9197	Rstd	R
G232_00174	0.4056	SM102	S
G232_00174	1.0739	SM104	S
G232_00174	0.8833	SM105	S
G232_00174	0.9295	SM108	S
G232_00174	0.5348	SM109	S
G232_00174	0.8434	SM11	S
G232_00174	0.9007	SM122	S
G232_00174	0.7029	SM13	S
G232_00174	0.5323	SM14	S
G232_00174	1.4580	SM18	S
G232_00174	0.7018	SM24	S
G232_00174	0.8323	SM27	S
G232_00174	0.8607	SM28	S
G232_00174	1.2427	SM29	S
G232_00174	0.3714	SM35	S
G232_00174	0.0000	SM36	S
G232_00174	1.1144	SM42	S
G232_00174	0.6909	SM48	S
G232_00174	0.6555	SM57	S
G232_00174	0.8671	SM66	S
G232_00174	1.1201	SM67	S
G232_00174	0.1626	SM72	S
G232_00174	0.7770	SM74	S
G232_00174	0.7849	SM84	S
G232_00174	0.8096	SM9	S
G232_00174	0.8822	SM91	S
G232_00175	0.6511	Rstd	R
G232_00175	1.4965	SM102	S
G232_00175	0.7298	SM104	S
G232_00175	0.6148	SM105	S
G232_00175	0.7407	SM108	S
G232_00175	0.8043	SM109	S
G232_00175	0.6988	SM11	S
G232_00175	0.7086	SM122	S
G232_00175	0.7767	SM13	S
G232_00175	0.9086	SM14	S
G232_00175	1.1535	SM18	S
G232_00175	0.4868	SM24	S
G232_00175	0.6115	SM27	S
G232_00175	0.4786	SM28	S
G232_00175	0.8187	SM29	S
G232_00175	0.7429	SM35	S
G232_00175	1.6498	SM36	S
G232_00175	0.6778	SM42	S
G232_00175	0.7576	SM48	S
G232_00175	1.1008	SM57	S
G232_00175	0.6129	SM66	S
G232_00175	0.6461	SM67	S
G232_00175	1.4877	SM72	S
G232_00175	0.7626	SM74	S
G232_00175	0.6232	SM84	S
G232_00175	0.5936	SM9	S
G232_00175	0.6687	SM91	S
G232_00176	0.8196	Rstd	R
G232_00176	1.1189	SM102	S
G232_00176	0.4516	SM104	S
G232_00176	0.5642	SM105	S
G232_00176	0.8444	SM108	S
G232_00176	0.7696	SM109	S
G232_00176	0.7711	SM11	S
G232_00176	0.4768	SM122	S
G232_00176	0.6951	SM13	S
G232_00176	0.7876	SM14	S
G232_00176	1.0195	SM18	S
G232_00176	0.9342	SM24	S
G232_00176	0.4395	SM27	S
G232_00176	0.7321	SM28	S
G232_00176	0.4678	SM29	S
G232_00176	0.2952	SM35	S
G232_00176	1.1634	SM36	S
G232_00176	0.5669	SM42	S
G232_00176	0.7273	SM48	S
G232_00176	0.9244	SM57	S
G232_00176	0.6606	SM66	S
G232_00176	0.5649	SM67	S
G232_00176	1.2660	SM72	S
G232_00176	0.9496	SM74	S
G232_00176	0.7254	SM84	S
G232_00176	0.5136	SM9	S
G232_00176	0.8671	SM91	S
G232_00177	0.7522	Rstd	R
G232_00177	0.5594	SM102	S
G232_00177	0.7715	SM104	S
G232_00177	0.7121	SM105	S
G232_00177	0.7967	SM108	S
G232_00177	0.8130	SM109	S
G232_00177	0.6867	SM11	S
G232_00177	0.9934	SM122	S
G232_00177	0.7087	SM13	S
G232_00177	1.1102	SM14	S
G232_00177	1.3069	SM18	S
G232_00177	0.5614	SM24	S
G232_00177	0.7325	SM27	S
G232_00177	0.7179	SM28	S
G232_00177	1.2281	SM29	S
G232_00177	0.8095	SM35	S
G232_00177	0.8482	SM36	S
G232_00177	0.8151	SM42	S
G232_00177	0.9152	SM48	S
G232_00177	0.6807	SM57	S
G232_00177	0.5755	SM66	S
G232_00177	0.6818	SM67	S
G232_00177	0.8276	SM72	S
G232_00177	0.3957	SM74	S
G232_00177	0.7346	SM84	S
G232_00177	0.8704	SM9	S
G232_00177	0.9300	SM91	S
G232_00178	0.6303	Rstd	R
G232_00178	6.0070	SM102	S
G232_00178	0.7567	SM104	S
G232_00178	0.6148	SM105	S
G232_00178	0.5996	SM108	S
G232_00178	1.4087	SM109	S
G232_00178	1.3313	SM11	S
G232_00178	0.6424	SM122	S
G232_00178	0.6699	SM13	S
G232_00178	4.7097	SM14	S
G232_00178	1.0828	SM18	S
G232_00178	0.6447	SM24	S
G232_00178	0.6688	SM27	S
G232_00178	0.9071	SM28	S
G232_00178	1.1374	SM29	S
G232_00178	0.6000	SM35	S
G232_00178	6.6498	SM36	S
G232_00178	0.9384	SM42	S
G232_00178	0.5636	SM48	S
G232_00178	1.5210	SM57	S
G232_00178	0.5252	SM66	S
G232_00178	0.6201	SM67	S
G232_00178	5.3547	SM72	S
G232_00178	0.4676	SM74	S
G232_00178	0.8131	SM84	S
G232_00178	0.6624	SM9	S
G232_00178	0.7272	SM91	S
G232_00179	0.4846	Rstd	R
G232_00179	3.1748	SM102	S
G232_00179	0.8132	SM104	S
G232_00179	0.6070	SM105	S
G232_00179	0.4274	SM108	S
G232_00179	1.1217	SM109	S
G232_00179	0.6145	SM11	S
G232_00179	0.1656	SM122	S
G232_00179	0.5243	SM13	S
G232_00179	1.9704	SM14	S
G232_00179	0.9513	SM18	S
G232_00179	0.6272	SM24	S
G232_00179	0.7049	SM27	S
G232_00179	0.9286	SM28	S
G232_00179	1.8538	SM29	S
G232_00179	0.5238	SM35	S
G232_00179	3.5759	SM36	S
G232_00179	1.1039	SM42	S
G232_00179	1.2364	SM48	S
G232_00179	0.7059	SM57	S
G232_00179	0.7161	SM66	S
G232_00179	0.3442	SM67	S
G232_00179	1.8818	SM72	S
G232_00179	0.7194	SM74	S
G232_00179	0.6766	SM84	S
G232_00179	0.9168	SM9	S
G232_00179	0.7733	SM91	S
G232_00180	0.8216	Rstd	R
G232_00180	0.2238	SM102	S
G232_00180	0.8844	SM104	S
G232_00180	0.3113	SM105	S
G232_00180	0.8963	SM108	S
G232_00180	0.3696	SM109	S
G232_00180	0.9157	SM11	S
G232_00180	0.9934	SM122	S
G232_00180	0.8447	SM13	S
G232_00180	0.6774	SM14	S
G232_00180	1.2290	SM18	S
G232_00180	1.0526	SM24	S
G232_00180	0.7495	SM27	S
G232_00180	0.7250	SM28	S
G232_00180	0.8041	SM29	S
G232_00180	0.3333	SM35	S
G232_00180	0.1012	SM36	S
G232_00180	0.8592	SM42	S
G232_00180	0.5212	SM48	S
G232_00180	0.5294	SM57	S
G232_00180	0.9174	SM66	S
G232_00180	0.6331	SM67	S
G232_00180	0.0443	SM72	S
G232_00180	0.3741	SM74	S
G232_00180	0.8063	SM84	S
G232_00180	0.5856	SM9	S
G232_00180	0.9858	SM91	S
G232_00181	0.8117	Rstd	R
G232_00181	0.2448	SM102	S
G232_00181	0.8817	SM104	S
G232_00181	0.5759	SM105	S
G232_00181	0.8340	SM108	S
G232_00181	0.6304	SM109	S
G232_00181	0.6506	SM11	S
G232_00181	0.8675	SM122	S
G232_00181	0.7650	SM13	S
G232_00181	0.5511	SM14	S
G232_00181	1.2704	SM18	S
G232_00181	0.8640	SM24	S
G232_00181	0.6306	SM27	S
G232_00181	0.6500	SM28	S
G232_00181	1.0234	SM29	S
G232_00181	0.9524	SM35	S
G232_00181	0.3074	SM36	S
G232_00181	0.6972	SM42	S
G232_00181	1.2364	SM48	S
G232_00181	0.5546	SM57	S
G232_00181	0.6981	SM66	S
G232_00181	0.8019	SM67	S
G232_00181	0.3202	SM72	S
G232_00181	0.7266	SM74	S
G232_00181	0.7590	SM84	S
G232_00181	0.7360	SM9	S
G232_00181	0.7573	SM91	S
G232_00182	0.9970	Rstd	R
G232_00182	0.6224	SM102	S
G232_00182	1.1680	SM104	S
G232_00182	0.8405	SM105	S
G232_00182	0.8382	SM108	S
G232_00182	0.5652	SM109	S
G232_00182	0.3554	SM11	S
G232_00182	0.5364	SM122	S
G232_00182	0.8932	SM13	S
G232_00182	0.9113	SM14	S
G232_00182	1.4239	SM18	S
G232_00182	0.5219	SM24	S
G232_00182	0.8493	SM27	S
G232_00182	0.9107	SM28	S
G232_00182	1.1871	SM29	S
G232_00182	0.7619	SM35	S
G232_00182	0.7665	SM36	S
G232_00182	1.3327	SM42	S
G232_00182	0.5697	SM48	S
G232_00182	0.7647	SM57	S
G232_00182	0.6219	SM66	S
G232_00182	0.6494	SM67	S
G232_00182	0.5665	SM72	S
G232_00182	0.6906	SM74	S
G232_00182	0.9634	SM84	S
G232_00182	0.7200	SM9	S
G232_00182	0.7777	SM91	S
G232_00183	1.0456	Rstd	R
G232_00183	0.1818	SM102	S
G232_00183	0.8871	SM104	S
G232_00183	0.7354	SM105	S
G232_00183	0.6618	SM108	S
G232_00183	0.3739	SM109	S
G232_00183	0.4759	SM11	S
G232_00183	0.8609	SM122	S
G232_00183	0.9379	SM13	S
G232_00183	1.0430	SM14	S
G232_00183	1.7284	SM18	S
G232_00183	0.9561	SM24	S
G232_00183	0.7495	SM27	S
G232_00183	0.8679	SM28	S
G232_00183	1.4181	SM29	S
G232_00183	0.5619	SM35	S
G232_00183	0.2179	SM36	S
G232_00183	1.0651	SM42	S
G232_00183	0.7576	SM48	S
G232_00183	0.5798	SM57	S
G232_00183	0.5755	SM66	S
G232_00183	0.6299	SM67	S
G232_00183	0.4926	SM72	S
G232_00183	0.4460	SM74	S
G232_00183	1.0069	SM84	S
G232_00183	0.6496	SM9	S
G232_00183	0.9008	SM91	S
G232_00184	0.9534	Rstd	R
G232_00184	0.6783	SM102	S
G232_00184	0.6761	SM104	S
G232_00184	0.6148	SM105	S
G232_00184	0.5311	SM108	S
G232_00184	0.9217	SM109	S
G232_00184	0.5783	SM11	S
G232_00184	0.2848	SM122	S
G232_00184	1.0039	SM13	S
G232_00184	0.4086	SM14	S
G232_00184	1.4957	SM18	S
G232_00184	1.2939	SM24	S
G232_00184	0.7452	SM27	S
G232_00184	0.6857	SM28	S
G232_00184	0.5731	SM29	S
G232_00184	0.8571	SM35	S
G232_00184	0.5992	SM36	S
G232_00184	0.9032	SM42	S
G232_00184	0.4545	SM48	S
G232_00184	1.0252	SM57	S
G232_00184	0.8619	SM66	S
G232_00184	0.6623	SM67	S
G232_00184	0.8966	SM72	S
G232_00184	0.8777	SM74	S
G232_00184	0.5523	SM84	S
G232_00184	1.0960	SM9	S
G232_00184	0.8406	SM91	S
G232_00185	0.6630	Rstd	R
G232_00185	4.6503	SM102	S
G232_00185	0.7594	SM104	S
G232_00185	1.0778	SM105	S
G232_00185	0.8838	SM108	S
G232_00185	1.1000	SM109	S
G232_00185	1.5361	SM11	S
G232_00185	0.0530	SM122	S
G232_00185	0.5883	SM13	S
G232_00185	3.2930	SM14	S
G232_00185	1.1669	SM18	S
G232_00185	1.0702	SM24	S
G232_00185	0.7813	SM27	S
G232_00185	1.0679	SM28	S
G232_00185	1.0205	SM29	S
G232_00185	0.5714	SM35	S
G232_00185	4.5447	SM36	S
G232_00185	1.3961	SM42	S
G232_00185	1.7455	SM48	S
G232_00185	0.5714	SM57	S
G232_00185	0.5806	SM66	S
G232_00185	0.6558	SM67	S
G232_00185	4.0493	SM72	S
G232_00185	0.6331	SM74	S
G232_00185	0.6606	SM84	S
G232_00185	0.8208	SM9	S
G232_00185	0.7812	SM91	S
G232_00186	0.9841	Rstd	R
G232_00186	1.8042	SM102	S
G232_00186	0.6075	SM104	S
