GENE	COVERAGE	STRAIN	GROUP
G232_10138	0.1913	Rstd	R
G232_10138	0.0000	SM102	S
G232_10138	0.5538	SM104	S
G232_10138	0.3385	SM105	S
G232_10138	0.7324	SM108	S
G232_10138	0.3478	SM109	S
G232_10138	0.0000	SM11	S
G232_10138	1.7086	SM122	S
G232_10138	0.2505	SM13	S
G232_10138	0.1586	SM14	S
G232_10138	0.4348	SM18	S
G232_10138	0.2763	SM24	S
G232_10138	0.3163	SM27	S
G232_10138	0.0000	SM28	S
G232_10138	0.2105	SM29	S
G232_10138	1.0095	SM35	S
G232_10138	0.0000	SM36	S
G232_10138	0.0000	SM42	S
G232_10138	0.9939	SM48	S
G232_10138	0.0000	SM57	S
G232_10138	0.1458	SM66	S
G232_10138	1.2565	SM67	S
G232_10138	0.0000	SM72	S
G232_10138	0.2374	SM74	S
G232_10138	0.5271	SM84	S
G232_10138	0.2096	SM9	S
G232_10138	0.0815	SM91	S
