GENE	COVERAGE	STRAIN	GROUP
G232_01813	0.7889	Rstd	R
G232_01813	0.2168	SM102	S
G232_01813	0.9503	SM104	S
G232_01813	0.7043	SM105	S
G232_01813	0.7469	SM108	S
G232_01813	0.9435	SM109	S
G232_01813	0.3072	SM11	S
G232_01813	1.0397	SM122	S
G232_01813	0.6544	SM13	S
G232_01813	0.8468	SM14	S
G232_01813	1.3009	SM18	S
G232_01813	0.7895	SM24	S
G232_01813	0.7049	SM27	S
G232_01813	0.7214	SM28	S
G232_01813	0.8099	SM29	S
G232_01813	0.7810	SM35	S
G232_01813	0.4280	SM36	S
G232_01813	0.6690	SM42	S
G232_01813	0.6303	SM48	S
G232_01813	0.7227	SM57	S
G232_01813	0.6710	SM66	S
G232_01813	0.8506	SM67	S
G232_01813	0.3103	SM72	S
G232_01813	0.8201	SM74	S
G232_01813	0.6636	SM84	S
G232_01813	0.6688	SM9	S
G232_01813	0.7998	SM91	S
G232_01814	0.6660	Rstd	R
G232_01814	0.1608	SM102	S
G232_01814	0.9718	SM104	S
G232_01814	0.7626	SM105	S
G232_01814	0.7656	SM108	S
G232_01814	0.7435	SM109	S
G232_01814	0.8614	SM11	S
G232_01814	0.7682	SM122	S
G232_01814	0.6932	SM13	S
G232_01814	0.4892	SM14	S
G232_01814	1.2875	SM18	S
G232_01814	0.7018	SM24	S
G232_01814	0.8811	SM27	S
G232_01814	0.8250	SM28	S
G232_01814	1.2865	SM29	S
G232_01814	1.1048	SM35	S
G232_01814	0.0039	SM36	S
G232_01814	0.9472	SM42	S
G232_01814	1.1273	SM48	S
G232_01814	1.1597	SM57	S
G232_01814	0.7535	SM66	S
G232_01814	0.7175	SM67	S
G232_01814	0.0936	SM72	S
G232_01814	1.0144	SM74	S
G232_01814	0.8070	SM84	S
G232_01814	0.7168	SM9	S
G232_01814	0.8211	SM91	S
G232_01815	0.8850	Rstd	R
G232_01815	0.6643	SM102	S
G232_01815	0.8387	SM104	S
G232_01815	0.7782	SM105	S
G232_01815	0.8382	SM108	S
G232_01815	0.7783	SM109	S
G232_01815	0.8373	SM11	S
G232_01815	0.8808	SM122	S
G232_01815	0.7398	SM13	S
G232_01815	0.8065	SM14	S
G232_01815	1.2071	SM18	S
G232_01815	0.7281	SM24	S
G232_01815	0.7919	SM27	S
G232_01815	0.8893	SM28	S
G232_01815	0.9327	SM29	S
G232_01815	0.5905	SM35	S
G232_01815	0.3619	SM36	S
G232_01815	0.7113	SM42	S
G232_01815	0.7152	SM48	S
G232_01815	0.5462	SM57	S
G232_01815	0.6052	SM66	S
G232_01815	0.8182	SM67	S
G232_01815	0.7241	SM72	S
G232_01815	0.5036	SM74	S
G232_01815	0.8169	SM84	S
G232_01815	0.7248	SM9	S
G232_01815	0.9079	SM91	S
G232_01816	0.5639	Rstd	R
G232_01816	0.2727	SM102	S
G232_01816	0.6868	SM104	S
G232_01816	0.8093	SM105	S
G232_01816	0.6929	SM108	S
G232_01816	0.5565	SM109	S
G232_01816	0.8855	SM11	S
G232_01816	0.8212	SM122	S
G232_01816	0.5767	SM13	S
G232_01816	0.5645	SM14	S
G232_01816	1.0463	SM18	S
G232_01816	0.6053	SM24	S
G232_01816	0.6008	SM27	S
G232_01816	0.7536	SM28	S
G232_01816	1.2895	SM29	S
G232_01816	0.9143	SM35	S
G232_01816	0.0739	SM36	S
G232_01816	0.6391	SM42	S
G232_01816	0.3818	SM48	S
G232_01816	0.7143	SM57	S
G232_01816	0.6129	SM66	S
G232_01816	0.7175	SM67	S
G232_01816	0.1034	SM72	S
G232_01816	0.5396	SM74	S
G232_01816	0.6720	SM84	S
G232_01816	0.6080	SM9	S
G232_01816	1.0239	SM91	S
G232_01817	0.7948	Rstd	R
G232_01817	0.4336	SM102	S
G232_01817	0.6868	SM104	S
G232_01817	0.6109	SM105	S
G232_01817	0.7676	SM108	S
G232_01817	0.6957	SM109	S
G232_01817	0.6566	SM11	S
G232_01817	0.7550	SM122	S
G232_01817	0.8272	SM13	S
G232_01817	0.7796	SM14	S
G232_01817	1.1303	SM18	S
G232_01817	0.8684	SM24	S
G232_01817	0.8047	SM27	S
G232_01817	0.7357	SM28	S
G232_01817	1.0322	SM29	S
G232_01817	0.8095	SM35	S
G232_01817	0.3346	SM36	S
G232_01817	0.7711	SM42	S
G232_01817	0.6727	SM48	S
G232_01817	0.6639	SM57	S
G232_01817	0.7148	SM66	S
G232_01817	0.8442	SM67	S
G232_01817	0.2857	SM72	S
G232_01817	0.8921	SM74	S
G232_01817	0.9489	SM84	S
G232_01817	0.6896	SM9	S
G232_01817	0.8441	SM91	S
G232_01818	0.8137	Rstd	R
G232_01818	4.6643	SM102	S
G232_01818	0.5376	SM104	S
G232_01818	0.7588	SM105	S
G232_01818	0.7780	SM108	S
G232_01818	1.1087	SM109	S
G232_01818	2.0120	SM11	S
G232_01818	0.6424	SM122	S
G232_01818	1.0505	SM13	S
G232_01818	3.3360	SM14	S
G232_01818	1.3837	SM18	S
G232_01818	1.0351	SM24	S
G232_01818	0.9830	SM27	S
G232_01818	0.8893	SM28	S
G232_01818	0.7924	SM29	S
G232_01818	0.8381	SM35	S
G232_01818	6.1673	SM36	S
G232_01818	1.4859	SM42	S
G232_01818	0.8182	SM48	S
G232_01818	1.5966	SM57	S
G232_01818	0.7587	SM66	S
G232_01818	0.4870	SM67	S
G232_01818	4.9409	SM72	S
G232_01818	0.6403	SM74	S
G232_01818	0.8604	SM84	S
G232_01818	1.2992	SM9	S
G232_01818	0.8733	SM91	S
