GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03964	10.00	1.71	6.63	1.65	3.92	1.31	0.95	2.01	4.47	4.44	11.27	3.06	3.73	2.68	5.19	0.78	3.04	4.27	1.32	1.04	6.90	2.95	2.26	0.95	12.28	5.18	9.77
G232_03965	7.05	0.57	5.70	2.49	2.90	2.43	1.64	1.44	4.71	2.05	13.28	1.75	4.04	2.48	4.99	1.28	0.77	4.81	1.35	0.59	6.76	2.17	0.67	0.33	11.31	5.99	8.29
G232_03966	6.24	0.87	5.34	1.62	2.53	1.41	0.98	1.48	4.62	1.92	14.31	1.70	4.37	2.05	4.88	0.60	1.17	3.98	1.51	0.63	6.22	3.23	0.42	0.65	12.92	6.09	10.12
G232_03967	9.60	0.79	6.71	1.79	4.13	1.56	1.11	0.81	3.68	3.67	6.46	1.85	3.75	1.54	2.43	0.70	1.93	4.09	1.34	0.57	6.31	2.97	1.58	1.18	11.05	4.40	9.10
G232_03968	10.26	0.27	7.33	2.59	4.67	1.33	0.95	1.75	4.40	1.92	10.76	1.98	4.49	2.80	3.74	1.24	0.58	4.54	1.42	0.62	5.61	2.99	0.55	0.68	12.90	4.81	10.80
G232_03969	6.84	1.51	6.73	2.03	4.34	1.81	1.67	1.94	3.71	4.04	8.90	1.65	3.21	2.71	4.05	1.00	2.27	3.83	1.66	1.57	6.86	1.63	1.93	0.98	10.68	4.41	9.41
G232_03970	9.01	0.70	6.61	1.85	4.17	1.92	1.80	0.94	5.30	3.23	11.15	2.78	4.19	3.63	3.75	1.29	1.08	5.54	1.14	1.10	6.94	2.02	1.18	1.05	11.96	5.67	12.05
G232_03971	8.14	2.60	6.39	2.06	4.36	2.30	1.37	1.67	3.79	8.33	9.44	2.28	3.79	2.56	3.47	0.82	3.20	5.51	1.66	1.35	5.88	2.34	3.67	1.41	10.19	4.15	9.84
G232_03972	8.11	0.75	7.71	1.83	4.55	2.07	1.59	1.39	3.44	4.65	9.62	2.11	5.53	2.75	4.51	1.19	1.16	4.52	1.52	1.19	5.54	2.24	1.29	1.09	12.68	5.02	8.35
G232_03973	8.42	0.76	7.58	2.58	3.53	2.13	1.28	0.98	3.30	3.70	11.73	2.25	3.23	2.72	4.08	1.08	2.23	6.07	1.62	0.88	5.42	2.52	1.98	0.58	9.16	5.05	7.51
G232_03974	8.51	0.87	6.97	0.95	3.99	1.55	1.52	0.47	4.48	2.59	12.32	1.68	3.43	4.03	4.54	0.80	1.71	5.43	0.81	0.72	7.11	3.16	1.29	0.89	11.76	7.35	12.09
G232_03975	9.39	0.00	10.92	2.62	5.00	1.77	1.15	0.41	3.78	1.92	12.60	1.44	4.47	3.10	4.92	0.53	0.00	5.35	1.41	0.92	7.21	2.35	0.00	0.33	9.69	3.44	11.12
G232_03976	9.94	20.34	4.75	2.23	4.20	7.61	4.13	1.82	3.72	28.84	9.51	2.91	3.84	3.09	4.13	1.53	40.84	8.71	3.25	1.71	7.69	2.80	28.30	1.45	11.83	3.82	10.91
G232_03977	3.66	0.00	6.57	1.12	3.35	2.29	0.84	1.62	3.52	2.07	10.44	0.88	1.44	2.31	3.36	0.00	0.00	4.89	1.60	1.05	10.29	1.99	0.00	1.67	8.68	4.84	10.19
