GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08372	13.60	0.51	5.48	1.27	5.13	1.09	2.11	2.52	5.87	2.78	2.47	2.31	3.25	2.19	2.42	0.50	0.12	7.36	0.75	1.11	8.65	4.22	0.00	0.39	12.20	5.06	16.41
G232_08373	8.03	0.11	7.04	1.60	4.49	1.81	1.22	1.09	3.12	1.64	8.72	1.87	3.44	2.16	2.40	1.00	0.06	4.54	1.58	1.05	6.53	2.78	0.09	0.95	10.81	4.82	10.06
G232_08374	7.78	1.15	6.60	1.59	4.01	1.65	1.02	0.94	4.87	3.91	11.32	1.90	3.28	2.14	3.33	0.59	2.53	4.89	0.60	0.65	5.36	1.85	1.45	0.92	12.70	4.56	8.39
G232_08375	8.27	2.93	6.22	1.80	4.03	1.06	0.85	1.43	2.81	7.08	8.96	1.72	3.67	1.96	3.78	0.97	6.50	4.89	1.87	0.51	4.95	3.03	4.74	0.53	12.10	4.47	8.91
G232_08376	8.91	1.61	7.09	2.79	5.01	2.36	1.45	1.32	4.63	3.93	9.00	1.48	3.38	2.48	4.86	0.43	2.53	5.14	0.79	1.42	5.11	2.63	1.67	1.49	10.74	3.35	10.21
G232_08377	8.12	0.36	6.51	2.61	5.29	1.47	0.76	0.53	4.59	1.19	7.63	1.93	3.66	3.14	4.25	0.80	0.16	5.36	0.94	1.69	5.70	2.08	0.21	1.70	10.55	5.58	10.02
G232_08378	5.73	0.00	7.94	1.75	4.24	2.17	1.41	1.45	3.44	1.00	9.88	1.75	4.03	1.17	2.06	0.95	0.41	4.91	1.21	1.19	8.82	2.45	0.00	1.30	6.13	4.39	7.49
G232_08379	7.98	0.40	5.46	1.28	3.61	1.59	0.75	1.21	4.74	2.00	9.75	2.61	4.47	1.48	1.42	1.09	0.14	4.59	0.98	0.48	5.16	2.50	0.14	0.99	10.61	4.51	9.47
G232_08380	7.02	3.74	6.63	2.16	4.37	2.68	1.61	1.74	4.60	7.20	10.27	2.63	4.48	2.53	5.20	0.92	7.05	6.16	1.44	1.12	5.80	1.97	5.04	1.09	11.41	5.97	10.50
G232_08381	5.56	0.25	6.45	1.86	4.02	1.62	0.52	2.38	4.50	1.32	10.10	1.03	3.39	1.85	2.91	0.84	0.00	3.30	1.29	0.75	5.33	3.08	0.27	0.58	9.29	4.47	9.03
G232_08382	8.09	1.12	6.99	1.46	5.18	1.59	1.38	0.90	3.71	2.74	10.21	2.15	1.93	2.13	4.07	0.72	1.26	5.35	0.83	1.14	4.85	2.43	1.30	1.65	10.40	5.63	10.29
