GENE	COVERAGE	STRAIN	GROUP
G232_07664	0.7631	Rstd	R
G232_07664	1.2448	SM102	S
G232_07664	0.7406	SM104	S
G232_07664	0.7315	SM105	S
G232_07664	0.8983	SM108	S
G232_07664	1.0391	SM109	S
G232_07664	0.8554	SM11	S
G232_07664	0.8146	SM122	S
G232_07664	0.6621	SM13	S
G232_07664	1.1694	SM14	S
G232_07664	0.9001	SM18	S
G232_07664	0.8202	SM24	S
G232_07664	0.6008	SM27	S
G232_07664	1.0643	SM28	S
G232_07664	0.9327	SM29	S
G232_07664	0.9333	SM35	S
G232_07664	1.4319	SM36	S
G232_07664	0.8750	SM42	S
G232_07664	1.3394	SM48	S
G232_07664	0.9244	SM57	S
G232_07664	0.7110	SM66	S
G232_07664	0.6558	SM67	S
G232_07664	1.5616	SM72	S
G232_07664	1.1439	SM74	S
G232_07664	0.7063	SM84	S
G232_07664	0.8176	SM9	S
G232_07664	0.8601	SM91	S
G232_07665	0.4797	Rstd	R
G232_07665	0.0140	SM102	S
G232_07665	0.8629	SM104	S
G232_07665	0.3113	SM105	S
G232_07665	0.7095	SM108	S
G232_07665	0.2087	SM109	S
G232_07665	1.7289	SM11	S
G232_07665	0.9404	SM122	S
G232_07665	0.6602	SM13	S
G232_07665	0.3253	SM14	S
G232_07665	1.2594	SM18	S
G232_07665	0.7193	SM24	S
G232_07665	0.6921	SM27	S
G232_07665	0.3571	SM28	S
G232_07665	1.0731	SM29	S
G232_07665	0.7905	SM35	S
G232_07665	0.0778	SM36	S
G232_07665	0.6338	SM42	S
G232_07665	0.5879	SM48	S
G232_07665	1.6218	SM57	S
G232_07665	0.5432	SM66	S
G232_07665	0.5552	SM67	S
G232_07665	0.4877	SM72	S
G232_07665	0.4820	SM74	S
G232_07665	0.7536	SM84	S
G232_07665	0.5504	SM9	S
G232_07665	0.9796	SM91	S
G232_07666	0.7116	Rstd	R
G232_07666	0.5874	SM102	S
G232_07666	0.6250	SM104	S
G232_07666	0.7354	SM105	S
G232_07666	0.8320	SM108	S
G232_07666	0.7435	SM109	S
G232_07666	0.9217	SM11	S
G232_07666	0.3907	SM122	S
G232_07666	0.8194	SM13	S
G232_07666	1.0269	SM14	S
G232_07666	1.3788	SM18	S
G232_07666	1.0395	SM24	S
G232_07666	0.6773	SM27	S
G232_07666	0.7000	SM28	S
G232_07666	1.0380	SM29	S
G232_07666	0.9333	SM35	S
G232_07666	0.8560	SM36	S
G232_07666	0.7113	SM42	S
G232_07666	0.8424	SM48	S
G232_07666	1.0588	SM57	S
G232_07666	0.8310	SM66	S
G232_07666	0.6234	SM67	S
G232_07666	0.5911	SM72	S
G232_07666	1.0504	SM74	S
G232_07666	0.7605	SM84	S
G232_07666	0.7632	SM9	S
G232_07666	0.7591	SM91	S
G232_07667	0.7304	Rstd	R
G232_07667	2.4406	SM102	S
G232_07667	0.8602	SM104	S
G232_07667	0.4825	SM105	S
G232_07667	0.6432	SM108	S
G232_07667	0.9261	SM109	S
G232_07667	0.8133	SM11	S
G232_07667	0.5364	SM122	S
G232_07667	0.8835	SM13	S
G232_07667	1.6183	SM14	S
G232_07667	1.0231	SM18	S
G232_07667	0.8421	SM24	S
G232_07667	0.7813	SM27	S
G232_07667	0.4536	SM28	S
G232_07667	0.9766	SM29	S
G232_07667	0.5238	SM35	S
G232_07667	2.6926	SM36	S
G232_07667	1.0423	SM42	S
G232_07667	0.4424	SM48	S
G232_07667	0.7563	SM57	S
G232_07667	0.6710	SM66	S
G232_07667	0.5487	SM67	S
G232_07667	1.8227	SM72	S
G232_07667	0.6259	SM74	S
G232_07667	0.7590	SM84	S
G232_07667	0.7264	SM9	S
G232_07667	0.7901	SM91	S
G232_07668	0.9594	Rstd	R
G232_07668	0.2308	SM102	S
G232_07668	0.8239	SM104	S
G232_07668	0.6498	SM105	S
G232_07668	0.9606	SM108	S
G232_07668	0.6522	SM109	S
G232_07668	0.6084	SM11	S
G232_07668	0.5629	SM122	S
G232_07668	0.8641	SM13	S
G232_07668	0.7231	SM14	S
G232_07668	0.8173	SM18	S
G232_07668	0.8816	SM24	S
G232_07668	0.5478	SM27	S
G232_07668	0.5214	SM28	S
G232_07668	0.9795	SM29	S
G232_07668	0.6000	SM35	S
G232_07668	0.1128	SM36	S
G232_07668	0.6285	SM42	S
G232_07668	0.5879	SM48	S
G232_07668	1.1681	SM57	S
G232_07668	0.6581	SM66	S
G232_07668	0.7338	SM67	S
G232_07668	0.2906	SM72	S
G232_07668	1.2302	SM74	S
G232_07668	0.7506	SM84	S
G232_07668	0.6432	SM9	S
G232_07668	0.7591	SM91	S
