GENE	COVERAGE	STRAIN	GROUP
G232_05493	0.4589	Rstd	R
G232_05493	0.1329	SM102	S
G232_05493	0.2782	SM104	S
G232_05493	0.3268	SM105	S
G232_05493	0.4772	SM108	S
G232_05493	0.4000	SM109	S
G232_05493	0.2169	SM11	S
G232_05493	0.1589	SM122	S
G232_05493	0.2427	SM13	S
G232_05493	0.2419	SM14	S
G232_05493	0.5140	SM18	S
G232_05493	0.2500	SM24	S
G232_05493	0.2420	SM27	S
G232_05493	0.3821	SM28	S
G232_05493	0.4064	SM29	S
G232_05493	0.3429	SM35	S
G232_05493	0.2724	SM36	S
G232_05493	0.3415	SM42	S
G232_05493	0.3879	SM48	S
G232_05493	0.3361	SM57	S
G232_05493	0.2155	SM66	S
G232_05493	0.3636	SM67	S
G232_05493	0.2857	SM72	S
G232_05493	0.0863	SM74	S
G232_05493	0.4127	SM84	S
G232_05493	0.1904	SM9	S
G232_05493	0.3242	SM91	S
