GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05167	9.14	0.04	4.59	1.81	4.94	1.10	1.12	1.77	4.84	1.77	9.98	1.48	3.68	3.18	4.11	0.88	0.00	3.66	0.93	0.97	5.98	2.46	0.00	0.93	11.02	4.34	9.54
G232_05168	8.14	1.38	6.77	1.70	4.76	1.72	1.51	0.94	5.99	5.07	12.26	2.49	4.86	2.56	4.30	1.15	2.58	6.45	1.15	0.55	6.06	2.70	2.20	0.71	10.98	5.21	12.03
G232_05169	6.38	5.79	6.79	2.06	4.07	3.13	1.94	0.65	4.30	10.47	9.08	1.74	3.26	3.71	4.38	0.64	13.15	4.82	1.60	1.38	7.87	2.67	11.24	1.05	10.37	4.74	10.18
G232_05170	9.18	0.47	7.81	2.18	4.45	2.39	0.47	1.48	5.93	1.61	9.14	1.94	3.42	2.07	2.21	0.98	1.72	5.79	1.93	1.68	6.97	2.31	1.39	0.78	12.13	5.51	10.54
G232_05171	7.76	2.39	8.48	2.83	3.75	1.76	1.45	1.87	4.07	6.03	10.01	0.72	3.00	2.47	3.99	0.76	5.23	4.33	1.06	0.65	6.09	2.62	3.71	0.56	11.43	5.84	10.83
G232_05172	7.90	3.81	6.17	2.01	3.77	2.50	1.75	1.22	5.60	9.91	13.78	1.72	3.88	2.74	4.08	0.42	8.20	6.06	1.89	1.45	6.20	2.40	5.68	0.56	11.76	5.78	10.17
G232_05173	8.88	5.54	6.10	2.34	3.00	2.30	1.13	1.09	4.16	9.42	11.94	1.98	2.89	3.37	3.62	0.58	11.26	6.06	1.66	1.00	6.17	2.58	6.36	1.10	12.53	4.55	8.78
G232_05174	9.58	0.28	6.51	2.15	4.40	2.24	1.19	1.91	3.76	2.08	12.50	2.05	3.74	2.88	4.30	1.17	0.61	4.72	1.43	0.83	6.07	2.06	0.55	1.03	10.51	4.18	9.53
G232_05175	8.56	2.21	4.80	2.12	4.02	1.41	1.55	1.66	4.13	5.91	10.48	1.70	3.58	2.29	4.82	1.26	4.99	4.51	1.25	0.46	5.27	2.60	3.28	0.80	11.94	5.24	10.11
G232_05176	9.60	1.22	6.16	2.09	3.73	2.24	1.77	1.36	4.20	2.88	10.52	1.77	4.07	2.61	3.69	1.03	1.90	3.79	2.43	0.80	6.13	3.18	1.74	1.81	12.03	5.06	8.99
G232_05177	9.78	0.12	6.64	2.25	3.82	1.58	1.54	1.23	3.75	1.51	11.22	1.81	3.89	2.67	4.32	0.63	0.00	4.74	2.24	0.68	5.81	2.34	0.15	1.28	12.47	5.32	9.39
G232_05178	9.14	0.42	7.20	1.82	3.91	1.58	1.30	1.12	5.14	3.34	10.37	1.65	2.81	2.76	3.16	0.74	0.41	4.66	0.74	0.64	6.03	2.21	0.60	0.86	11.77	4.71	9.32
G232_05179	8.95	2.80	5.50	2.31	3.86	2.31	1.89	0.98	4.55	4.44	11.45	1.46	3.81	3.36	4.20	0.88	5.26	5.10	1.00	1.00	8.89	3.23	4.25	0.99	11.61	5.27	10.69
G232_05180	9.79	0.04	7.37	1.62	4.90	1.16	1.11	1.41	4.66	1.85	12.64	1.67	4.25	2.78	4.64	1.09	0.04	5.95	1.19	1.39	7.97	2.86	0.16	1.17	11.82	5.07	9.10
G232_05181	10.98	1.17	6.74	2.50	4.35	2.18	1.40	1.48	4.48	4.12	11.98	1.71	3.79	2.78	4.43	0.80	2.61	5.12	1.55	0.87	6.39	3.19	2.17	1.09	12.06	4.64	8.40
G232_05182	5.67	0.72	6.56	1.57	3.36	1.36	0.90	1.45	4.31	3.03	9.64	1.91	4.03	2.23	3.95	0.60	2.22	4.83	1.66	1.16	7.43	2.43	1.53	1.32	10.08	5.17	10.76
G232_05183	4.44	0.03	5.69	2.27	4.51	2.88	0.47	1.24	5.79	1.87	10.45	2.25	3.15	5.32	3.96	0.21	0.00	6.81	2.47	0.92	6.59	3.07	0.00	2.50	10.22	5.03	10.60
G232_05184	8.15	0.12	5.61	0.97	3.19	3.13	0.28	1.16	6.14	5.14	15.05	2.96	4.63	4.58	3.75	1.00	0.13	4.96	1.37	1.31	5.49	3.36	0.32	0.98	12.87	6.12	10.43
G232_05185	7.13	0.22	6.79	1.67	3.63	2.69	0.97	1.20	3.58	0.98	11.51	1.28	4.19	1.44	4.29	1.33	0.06	4.39	1.51	1.32	8.29	1.69	0.31	1.39	11.02	4.77	9.01
G232_05186	8.50	0.22	6.56	1.69	4.72	1.05	0.76	1.77	5.01	2.02	10.58	1.64	4.93	2.04	3.13	0.74	0.13	4.00	1.73	0.70	5.94	2.28	0.06	1.49	11.35	5.24	9.73
G232_05187	8.42	1.24	7.33	2.11	4.51	2.51	1.11	1.71	4.14	4.48	10.63	1.61	2.96	1.47	2.79	1.11	3.23	4.78	1.52	0.70	5.26	2.97	2.64	1.09	10.42	4.05	8.22
G232_05188	6.79	0.52	8.63	1.21	4.18	2.13	2.46	0.94	3.83	0.99	12.42	1.70	3.20	1.54	4.28	0.64	0.68	4.53	2.27	1.35	6.97	1.97	1.09	0.68	9.37	3.76	10.23
G232_05189	8.66	0.69	6.72	2.13	4.04	2.43	1.70	1.22	4.16	1.95	7.96	1.66	2.99	2.08	3.52	0.86	1.72	4.15	2.01	1.15	5.74	2.50	1.07	1.35	9.73	3.48	9.29
G232_05190	9.39	1.20	6.98	1.93	3.41	1.56	1.29	1.84	3.95	2.92	11.16	2.05	3.68	2.24	3.12	1.13	1.45	4.79	1.02	0.94	5.13	2.67	1.66	0.57	9.28	5.04	9.71
G232_05191	8.95	0.20	6.06	1.71	3.76	1.67	0.94	1.57	2.49	2.82	8.30	1.78	2.98	1.88	3.76	0.90	0.17	3.57	1.10	0.73	4.21	2.36	0.33	1.34	10.45	2.72	10.83
G232_05192	8.43	0.15	6.98	2.80	4.19	1.91	0.74	1.50	3.64	1.16	10.10	1.54	3.47	2.05	3.71	0.71	0.12	4.21	0.80	1.35	5.60	2.29	0.05	0.67	9.43	4.66	9.93
G232_05193	9.58	0.36	6.19	2.49	3.53	1.30	0.62	0.70	3.86	1.75	8.10	1.51	3.47	1.74	2.99	0.63	0.01	4.30	0.47	0.57	4.04	2.48	0.27	0.78	12.05	4.58	10.17
G232_05194	10.13	0.48	6.93	1.76	3.94	1.87	1.01	0.94	4.00	2.86	10.78	1.80	3.80	2.61	3.77	1.72	0.75	5.49	1.10	0.92	5.78	1.96	0.53	0.97	12.23	4.32	11.08
