GENE	COVERAGE	STRAIN	GROUP
G232_00865	0.7631	Rstd	R
G232_00865	0.4336	SM102	S
G232_00865	0.7984	SM104	S
G232_00865	1.0272	SM105	S
G232_00865	0.7697	SM108	S
G232_00865	0.9435	SM109	S
G232_00865	0.5482	SM11	S
G232_00865	0.9338	SM122	S
G232_00865	0.8408	SM13	S
G232_00865	1.0161	SM14	S
G232_00865	1.3021	SM18	S
G232_00865	0.5439	SM24	S
G232_00865	0.7473	SM27	S
G232_00865	0.8179	SM28	S
G232_00865	1.2924	SM29	S
G232_00865	0.4952	SM35	S
G232_00865	0.6459	SM36	S
G232_00865	0.9049	SM42	S
G232_00865	0.8121	SM48	S
G232_00865	1.3613	SM57	S
G232_00865	0.6426	SM66	S
G232_00865	0.8896	SM67	S
G232_00865	0.6404	SM72	S
G232_00865	0.4173	SM74	S
G232_00865	0.7895	SM84	S
G232_00865	0.7600	SM9	S
G232_00865	0.7768	SM91	S
G232_00866	1.1695	Rstd	R
G232_00866	3.7902	SM102	S
G232_00866	0.6815	SM104	S
G232_00866	0.7198	SM105	S
G232_00866	0.7573	SM108	S
G232_00866	1.4217	SM109	S
G232_00866	1.2952	SM11	S
G232_00866	0.8609	SM122	S
G232_00866	0.9612	SM13	S
G232_00866	2.6532	SM14	S
G232_00866	1.4823	SM18	S
G232_00866	0.7149	SM24	S
G232_00866	0.8726	SM27	S
G232_00866	0.8179	SM28	S
G232_00866	0.9591	SM29	S
G232_00866	0.1905	SM35	S
G232_00866	4.0934	SM36	S
G232_00866	0.7993	SM42	S
G232_00866	1.0242	SM48	S
G232_00866	0.3277	SM57	S
G232_00866	0.7032	SM66	S
G232_00866	1.0844	SM67	S
G232_00866	3.7882	SM72	S
G232_00866	0.6978	SM74	S
G232_00866	0.9611	SM84	S
G232_00866	0.6720	SM9	S
G232_00866	0.8503	SM91	S
G232_00867	0.9871	Rstd	R
G232_00867	0.0839	SM102	S
G232_00867	0.7325	SM104	S
G232_00867	0.8132	SM105	S
G232_00867	0.8755	SM108	S
G232_00867	0.9174	SM109	S
G232_00867	0.4578	SM11	S
G232_00867	0.9205	SM122	S
G232_00867	0.8602	SM13	S
G232_00867	0.5054	SM14	S
G232_00867	1.0974	SM18	S
G232_00867	0.8553	SM24	S
G232_00867	0.9575	SM27	S
G232_00867	1.1821	SM28	S
G232_00867	1.0263	SM29	S
G232_00867	0.8667	SM35	S
G232_00867	0.0078	SM36	S
G232_00867	0.9102	SM42	S
G232_00867	0.7091	SM48	S
G232_00867	0.8571	SM57	S
G232_00867	0.7316	SM66	S
G232_00867	0.6851	SM67	S
G232_00867	0.0690	SM72	S
G232_00867	0.7194	SM74	S
G232_00867	0.8200	SM84	S
G232_00867	0.6880	SM9	S
G232_00867	0.7883	SM91	S
G232_00868	0.9435	Rstd	R
G232_00868	0.6154	SM102	S
G232_00868	0.9677	SM104	S
G232_00868	0.9728	SM105	S
G232_00868	0.8485	SM108	S
G232_00868	0.6348	SM109	S
G232_00868	0.4096	SM11	S
G232_00868	0.8477	SM122	S
G232_00868	0.7903	SM13	S
G232_00868	0.6694	SM14	S
G232_00868	1.3118	SM18	S
G232_00868	0.5132	SM24	S
G232_00868	0.5584	SM27	S
G232_00868	0.6393	SM28	S
G232_00868	1.1345	SM29	S
G232_00868	0.5905	SM35	S
G232_00868	0.5837	SM36	S
G232_00868	0.8363	SM42	S
G232_00868	0.7394	SM48	S
G232_00868	0.7143	SM57	S
G232_00868	0.6000	SM66	S
G232_00868	1.0942	SM67	S
G232_00868	0.5123	SM72	S
G232_00868	0.5540	SM74	S
G232_00868	0.8848	SM84	S
G232_00868	0.8176	SM9	S
G232_00868	0.8477	SM91	S
G232_00869	1.0605	Rstd	R
G232_00869	3.0909	SM102	S
G232_00869	0.7487	SM104	S
G232_00869	0.5447	SM105	S
G232_00869	0.7739	SM108	S
G232_00869	0.9957	SM109	S
G232_00869	1.2289	SM11	S
G232_00869	1.1258	SM122	S
G232_00869	0.7806	SM13	S
G232_00869	2.4651	SM14	S
