GENE	COVERAGE	STRAIN	GROUP
G232_02053	0.5907	Rstd	R
G232_02053	0.9441	SM102	S
G232_02053	0.6546	SM104	S
G232_02053	0.6576	SM105	S
G232_02053	0.7448	SM108	S
G232_02053	0.7000	SM109	S
G232_02053	0.5060	SM11	S
G232_02053	0.4503	SM122	S
G232_02053	0.5612	SM13	S
G232_02053	0.9086	SM14	S
G232_02053	0.6809	SM18	S
G232_02053	0.4825	SM24	S
G232_02053	0.6985	SM27	S
G232_02053	0.8929	SM28	S
G232_02053	0.8509	SM29	S
G232_02053	0.4381	SM35	S
G232_02053	1.9183	SM36	S
G232_02053	0.8187	SM42	S
G232_02053	0.8727	SM48	S
G232_02053	0.3950	SM57	S
G232_02053	0.6606	SM66	S
G232_02053	0.3539	SM67	S
G232_02053	1.6502	SM72	S
G232_02053	0.6043	SM74	S
G232_02053	0.6506	SM84	S
G232_02053	0.5824	SM9	S
G232_02053	0.5908	SM91	S
G232_02054	0.8048	Rstd	R
G232_02054	0.6084	SM102	S
G232_02054	0.6089	SM104	S
G232_02054	0.7082	SM105	S
G232_02054	0.6411	SM108	S
G232_02054	0.4696	SM109	S
G232_02054	0.4277	SM11	S
G232_02054	0.8543	SM122	S
G232_02054	0.7010	SM13	S
G232_02054	0.5591	SM14	S
G232_02054	0.9769	SM18	S
G232_02054	0.4956	SM24	S
G232_02054	0.6879	SM27	S
G232_02054	0.6357	SM28	S
G232_02054	0.8333	SM29	S
G232_02054	0.4095	SM35	S
G232_02054	0.4475	SM36	S
G232_02054	0.6039	SM42	S
G232_02054	0.6424	SM48	S
G232_02054	0.5714	SM57	S
G232_02054	0.6916	SM66	S
G232_02054	0.7013	SM67	S
G232_02054	0.4187	SM72	S
G232_02054	0.3597	SM74	S
G232_02054	0.7170	SM84	S
G232_02054	0.6768	SM9	S
G232_02054	0.5403	SM91	S
G232_02055	1.0714	Rstd	R
G232_02055	0.5035	SM102	S
G232_02055	0.7997	SM104	S
G232_02055	0.7393	SM105	S
G232_02055	0.8859	SM108	S
G232_02055	0.5783	SM109	S
G232_02055	0.6386	SM11	S
G232_02055	0.9603	SM122	S
G232_02055	1.0330	SM13	S
G232_02055	0.7930	SM14	S
G232_02055	1.3203	SM18	S
G232_02055	0.8728	SM24	S
G232_02055	0.9066	SM27	S
G232_02055	1.0786	SM28	S
G232_02055	1.3246	SM29	S
G232_02055	0.5905	SM35	S
G232_02055	0.6576	SM36	S
G232_02055	1.0915	SM42	S
G232_02055	0.8364	SM48	S
G232_02055	0.8067	SM57	S
G232_02055	0.8774	SM66	S
G232_02055	0.9610	SM67	S
G232_02055	0.5419	SM72	S
G232_02055	0.6115	SM74	S
G232_02055	0.9275	SM84	S
G232_02055	0.9024	SM9	S
G232_02055	1.0239	SM91	S
G232_02056	1.3935	Rstd	R
G232_02056	2.1888	SM102	S
G232_02056	0.9086	SM104	S
G232_02056	0.6304	SM105	S
G232_02056	1.1245	SM108	S
G232_02056	0.7783	SM109	S
G232_02056	0.6867	SM11	S
G232_02056	0.7351	SM122	S
G232_02056	0.9417	SM13	S
G232_02056	1.5188	SM14	S
G232_02056	1.6419	SM18	S
G232_02056	0.8860	SM24	S
G232_02056	0.5796	SM27	S
G232_02056	0.9357	SM28	S
G232_02056	1.2602	SM29	S
G232_02056	0.4952	SM35	S
G232_02056	1.9261	SM36	S
G232_02056	0.9384	SM42	S
G232_02056	0.6788	SM48	S
G232_02056	0.7311	SM57	S
G232_02056	0.7406	SM66	S
G232_02056	0.7403	SM67	S
G232_02056	1.7044	SM72	S
G232_02056	0.8489	SM74	S
G232_02056	0.7872	SM84	S
G232_02056	1.0064	SM9	S
G232_02056	0.8450	SM91	S
G232_02057	0.9405	Rstd	R
G232_02057	1.7692	SM102	S
G232_02057	1.0349	SM104	S
G232_02057	0.6809	SM105	S
G232_02057	0.7054	SM108	S
G232_02057	0.8000	SM109	S
G232_02057	1.0904	SM11	S
G232_02057	1.0265	SM122	S
G232_02057	0.7534	SM13	S
G232_02057	1.4919	SM14	S
G232_02057	1.4580	SM18	S
G232_02057	0.6667	SM24	S
G232_02057	0.7070	SM27	S
G232_02057	0.8393	SM28	S
G232_02057	1.0936	SM29	S
G232_02057	0.8286	SM35	S
G232_02057	2.6459	SM36	S
G232_02057	0.9173	SM42	S
G232_02057	0.7879	SM48	S
G232_02057	0.8739	SM57	S
G232_02057	0.7510	SM66	S
G232_02057	0.9578	SM67	S
G232_02057	2.3300	SM72	S
G232_02057	0.5827	SM74	S
G232_02057	0.8986	SM84	S
G232_02057	0.5440	SM9	S
G232_02057	0.8317	SM91	S
G232_02058	1.0793	Rstd	R
G232_02058	1.5734	SM102	S
G232_02058	0.9126	SM104	S
G232_02058	0.7315	SM105	S
G232_02058	0.6826	SM108	S
G232_02058	0.9435	SM109	S
G232_02058	0.6084	SM11	S
G232_02058	0.8808	SM122	S
G232_02058	0.8563	SM13	S
G232_02058	1.9274	SM14	S
G232_02058	1.7077	SM18	S
G232_02058	1.6667	SM24	S
G232_02058	0.9023	SM27	S
G232_02058	1.0143	SM28	S
G232_02058	1.3070	SM29	S
G232_02058	0.6000	SM35	S
G232_02058	2.1089	SM36	S
G232_02058	1.0898	SM42	S
G232_02058	0.8485	SM48	S
G232_02058	0.6387	SM57	S
G232_02058	0.7084	SM66	S
G232_02058	1.0649	SM67	S
G232_02058	1.9852	SM72	S
G232_02058	0.5396	SM74	S
G232_02058	0.8375	SM84	S
G232_02058	1.2704	SM9	S
G232_02058	0.9114	SM91	S
G232_02059	0.7869	Rstd	R
G232_02059	0.6294	SM102	S
G232_02059	0.8374	SM104	S
G232_02059	1.3502	SM105	S
G232_02059	0.6743	SM108	S
G232_02059	0.8043	SM109	S
G232_02059	0.5663	SM11	S
G232_02059	1.0000	SM122	S
G232_02059	1.1689	SM13	S
G232_02059	1.0995	SM14	S
G232_02059	2.1571	SM18	S
G232_02059	0.9386	SM24	S
G232_02059	1.1040	SM27	S
G232_02059	1.2750	SM28	S
