GENE	COVERAGE	STRAIN	GROUP
G232_07584	0.9435	Rstd	R
G232_07584	0.3427	SM102	S
G232_07584	0.9664	SM104	S
G232_07584	0.7004	SM105	S
G232_07584	0.8174	SM108	S
G232_07584	0.7913	SM109	S
G232_07584	0.7410	SM11	S
G232_07584	0.4901	SM122	S
G232_07584	0.8932	SM13	S
G232_07584	0.6855	SM14	S
G232_07584	1.1669	SM18	S
G232_07584	0.9737	SM24	S
G232_07584	0.8641	SM27	S
G232_07584	0.6571	SM28	S
G232_07584	0.8801	SM29	S
G232_07584	0.9333	SM35	S
G232_07584	0.4358	SM36	S
G232_07584	0.7412	SM42	S
G232_07584	0.8848	SM48	S
G232_07584	0.6975	SM57	S
G232_07584	0.6968	SM66	S
G232_07584	0.8864	SM67	S
G232_07584	0.5961	SM72	S
G232_07584	0.6691	SM74	S
G232_07584	0.7849	SM84	S
G232_07584	0.6704	SM9	S
G232_07584	0.8034	SM91	S
G232_07585	0.7721	Rstd	R
G232_07585	1.0000	SM102	S
G232_07585	0.6882	SM104	S
G232_07585	0.6226	SM105	S
G232_07585	0.5996	SM108	S
G232_07585	0.7957	SM109	S
G232_07585	1.1145	SM11	S
G232_07585	0.8675	SM122	S
G232_07585	0.8214	SM13	S
G232_07585	0.8898	SM14	S
G232_07585	1.1583	SM18	S
G232_07585	0.6842	SM24	S
G232_07585	0.6008	SM27	S
G232_07585	0.7500	SM28	S
G232_07585	0.7193	SM29	S
G232_07585	1.2476	SM35	S
G232_07585	1.3658	SM36	S
G232_07585	0.8081	SM42	S
G232_07585	0.6545	SM48	S
G232_07585	0.8739	SM57	S
G232_07585	0.7174	SM66	S
G232_07585	0.8474	SM67	S
G232_07585	1.3547	SM72	S
G232_07585	0.5683	SM74	S
G232_07585	0.7574	SM84	S
G232_07585	0.5072	SM9	S
G232_07585	0.6882	SM91	S
G232_07586	0.7820	Rstd	R
G232_07586	0.8392	SM102	S
G232_07586	0.8239	SM104	S
G232_07586	0.9183	SM105	S
G232_07586	1.0851	SM108	S
G232_07586	0.7522	SM109	S
G232_07586	0.3675	SM11	S
G232_07586	0.7682	SM122	S
G232_07586	0.8738	SM13	S
G232_07586	0.6989	SM14	S
G232_07586	0.9683	SM18	S
G232_07586	0.6579	SM24	S
G232_07586	0.7219	SM27	S
G232_07586	0.9571	SM28	S
G232_07586	0.8012	SM29	S
G232_07586	0.5810	SM35	S
G232_07586	0.5253	SM36	S
G232_07586	1.0757	SM42	S
G232_07586	0.6848	SM48	S
G232_07586	0.5042	SM57	S
G232_07586	0.8787	SM66	S
G232_07586	0.8474	SM67	S
G232_07586	0.4828	SM72	S
G232_07586	0.9496	SM74	S
G232_07586	0.6163	SM84	S
G232_07586	0.7920	SM9	S
G232_07586	0.9504	SM91	S
G232_07587	0.7602	Rstd	R
G232_07587	0.1608	SM102	S
G232_07587	0.6788	SM104	S
G232_07587	0.3658	SM105	S
G232_07587	0.6992	SM108	S
G232_07587	0.5391	SM109	S
G232_07587	0.6627	SM11	S
G232_07587	0.9139	SM122	S
G232_07587	0.3825	SM13	S
G232_07587	0.2849	SM14	S
G232_07587	1.1267	SM18	S
G232_07587	0.4693	SM24	S
G232_07587	0.2930	SM27	S
G232_07587	0.6893	SM28	S
G232_07587	1.1959	SM29	S
G232_07587	0.5048	SM35	S
G232_07587	0.0078	SM36	S
G232_07587	0.6919	SM42	S
G232_07587	0.6909	SM48	S
G232_07587	0.6471	SM57	S
G232_07587	1.0142	SM66	S
G232_07587	0.8117	SM67	S
G232_07587	0.0000	SM72	S
G232_07587	0.1871	SM74	S
G232_07587	0.7330	SM84	S
G232_07587	0.5280	SM9	S
G232_07587	0.5899	SM91	S
G232_07588	0.7086	Rstd	R
G232_07588	0.8182	SM102	S
G232_07588	0.7366	SM104	S
G232_07588	1.1673	SM105	S
G232_07588	0.7759	SM108	S
G232_07588	0.6609	SM109	S
G232_07588	0.3976	SM11	S
G232_07588	0.9272	SM122	S
G232_07588	0.5573	SM13	S
G232_07588	0.5376	SM14	S
G232_07588	1.3544	SM18	S
G232_07588	0.6053	SM24	S
G232_07588	0.5478	SM27	S
G232_07588	0.5750	SM28	S
G232_07588	1.2719	SM29	S
G232_07588	0.4857	SM35	S
G232_07588	0.2023	SM36	S
G232_07588	0.9313	SM42	S
G232_07588	0.6667	SM48	S
G232_07588	0.6891	SM57	S
G232_07588	0.7226	SM66	S
G232_07588	1.0097	SM67	S
G232_07588	0.3005	SM72	S
G232_07588	0.9209	SM74	S
G232_07588	0.6850	SM84	S
G232_07588	0.6912	SM9	S
G232_07588	1.0337	SM91	S
G232_07589	0.5996	Rstd	R
G232_07589	0.1119	SM102	S
G232_07589	0.9247	SM104	S
G232_07589	0.6187	SM105	S
G232_07589	0.9481	SM108	S
G232_07589	1.0217	SM109	S
G232_07589	0.6506	SM11	S
G232_07589	1.5497	SM122	S
G232_07589	0.8621	SM13	S
G232_07589	0.2366	SM14	S
G232_07589	1.0305	SM18	S
G232_07589	0.8947	SM24	S
G232_07589	0.7665	SM27	S
G232_07589	0.5500	SM28	S
G232_07589	0.6988	SM29	S
G232_07589	0.9524	SM35	S
G232_07589	0.0545	SM36	S
G232_07589	0.8803	SM42	S
G232_07589	1.1818	SM48	S
G232_07589	1.1765	SM57	S
G232_07589	0.7510	SM66	S
G232_07589	0.5227	SM67	S
G232_07589	0.1034	SM72	S
G232_07589	1.1151	SM74	S
G232_07589	0.7506	SM84	S
G232_07589	0.7776	SM9	S
G232_07589	0.6129	SM91	S
G232_07590	1.0079	Rstd	R
G232_07590	0.9021	SM102	S
