GENE	COVERAGE	STRAIN	GROUP
G232_05905	0.6244	Rstd	R
G232_05905	0.1399	SM102	S
G232_05905	0.7312	SM104	S
G232_05905	0.4047	SM105	S
G232_05905	0.8963	SM108	S
G232_05905	1.0478	SM109	S
G232_05905	0.7289	SM11	S
G232_05905	0.5430	SM122	S
G232_05905	0.7495	SM13	S
G232_05905	0.2688	SM14	S
G232_05905	0.8453	SM18	S
G232_05905	0.5746	SM24	S
G232_05905	0.6093	SM27	S
G232_05905	0.5571	SM28	S
G232_05905	0.4123	SM29	S
G232_05905	0.7048	SM35	S
G232_05905	0.0661	SM36	S
G232_05905	0.5827	SM42	S
G232_05905	0.6727	SM48	S
G232_05905	0.8235	SM57	S
G232_05905	1.1032	SM66	S
G232_05905	0.6688	SM67	S
G232_05905	0.1429	SM72	S
G232_05905	0.8129	SM74	S
G232_05905	0.6354	SM84	S
G232_05905	0.5680	SM9	S
G232_05905	0.6794	SM91	S
