GENE	COVERAGE	STRAIN	GROUP
G232_09623	0.9128	Rstd	R
G232_09623	0.0000	SM102	S
G232_09623	0.9247	SM104	S
G232_09623	0.6070	SM105	S
G232_09623	0.9191	SM108	S
G232_09623	0.4087	SM109	S
G232_09623	0.1867	SM11	S
G232_09623	0.6026	SM122	S
G232_09623	0.8408	SM13	S
G232_09623	0.4973	SM14	S
G232_09623	0.0000	SM18	S
G232_09623	0.9693	SM24	S
G232_09623	0.6412	SM27	S
G232_09623	0.5500	SM28	S
G232_09623	0.0292	SM29	S
G232_09623	1.1714	SM35	S
G232_09623	0.0584	SM36	S
G232_09623	0.6004	SM42	S
G232_09623	1.1697	SM48	S
G232_09623	0.8571	SM57	S
G232_09623	0.4529	SM66	S
G232_09623	1.3571	SM67	S
G232_09623	0.1034	SM72	S
G232_09623	0.6043	SM74	S
G232_09623	0.7635	SM84	S
G232_09623	0.7600	SM9	S
G232_09623	0.7972	SM91	S
G232_09624	0.9336	Rstd	R
G232_09624	0.0000	SM102	S
G232_09624	0.5833	SM104	S
G232_09624	0.5409	SM105	S
G232_09624	0.6805	SM108	S
G232_09624	0.5174	SM109	S
G232_09624	0.4157	SM11	S
G232_09624	0.8940	SM122	S
G232_09624	0.6951	SM13	S
G232_09624	0.0699	SM14	S
G232_09624	0.2582	SM18	S
G232_09624	0.5526	SM24	S
G232_09624	0.8620	SM27	S
G232_09624	0.8464	SM28	S
G232_09624	1.5380	SM29	S
G232_09624	0.5905	SM35	S
G232_09624	0.0000	SM36	S
G232_09624	0.7764	SM42	S
G232_09624	0.8727	SM48	S
G232_09624	0.7563	SM57	S
G232_09624	0.7742	SM66	S
G232_09624	0.7078	SM67	S
G232_09624	0.0099	SM72	S
G232_09624	0.4676	SM74	S
G232_09624	0.9100	SM84	S
G232_09624	0.7648	SM9	S
G232_09624	0.8893	SM91	S
G232_09625	0.7512	Rstd	R
G232_09625	0.0000	SM102	S
G232_09625	0.7137	SM104	S
G232_09625	0.5136	SM105	S
G232_09625	0.6079	SM108	S
G232_09625	0.7913	SM109	S
G232_09625	0.8735	SM11	S
G232_09625	1.1258	SM122	S
G232_09625	0.8738	SM13	S
G232_09625	0.8683	SM14	S
G232_09625	4.2801	SM18	S
G232_09625	0.7719	SM24	S
G232_09625	0.6837	SM27	S
G232_09625	0.7321	SM28	S
G232_09625	0.8977	SM29	S
G232_09625	0.2667	SM35	S
G232_09625	0.0000	SM36	S
G232_09625	0.8820	SM42	S
G232_09625	0.5636	SM48	S
G232_09625	0.9748	SM57	S
G232_09625	0.8981	SM66	S
G232_09625	0.5649	SM67	S
G232_09625	0.0000	SM72	S
G232_09625	0.8273	SM74	S
G232_09625	1.0031	SM84	S
G232_09625	0.5936	SM9	S
G232_09625	0.7653	SM91	S
