GENE	COVERAGE	STRAIN	GROUP
G232_09169	0.4153	Rstd	R
G232_09169	0.1888	SM102	S
G232_09169	0.9946	SM104	S
G232_09169	0.4708	SM105	S
G232_09169	0.6515	SM108	S
G232_09169	0.8261	SM109	S
G232_09169	0.5482	SM11	S
G232_09169	1.2583	SM122	S
G232_09169	0.8019	SM13	S
G232_09169	0.2608	SM14	S
G232_09169	0.4190	SM18	S
G232_09169	0.6798	SM24	S
G232_09169	0.8301	SM27	S
G232_09169	0.7714	SM28	S
G232_09169	1.0994	SM29	S
G232_09169	0.4762	SM35	S
G232_09169	0.0506	SM36	S
G232_09169	0.4067	SM42	S
G232_09169	0.8000	SM48	S
G232_09169	0.3866	SM57	S
G232_09169	0.4903	SM66	S
G232_09169	0.7370	SM67	S
G232_09169	0.0690	SM72	S
G232_09169	0.4245	SM74	S
G232_09169	0.9001	SM84	S
G232_09169	0.9248	SM9	S
G232_09169	0.4163	SM91	S
