GENE	COVERAGE	STRAIN	GROUP
G232_10275	0.9207	Rstd	R
G232_10275	0.2937	SM102	S
G232_10275	0.8804	SM104	S
G232_10275	0.5447	SM105	S
G232_10275	0.9917	SM108	S
G232_10275	1.2522	SM109	S
G232_10275	0.7952	SM11	S
G232_10275	0.3907	SM122	S
G232_10275	0.8019	SM13	S
G232_10275	0.2823	SM14	S
G232_10275	0.9562	SM18	S
G232_10275	0.7719	SM24	S
G232_10275	0.6582	SM27	S
G232_10275	1.0107	SM28	S
G232_10275	1.1784	SM29	S
G232_10275	0.7619	SM35	S
G232_10275	0.0000	SM36	S
G232_10275	0.8222	SM42	S
G232_10275	0.5455	SM48	S
G232_10275	1.1176	SM57	S
G232_10275	0.8529	SM66	S
G232_10275	0.6006	SM67	S
G232_10275	0.0493	SM72	S
G232_10275	0.1223	SM74	S
G232_10275	0.9969	SM84	S
G232_10275	0.8720	SM9	S
G232_10275	0.9956	SM91	S
G232_10276	0.8404	Rstd	R
G232_10276	0.2797	SM102	S
G232_10276	0.6989	SM104	S
G232_10276	0.8677	SM105	S
G232_10276	0.6929	SM108	S
G232_10276	0.4261	SM109	S
G232_10276	0.4639	SM11	S
G232_10276	0.3775	SM122	S
G232_10276	0.6990	SM13	S
G232_10276	0.3710	SM14	S
G232_10276	1.2205	SM18	S
G232_10276	0.6754	SM24	S
G232_10276	0.7941	SM27	S
G232_10276	1.0571	SM28	S
G232_10276	1.2544	SM29	S
G232_10276	0.6667	SM35	S
G232_10276	0.1440	SM36	S
G232_10276	0.8116	SM42	S
G232_10276	0.5818	SM48	S
G232_10276	0.6807	SM57	S
G232_10276	0.6090	SM66	S
G232_10276	0.6981	SM67	S
G232_10276	0.1034	SM72	S
G232_10276	0.7482	SM74	S
G232_10276	0.8040	SM84	S
G232_10276	0.8448	SM9	S
G232_10276	0.7874	SM91	S
G232_10277	1.3320	Rstd	R
G232_10277	0.8462	SM102	S
G232_10277	0.9099	SM104	S
G232_10277	0.6342	SM105	S
G232_10277	0.8091	SM108	S
G232_10277	0.7913	SM109	S
G232_10277	1.0422	SM11	S
G232_10277	0.8013	SM122	S
G232_10277	0.6621	SM13	S
G232_10277	0.8441	SM14	S
G232_10277	1.2960	SM18	S
G232_10277	0.5965	SM24	S
G232_10277	0.6667	SM27	S
G232_10277	0.7429	SM28	S
G232_10277	1.3947	SM29	S
G232_10277	0.8952	SM35	S
G232_10277	1.9728	SM36	S
G232_10277	0.7465	SM42	S
G232_10277	0.3030	SM48	S
G232_10277	1.2773	SM57	S
G232_10277	0.7806	SM66	S
G232_10277	0.6721	SM67	S
G232_10277	1.6897	SM72	S
G232_10277	1.2086	SM74	S
G232_10277	0.8276	SM84	S
G232_10277	0.5216	SM9	S
G232_10277	0.9105	SM91	S
