GENE	COVERAGE	STRAIN	GROUP
G232_09229	0.5550	Rstd	R
G232_09229	0.0000	SM102	S
G232_09229	0.5323	SM104	S
G232_09229	0.5370	SM105	S
G232_09229	0.8154	SM108	S
G232_09229	0.6826	SM109	S
G232_09229	0.7108	SM11	S
G232_09229	0.9801	SM122	S
G232_09229	0.9146	SM13	S
G232_09229	0.0000	SM14	S
G232_09229	0.0938	SM18	S
G232_09229	0.4693	SM24	S
G232_09229	0.7707	SM27	S
G232_09229	0.7071	SM28	S
G232_09229	1.0994	SM29	S
G232_09229	0.5429	SM35	S
G232_09229	0.0000	SM36	S
G232_09229	0.5757	SM42	S
G232_09229	0.3576	SM48	S
G232_09229	1.2773	SM57	S
G232_09229	0.7923	SM66	S
G232_09229	0.6656	SM67	S
G232_09229	0.0985	SM72	S
G232_09229	0.5683	SM74	S
G232_09229	0.7857	SM84	S
G232_09229	0.8256	SM9	S
G232_09229	0.8866	SM91	S
