GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10206	9.39	0.18	5.04	1.51	1.93	1.43	1.19	0.54	3.98	1.08	10.67	2.05	5.45	3.18	0.48	0.20	0.00	6.66	2.10	0.20	6.29	3.45	0.00	0.53	10.05	5.63	10.35
G232_10207	8.74	1.57	7.09	1.86	3.78	1.79	1.37	1.27	4.45	3.21	9.02	1.25	4.70	2.64	3.42	0.36	3.25	4.71	1.50	1.03	7.33	2.82	2.41	0.97	10.93	4.38	10.17
G232_10208	8.20	0.27	7.07	1.44	2.65	0.63	0.16	0.82	3.21	1.19	11.10	1.47	3.12	1.33	4.28	0.29	0.59	2.91	1.40	0.76	5.75	3.41	0.38	1.11	7.65	4.46	10.42
G232_10209	9.78	0.11	6.49	2.56	3.83	1.84	2.00	1.12	2.90	1.19	8.58	1.62	3.28	1.40	2.89	1.03	0.03	3.88	0.61	0.68	8.66	2.61	0.16	1.60	8.57	4.97	8.65
G232_10210	10.06	0.57	6.37	2.08	4.43	1.34	1.48	1.65	3.55	2.61	10.37	1.63	3.64	2.51	4.05	0.79	1.20	5.03	1.20	0.76	6.62	2.87	1.03	0.72	12.21	4.99	10.85
G232_10211	7.18	0.87	6.52	1.84	4.65	1.50	1.20	1.23	4.00	4.33	10.38	1.73	4.03	2.06	3.92	1.31	4.10	4.45	2.10	1.39	5.38	1.75	2.06	0.82	13.58	5.50	10.60
G232_10212	8.88	0.37	6.56	2.02	3.59	1.59	1.36	1.99	4.12	1.85	9.76	1.67	3.37	1.94	3.63	1.01	0.77	4.13	1.38	0.88	6.61	2.98	0.54	1.01	12.26	5.17	9.84
G232_10213	10.52	0.90	4.14	3.20	4.01	1.25	1.18	1.61	4.64	3.53	11.81	1.50	3.54	2.60	5.11	1.02	1.96	4.74	1.17	0.67	7.09	3.52	1.81	0.85	11.22	6.36	9.48
G232_10214	7.97	0.32	6.16	1.69	1.77	2.12	1.24	1.44	5.25	3.17	16.22	1.36	6.31	3.66	4.87	0.69	0.07	8.55	2.16	1.05	5.93	2.00	0.05	1.13	13.10	7.08	11.78
G232_10215	8.80	1.24	5.71	2.17	2.37	3.33	1.43	0.89	4.37	3.09	12.97	2.46	4.24	2.56	4.94	0.68	2.09	4.89	1.71	1.21	6.48	2.14	2.03	1.47	13.99	5.66	9.54
G232_10216	10.85	2.96	6.19	2.20	4.11	3.64	2.61	1.51	3.49	8.70	11.94	1.39	3.54	2.59	4.89	1.31	6.02	4.29	0.73	2.01	6.57	2.87	4.90	0.73	12.37	4.85	9.79
G232_10217	9.92	3.62	7.55	2.31	4.14	2.07	1.71	1.54	3.56	7.38	9.21	0.79	3.08	2.28	3.32	0.77	8.47	5.06	1.88	0.69	4.43	2.62	5.14	0.75	10.30	4.75	8.34
G232_10218	6.26	1.16	4.82	2.31	2.21	1.12	0.98	1.04	3.57	2.60	10.82	1.54	4.81	2.23	4.66	1.26	3.37	4.83	0.61	0.58	5.47	1.76	2.15	0.52	10.21	4.65	9.36
