GENE	COVERAGE	STRAIN	GROUP
G232_00778	0.7463	Rstd	R
G232_00778	3.9441	SM102	S
G232_00778	0.5457	SM104	S
G232_00778	0.7549	SM105	S
G232_00778	0.6473	SM108	S
G232_00778	1.1348	SM109	S
G232_00778	1.1145	SM11	S
G232_00778	0.8278	SM122	S
G232_00778	0.5573	SM13	S
G232_00778	3.0645	SM14	S
G232_00778	1.2850	SM18	S
G232_00778	0.7105	SM24	S
G232_00778	0.4777	SM27	S
G232_00778	1.0607	SM28	S
G232_00778	0.8129	SM29	S
G232_00778	1.2476	SM35	S
G232_00778	4.5097	SM36	S
G232_00778	0.7887	SM42	S
G232_00778	0.8788	SM48	S
G232_00778	1.3277	SM57	S
G232_00778	0.7045	SM66	S
G232_00778	0.9968	SM67	S
G232_00778	4.0788	SM72	S
G232_00778	0.5755	SM74	S
G232_00778	0.6995	SM84	S
G232_00778	0.4880	SM9	S
G232_00778	0.6616	SM91	S
G232_00779	0.7641	Rstd	R
G232_00779	0.1259	SM102	S
G232_00779	0.7379	SM104	S
G232_00779	0.9066	SM105	S
G232_00779	0.8651	SM108	S
G232_00779	0.8261	SM109	S
G232_00779	1.0602	SM11	S
G232_00779	0.6755	SM122	S
G232_00779	0.6971	SM13	S
G232_00779	0.4247	SM14	S
G232_00779	0.9635	SM18	S
G232_00779	0.7061	SM24	S
G232_00779	0.8875	SM27	S
G232_00779	1.0179	SM28	S
G232_00779	0.6725	SM29	S
G232_00779	1.0000	SM35	S
G232_00779	0.0700	SM36	S
G232_00779	0.8222	SM42	S
G232_00779	0.4061	SM48	S
G232_00779	0.9076	SM57	S
G232_00779	0.8439	SM66	S
G232_00779	0.6591	SM67	S
G232_00779	0.1724	SM72	S
G232_00779	0.7554	SM74	S
G232_00779	0.7841	SM84	S
G232_00779	0.7184	SM9	S
G232_00779	0.8795	SM91	S
G232_00780	0.6323	Rstd	R
G232_00780	0.7133	SM102	S
G232_00780	0.6075	SM104	S
G232_00780	1.0311	SM105	S
G232_00780	0.5747	SM108	S
G232_00780	1.0174	SM109	S
G232_00780	0.8494	SM11	S
G232_00780	0.2715	SM122	S
G232_00780	0.4971	SM13	S
G232_00780	0.6344	SM14	S
