GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03892	3.1110	0.1259	2.7083	2.0895	3.2759	2.1913	1.5120	2.7285	2.8505	1.1075	0.6078	2.2588	1.5244	2.3429	1.1813	3.3714	0.0000	2.2852	2.0970	1.3866	2.1923	2.5747	0.1872	1.5252	3.3707	1.7872	2.9433
G232_03893	0.9822	0.3497	0.8038	0.9922	0.8568	0.5913	0.7470	1.1722	0.7942	0.3172	1.1937	0.7851	0.7113	1.0214	1.0526	0.8762	0.1245	0.8873	0.9455	0.8571	0.9871	0.9026	0.1527	0.7482	0.9001	0.7888	0.9017
G232_03894	0.9604	12.7692	0.8011	1.0623	0.9959	2.2739	2.1386	1.1391	0.7068	8.0672	1.2314	0.8202	0.8025	0.7464	1.2982	0.9619	14.0973	1.2025	1.4788	1.2857	0.6800	1.0974	12.9113	0.9424	0.9535	0.7280	0.9743
G232_03895	0.9554	0.9021	0.8952	1.0156	0.8880	0.6783	0.8614	0.7947	0.8485	1.1317	1.3167	0.6974	0.7240	0.9964	1.1725	0.4190	1.2101	1.0634	0.8303	0.5798	0.8619	0.7695	1.0246	0.7122	0.8230	0.9136	0.9965
G232_03896	0.8741	0.0000	1.1304	0.3385	0.6141	0.5870	0.4940	1.0927	0.8155	0.3011	1.5043	0.7982	0.8577	1.0714	1.1813	0.8286	0.0545	0.6761	0.7394	0.8824	0.7948	0.8409	0.0345	0.6403	0.9169	0.7072	0.8857
G232_03897	0.7760	0.3986	1.0591	0.6615	0.8444	0.6000	0.6325	0.4967	0.6874	0.9032	1.2473	0.6272	1.0021	0.9179	0.9444	0.9905	0.6031	0.8327	0.8606	0.3445	0.8181	0.7435	0.2857	0.6475	0.8246	0.6736	0.7378
G232_03898	0.9049	0.4685	0.7554	0.8093	0.6556	0.7478	0.5663	0.8808	0.8738	0.7903	1.3289	0.6272	0.6476	0.6357	1.0877	0.6762	1.0817	0.8292	0.4485	1.0168	0.8503	0.5974	0.7143	0.5180	0.8848	0.6880	0.7325
G232_03899	0.7948	0.1049	0.5927	1.0350	0.5726	0.4913	0.7349	0.1060	0.9068	0.5269	1.5907	1.2237	0.9278	0.7000	1.4474	0.8095	0.1984	0.8715	0.6545	0.5714	0.6000	1.0032	0.4039	0.8058	0.7887	0.8960	0.8069
G232_03900	0.5798	0.4825	0.9382	0.5253	0.9834	1.1826	0.5843	0.4305	1.2019	0.9489	1.5091	0.8772	0.5202	0.9929	1.0760	1.5619	0.8249	1.0123	0.5879	1.2185	1.0606	0.6461	0.7291	1.6475	1.0267	1.1088	0.9150
G232_03901	1.1853	0.0490	0.5954	0.7471	0.7344	0.6783	0.6627	0.5762	0.6485	0.4086	0.7101	0.8114	0.6964	0.8000	0.4737	0.2286	0.0000	0.6708	0.7030	0.6639	0.9329	0.9578	0.0985	0.3525	0.8741	0.8720	0.7954
G232_03902	0.9197	0.1399	0.8468	0.7004	0.8195	0.2304	0.3313	1.1788	0.9359	0.2849	1.0780	0.9912	0.7686	1.0357	0.7953	0.9429	0.0000	0.8151	0.5212	0.8319	0.6335	1.0974	0.1330	0.4388	1.0969	0.7200	0.8379
G232_03903	0.9257	0.0000	1.1788	0.7237	0.7739	0.6478	0.1566	0.7086	0.7437	0.5027	0.1462	0.6184	1.1338	1.3821	0.7690	0.0000	0.0000	0.6109	0.9091	0.6555	0.9290	1.2630	0.0000	0.8058	0.8566	0.6384	0.8113
