GENE	COVERAGE	STRAIN	GROUP
G232_05102	0.9683	Rstd	R
G232_05102	0.7692	SM102	S
G232_05102	0.7930	SM104	S
G232_05102	0.6848	SM105	S
G232_05102	0.7386	SM108	S
G232_05102	0.8174	SM109	S
G232_05102	0.7831	SM11	S
G232_05102	0.9470	SM122	S
G232_05102	0.8097	SM13	S
G232_05102	1.1586	SM14	S
G232_05102	1.3276	SM18	S
G232_05102	0.7851	SM24	S
G232_05102	0.8684	SM27	S
G232_05102	0.7536	SM28	S
G232_05102	1.3158	SM29	S
G232_05102	0.8571	SM35	S
G232_05102	0.9300	SM36	S
G232_05102	0.9085	SM42	S
G232_05102	1.1636	SM48	S
G232_05102	0.9412	SM57	S
G232_05102	0.6297	SM66	S
G232_05102	0.7662	SM67	S
G232_05102	0.8916	SM72	S
G232_05102	0.9784	SM74	S
G232_05102	0.9375	SM84	S
G232_05102	0.8160	SM9	S
G232_05102	0.9849	SM91	S
G232_05103	0.5530	Rstd	R
G232_05103	0.0000	SM102	S
G232_05103	0.9651	SM104	S
G232_05103	0.7938	SM105	S
G232_05103	0.7739	SM108	S
G232_05103	0.7913	SM109	S
G232_05103	0.2711	SM11	S
G232_05103	1.0530	SM122	S
G232_05103	0.5670	SM13	S
G232_05103	0.2634	SM14	S
G232_05103	0.0000	SM18	S
G232_05103	0.7412	SM24	S
G232_05103	0.6985	SM27	S
G232_05103	0.7821	SM28	S
G232_05103	1.2105	SM29	S
G232_05103	1.3524	SM35	S
G232_05103	0.0000	SM36	S
G232_05103	0.5845	SM42	S
G232_05103	1.1455	SM48	S
G232_05103	1.1681	SM57	S
G232_05103	0.9187	SM66	S
G232_05103	0.9383	SM67	S
G232_05103	0.0000	SM72	S
G232_05103	0.8705	SM74	S
G232_05103	1.0770	SM84	S
G232_05103	0.8752	SM9	S
G232_05103	0.8237	SM91	S
