GENE	COVERAGE	STRAIN	GROUP
G232_09631	0.8741	Rstd	R
G232_09631	1.8671	SM102	S
G232_09631	0.8723	SM104	S
G232_09631	0.8249	SM105	S
G232_09631	0.6494	SM108	S
G232_09631	1.2696	SM109	S
G232_09631	0.8253	SM11	S
G232_09631	0.5298	SM122	S
G232_09631	0.5320	SM13	S
G232_09631	1.7473	SM14	S
G232_09631	1.2266	SM18	S
G232_09631	0.5789	SM24	S
G232_09631	0.6497	SM27	S
G232_09631	0.6321	SM28	S
G232_09631	0.8567	SM29	S
G232_09631	1.2952	SM35	S
G232_09631	2.5175	SM36	S
G232_09631	1.0106	SM42	S
G232_09631	0.3455	SM48	S
G232_09631	0.5042	SM57	S
G232_09631	0.8490	SM66	S
G232_09631	0.7013	SM67	S
G232_09631	2.4483	SM72	S
G232_09631	0.8705	SM74	S
G232_09631	0.7079	SM84	S
G232_09631	0.8960	SM9	S
G232_09631	0.9035	SM91	S
G232_09632	0.7146	Rstd	R
G232_09632	4.2238	SM102	S
G232_09632	0.7204	SM104	S
G232_09632	0.5486	SM105	S
G232_09632	0.6349	SM108	S
G232_09632	0.8826	SM109	S
G232_09632	1.0663	SM11	S
G232_09632	0.4238	SM122	S
G232_09632	0.4932	SM13	S
G232_09632	4.0081	SM14	S
G232_09632	1.1425	SM18	S
G232_09632	0.5877	SM24	S
G232_09632	0.6285	SM27	S
G232_09632	0.5250	SM28	S
G232_09632	1.2368	SM29	S
G232_09632	0.9714	SM35	S
G232_09632	4.9533	SM36	S
G232_09632	0.9842	SM42	S
G232_09632	0.6788	SM48	S
G232_09632	1.1008	SM57	S
G232_09632	0.5690	SM66	S
G232_09632	1.1623	SM67	S
G232_09632	4.5172	SM72	S
G232_09632	0.4029	SM74	S
G232_09632	0.7696	SM84	S
G232_09632	0.5552	SM9	S
G232_09632	0.6794	SM91	S
G232_09633	0.7443	Rstd	R
G232_09633	2.1049	SM102	S
G232_09633	0.7285	SM104	S
G232_09633	0.9066	SM105	S
G232_09633	0.7365	SM108	S
G232_09633	0.9696	SM109	S
G232_09633	1.2470	SM11	S
G232_09633	0.6623	SM122	S
G232_09633	0.8039	SM13	S
G232_09633	1.5860	SM14	S
G232_09633	1.2631	SM18	S
G232_09633	0.8772	SM24	S
G232_09633	0.6709	SM27	S
G232_09633	0.7107	SM28	S
G232_09633	0.8655	SM29	S
G232_09633	1.0286	SM35	S
G232_09633	1.6226	SM36	S
G232_09633	0.8204	SM42	S
G232_09633	0.9091	SM48	S
G232_09633	0.8908	SM57	S
G232_09633	0.8477	SM66	S
G232_09633	0.7597	SM67	S
G232_09633	2.1182	SM72	S
G232_09633	1.0000	SM74	S
G232_09633	0.6407	SM84	S
G232_09633	0.7568	SM9	S
G232_09633	0.8627	SM91	S
G232_09634	0.7562	Rstd	R
G232_09634	0.4406	SM102	S
G232_09634	0.5820	SM104	S
G232_09634	0.6615	SM105	S
G232_09634	0.7116	SM108	S
G232_09634	0.5826	SM109	S
G232_09634	0.4217	SM11	S
G232_09634	0.5232	SM122	S
G232_09634	0.5398	SM13	S
G232_09634	0.7796	SM14	S
G232_09634	0.9988	SM18	S
G232_09634	0.6053	SM24	S
G232_09634	0.2930	SM27	S
G232_09634	0.8071	SM28	S
G232_09634	0.8363	SM29	S
G232_09634	0.8095	SM35	S
G232_09634	0.7004	SM36	S
G232_09634	0.5000	SM42	S
G232_09634	0.5515	SM48	S
G232_09634	0.8235	SM57	S
G232_09634	0.6116	SM66	S
G232_09634	0.6104	SM67	S
G232_09634	0.6158	SM72	S
G232_09634	1.2086	SM74	S
G232_09634	0.5767	SM84	S
G232_09634	0.5584	SM9	S
G232_09634	0.7812	SM91	S
G232_09635	0.9386	Rstd	R
G232_09635	2.9720	SM102	S
G232_09635	0.7917	SM104	S
G232_09635	0.7121	SM105	S
G232_09635	0.8029	SM108	S
G232_09635	0.9478	SM109	S
G232_09635	0.8373	SM11	S
G232_09635	0.8278	SM122	S
G232_09635	0.7476	SM13	S
G232_09635	2.1586	SM14	S
G232_09635	1.2558	SM18	S
G232_09635	0.8860	SM24	S
G232_09635	0.6008	SM27	S
G232_09635	0.9679	SM28	S
G232_09635	0.8333	SM29	S
G232_09635	0.6952	SM35	S
G232_09635	2.9611	SM36	S
G232_09635	0.8908	SM42	S
G232_09635	0.5818	SM48	S
G232_09635	0.9244	SM57	S
G232_09635	0.5806	SM66	S
G232_09635	0.8052	SM67	S
G232_09635	2.8473	SM72	S
G232_09635	0.4101	SM74	S
G232_09635	0.8986	SM84	S
G232_09635	0.7680	SM9	S
G232_09635	0.8131	SM91	S
G232_09636	0.9623	Rstd	R
G232_09636	0.1119	SM102	S
G232_09636	0.9866	SM104	S
G232_09636	0.6926	SM105	S
G232_09636	0.6888	SM108	S
G232_09636	0.8870	SM109	S
