GENE	COVERAGE	STRAIN	GROUP
G232_08557	0.7116	Rstd	R
G232_08557	2.1399	SM102	S
G232_08557	0.5094	SM104	S
G232_08557	0.6887	SM105	S
G232_08557	0.6473	SM108	S
G232_08557	1.2261	SM109	S
G232_08557	1.6325	SM11	S
G232_08557	0.8742	SM122	S
G232_08557	1.0757	SM13	S
G232_08557	1.4167	SM14	S
G232_08557	1.1401	SM18	S
G232_08557	0.9254	SM24	S
G232_08557	1.0531	SM27	S
G232_08557	0.7214	SM28	S
G232_08557	1.1345	SM29	S
G232_08557	1.0857	SM35	S
G232_08557	2.2840	SM36	S
G232_08557	1.2535	SM42	S
G232_08557	0.4121	SM48	S
G232_08557	0.1765	SM57	S
G232_08557	0.7871	SM66	S
G232_08557	0.2597	SM67	S
G232_08557	3.0000	SM72	S
G232_08557	1.1439	SM74	S
G232_08557	0.6453	SM84	S
G232_08557	0.8768	SM9	S
G232_08557	0.9415	SM91	S
G232_08558	0.5689	Rstd	R
G232_08558	0.5035	SM102	S
G232_08558	0.7030	SM104	S
G232_08558	1.0078	SM105	S
G232_08558	0.6203	SM108	S
G232_08558	0.6261	SM109	S
G232_08558	0.7289	SM11	S
G232_08558	0.7351	SM122	S
G232_08558	1.0252	SM13	S
G232_08558	1.1640	SM14	S
G232_08558	1.0195	SM18	S
G232_08558	0.9737	SM24	S
G232_08558	0.7558	SM27	S
G232_08558	0.6321	SM28	S
G232_08558	0.7251	SM29	S
G232_08558	0.4857	SM35	S
G232_08558	0.6265	SM36	S
G232_08558	0.7658	SM42	S
G232_08558	0.8182	SM48	S
G232_08558	0.9916	SM57	S
G232_08558	0.5948	SM66	S
G232_08558	0.6623	SM67	S
G232_08558	0.5025	SM72	S
G232_08558	0.6115	SM74	S
G232_08558	0.9252	SM84	S
G232_08558	0.8464	SM9	S
G232_08558	0.8450	SM91	S
G232_08559	0.5292	Rstd	R
G232_08559	0.0000	SM102	S
G232_08559	0.9651	SM104	S
G232_08559	0.8716	SM105	S
G232_08559	0.6577	SM108	S
G232_08559	0.3435	SM109	S
G232_08559	0.8916	SM11	S
G232_08559	1.0596	SM122	S
G232_08559	0.5553	SM13	S
G232_08559	0.5269	SM14	S
G232_08559	0.8149	SM18	S
G232_08559	0.4561	SM24	S
G232_08559	0.9321	SM27	S
G232_08559	0.7464	SM28	S
G232_08559	0.6345	SM29	S
G232_08559	0.9238	SM35	S
G232_08559	0.0117	SM36	S
G232_08559	0.7764	SM42	S
G232_08559	0.4848	SM48	S
G232_08559	0.5294	SM57	S
G232_08559	0.5806	SM66	S
G232_08559	0.6266	SM67	S
G232_08559	0.0345	SM72	S
G232_08559	0.7698	SM74	S
G232_08559	0.7468	SM84	S
G232_08559	0.6896	SM9	S
G232_08559	0.9345	SM91	S
G232_08560	0.7592	Rstd	R
G232_08560	0.8252	SM102	S
G232_08560	0.5901	SM104	S
G232_08560	0.5720	SM105	S
G232_08560	0.7137	SM108	S
G232_08560	0.5870	SM109	S
G232_08560	0.8193	SM11	S
G232_08560	0.5364	SM122	S
G232_08560	0.8524	SM13	S
G232_08560	1.1022	SM14	S
G232_08560	1.0171	SM18	S
G232_08560	0.8070	SM24	S
G232_08560	0.6667	SM27	S
G232_08560	0.8857	SM28	S
G232_08560	0.9912	SM29	S
G232_08560	0.6952	SM35	S
G232_08560	1.0117	SM36	S
G232_08560	0.8838	SM42	S
G232_08560	0.2545	SM48	S
G232_08560	1.0672	SM57	S
G232_08560	0.5045	SM66	S
G232_08560	0.5487	SM67	S
G232_08560	1.0936	SM72	S
G232_08560	0.7626	SM74	S
G232_08560	0.7559	SM84	S
G232_08560	0.7056	SM9	S
G232_08560	0.8237	SM91	S
G232_08561	0.7294	Rstd	R
G232_08561	0.1399	SM102	S
G232_08561	0.6720	SM104	S
G232_08561	0.5409	SM105	S
G232_08561	0.6805	SM108	S
G232_08561	0.6435	SM109	S
G232_08561	0.5241	SM11	S
G232_08561	0.8675	SM122	S
G232_08561	0.8214	SM13	S
G232_08561	0.5780	SM14	S
G232_08561	1.3033	SM18	S
G232_08561	0.7281	SM24	S
G232_08561	0.6645	SM27	S
G232_08561	0.8571	SM28	S
G232_08561	0.7573	SM29	S
G232_08561	0.4952	SM35	S
G232_08561	0.0700	SM36	S
G232_08561	0.7835	SM42	S
G232_08561	0.8667	SM48	S
G232_08561	0.6303	SM57	S
G232_08561	0.5923	SM66	S
G232_08561	0.7143	SM67	S
G232_08561	0.1084	SM72	S
G232_08561	0.5755	SM74	S
G232_08561	0.8574	SM84	S
G232_08561	0.7696	SM9	S
G232_08561	0.8512	SM91	S
G232_08562	0.8870	Rstd	R
G232_08562	8.2727	SM102	S
G232_08562	0.8132	SM104	S
G232_08562	0.6031	SM105	S
G232_08562	0.5892	SM108	S
G232_08562	1.4478	SM109	S
G232_08562	1.7952	SM11	S
G232_08562	1.1391	SM122	S
G232_08562	0.8951	SM13	S
G232_08562	4.7446	SM14	S
G232_08562	1.0268	SM18	S
G232_08562	0.7763	SM24	S
G232_08562	0.7176	SM27	S
G232_08562	0.8750	SM28	S
G232_08562	0.8830	SM29	S
G232_08562	1.3048	SM35	S
G232_08562	8.5992	SM36	S
G232_08562	1.0070	SM42	S
G232_08562	0.9273	SM48	S
G232_08562	1.3529	SM57	S
G232_08562	0.5819	SM66	S
G232_08562	0.9351	SM67	S
G232_08562	7.3744	SM72	S
G232_08562	0.9568	SM74	S
G232_08562	0.8696	SM84	S
G232_08562	0.8432	SM9	S
G232_08562	0.9008	SM91	S
G232_08563	0.6799	Rstd	R
G232_08563	2.7133	SM102	S
G232_08563	1.0578	SM104	S
G232_08563	0.4397	SM105	S
G232_08563	0.8361	SM108	S
G232_08563	1.4217	SM109	S
G232_08563	1.4217	SM11	S
G232_08563	0.6225	SM122	S
G232_08563	0.6117	SM13	S
G232_08563	1.3145	SM14	S
G232_08563	1.1072	SM18	S
G232_08563	0.5921	SM24	S
G232_08563	0.6200	SM27	S
G232_08563	0.7214	SM28	S
G232_08563	0.9620	SM29	S
G232_08563	1.3333	SM35	S
G232_08563	2.0545	SM36	S
G232_08563	0.7975	SM42	S
G232_08563	0.7030	SM48	S
G232_08563	1.2773	SM57	S
G232_08563	0.7523	SM66	S
G232_08563	0.7727	SM67	S
G232_08563	2.5665	SM72	S
G232_08563	1.2446	SM74	S
G232_08563	0.5774	SM84	S
G232_08563	0.7712	SM9	S
G232_08563	0.7263	SM91	S
G232_08564	0.8097	Rstd	R
G232_08564	8.4755	SM102	S
G232_08564	1.1680	SM104	S
G232_08564	0.7082	SM105	S
G232_08564	1.1245	SM108	S
G232_08564	1.4348	SM109	S
G232_08564	1.0301	SM11	S
G232_08564	0.3974	SM122	S
G232_08564	0.8369	SM13	S
G232_08564	4.6586	SM14	S
G232_08564	0.0000	SM18	S
G232_08564	0.6754	SM24	S
