GENE	COVERAGE	STRAIN	GROUP
G232_10833	0.1566	Rstd	R
G232_10833	0.0000	SM102	S
G232_10833	0.0538	SM104	S
G232_10833	0.0000	SM105	S
G232_10833	0.3154	SM108	S
G232_10833	0.0000	SM109	S
G232_10833	0.4578	SM11	S
G232_10833	0.5033	SM122	S
G232_10833	0.2078	SM13	S
G232_10833	0.0000	SM14	S
G232_10833	0.3276	SM18	S
G232_10833	0.0789	SM24	S
G232_10833	0.1083	SM27	S
G232_10833	0.0893	SM28	S
G232_10833	0.0731	SM29	S
G232_10833	0.4857	SM35	S
G232_10833	0.0000	SM36	S
G232_10833	0.0775	SM42	S
G232_10833	0.4606	SM48	S
G232_10833	0.0000	SM57	S
G232_10833	0.3974	SM66	S
G232_10833	0.4935	SM67	S
G232_10833	0.0000	SM72	S
G232_10833	0.1799	SM74	S
G232_10833	0.3486	SM84	S
G232_10833	0.2976	SM9	S
G232_10833	0.1550	SM91	S
