GENE	COVERAGE	STRAIN	GROUP
G232_08886	1.2408	Rstd	R
G232_08886	9.4196	SM102	S
G232_08886	1.5605	SM104	S
G232_08886	0.3891	SM105	S
G232_08886	0.8921	SM108	S
G232_08886	1.6478	SM109	S
G232_08886	0.8494	SM11	S
G232_08886	1.4238	SM122	S
G232_08886	1.4117	SM13	S
G232_08886	4.1183	SM14	S
G232_08886	0.0000	SM18	S
G232_08886	0.6974	SM24	S
G232_08886	0.3885	SM27	S
G232_08886	0.6107	SM28	S
G232_08886	0.0000	SM29	S
G232_08886	0.9810	SM35	S
G232_08886	8.5992	SM36	S
G232_08886	1.3099	SM42	S
G232_08886	1.3152	SM48	S
G232_08886	0.9244	SM57	S
G232_08886	0.6594	SM66	S
G232_08886	1.2273	SM67	S
G232_08886	8.8670	SM72	S
G232_08886	0.4892	SM74	S
G232_08886	0.7368	SM84	S
G232_08886	1.3760	SM9	S
G232_08886	1.0709	SM91	S
