GENE	COVERAGE	STRAIN	GROUP
G232_04242	1.0486	Rstd	R
G232_04242	0.0699	SM102	S
G232_04242	1.5901	SM104	S
G232_04242	1.3152	SM105	S
G232_04242	0.7075	SM108	S
G232_04242	2.0348	SM109	S
G232_04242	0.7711	SM11	S
G232_04242	1.2914	SM122	S
G232_04242	1.4757	SM13	S
G232_04242	0.1667	SM14	S
G232_04242	0.0000	SM18	S
G232_04242	0.4561	SM24	S
G232_04242	1.8408	SM27	S
G232_04242	0.5500	SM28	S
G232_04242	1.7368	SM29	S
G232_04242	1.8762	SM35	S
G232_04242	0.0389	SM36	S
G232_04242	0.3363	SM42	S
G232_04242	0.9455	SM48	S
G232_04242	1.3361	SM57	S
G232_04242	1.7484	SM66	S
G232_04242	0.9773	SM67	S
G232_04242	0.1872	SM72	S
G232_04242	1.6691	SM74	S
G232_04242	0.9008	SM84	S
G232_04242	1.5728	SM9	S
G232_04242	0.3437	SM91	S
