GENE	COVERAGE	STRAIN	GROUP
G232_08372	1.3479	Rstd	R
G232_08372	0.3566	SM102	S
G232_08372	0.7366	SM104	S
G232_08372	0.4942	SM105	S
G232_08372	1.0643	SM108	S
G232_08372	0.4739	SM109	S
G232_08372	1.2711	SM11	S
G232_08372	1.6689	SM122	S
G232_08372	1.1398	SM13	S
G232_08372	0.7473	SM14	S
G232_08372	0.3009	SM18	S
G232_08372	1.0132	SM24	S
G232_08372	0.6900	SM27	S
G232_08372	0.7821	SM28	S
G232_08372	0.7076	SM29	S
G232_08372	0.4762	SM35	S
G232_08372	0.0467	SM36	S
G232_08372	1.2958	SM42	S
G232_08372	0.4545	SM48	S
G232_08372	0.9328	SM57	S
G232_08372	1.1161	SM66	S
G232_08372	1.3701	SM67	S
G232_08372	0.0000	SM72	S
G232_08372	0.2806	SM74	S
G232_08372	0.9306	SM84	S
G232_08372	0.8096	SM9	S
G232_08372	1.4535	SM91	S
G232_08373	0.7958	Rstd	R
G232_08373	0.0769	SM102	S
G232_08373	0.9462	SM104	S
G232_08373	0.6226	SM105	S
G232_08373	0.9315	SM108	S
G232_08373	0.7870	SM109	S
G232_08373	0.7349	SM11	S
G232_08373	0.7219	SM122	S
G232_08373	0.6058	SM13	S
G232_08373	0.4409	SM14	S
G232_08373	1.0621	SM18	S
G232_08373	0.8202	SM24	S
G232_08373	0.7304	SM27	S
G232_08373	0.7714	SM28	S
G232_08373	0.7018	SM29	S
G232_08373	0.9524	SM35	S
G232_08373	0.0233	SM36	S
G232_08373	0.7993	SM42	S
G232_08373	0.9576	SM48	S
G232_08373	0.8824	SM57	S
G232_08373	0.8426	SM66	S
G232_08373	0.9026	SM67	S
G232_08373	0.0443	SM72	S
G232_08373	0.6835	SM74	S
G232_08373	0.8246	SM84	S
G232_08373	0.7712	SM9	S
G232_08373	0.8911	SM91	S
G232_08374	0.7711	Rstd	R
G232_08374	0.8042	SM102	S
G232_08374	0.8871	SM104	S
G232_08374	0.6187	SM105	S
G232_08374	0.8320	SM108	S
G232_08374	0.7174	SM109	S
G232_08374	0.6145	SM11	S
G232_08374	0.6225	SM122	S
G232_08374	0.9456	SM13	S
G232_08374	1.0511	SM14	S
G232_08374	1.3788	SM18	S
G232_08374	0.8333	SM24	S
G232_08374	0.6964	SM27	S
G232_08374	0.7643	SM28	S
G232_08374	0.9737	SM29	S
G232_08374	0.5619	SM35	S
G232_08374	0.9844	SM36	S
G232_08374	0.8609	SM42	S
G232_08374	0.3636	SM48	S
G232_08374	0.5462	SM57	S
G232_08374	0.6916	SM66	S
G232_08374	0.6006	SM67	S
G232_08374	0.7143	SM72	S
G232_08374	0.6619	SM74	S
G232_08374	0.9687	SM84	S
G232_08374	0.7296	SM9	S
G232_08374	0.7431	SM91	S
G232_08375	0.8196	Rstd	R
G232_08375	2.0490	SM102	S
G232_08375	0.8360	SM104	S
G232_08375	0.7004	SM105	S
G232_08375	0.8361	SM108	S
G232_08375	0.4609	SM109	S
G232_08375	0.5120	SM11	S
G232_08375	0.9470	SM122	S
G232_08375	0.5456	SM13	S
G232_08375	1.9032	SM14	S
G232_08375	1.0914	SM18	S
G232_08375	0.7544	SM24	S
G232_08375	0.7792	SM27	S
