GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_09170	9.28	4.09	5.22	2.92	3.93	2.52	1.49	0.62	6.13	11.44	11.53	1.47	5.16	3.19	4.38	0.90	8.00	6.44	1.42	0.76	8.37	3.16	7.02	0.65	12.61	7.31	11.84
G232_09171	9.66	0.32	6.82	2.40	3.98	2.37	0.92	2.12	3.76	3.10	11.72	1.76	4.27	1.95	0.38	0.96	0.82	4.07	1.53	0.79	6.84	3.01	0.40	1.03	11.59	4.67	8.36
G232_09172	8.14	1.85	5.39	1.98	3.00	1.14	1.48	1.29	3.73	4.10	11.55	1.69	3.58	2.29	4.00	0.85	3.68	3.88	1.35	0.77	6.15	2.91	2.49	1.13	9.36	4.90	9.04
G232_09173	8.58	0.56	6.15	2.47	3.52	1.77	1.09	1.33	4.59	1.82	11.45	1.77	3.50	2.26	3.12	0.87	0.80	4.88	1.50	1.08	6.26	2.14	0.63	1.01	11.91	4.70	8.75
G232_09174	10.75	0.27	7.31	1.76	4.95	1.73	1.02	1.26	3.95	3.20	10.77	1.70	3.63	2.60	4.62	0.83	0.85	4.95	0.90	0.81	5.48	2.36	0.53	0.83	11.66	5.07	10.97
G232_09175	8.94	1.23	6.36	1.67	4.45	2.16	1.44	1.29	3.19	4.41	10.26	1.67	4.23	2.45	4.59	0.60	3.28	4.28	1.59	1.48	7.77	2.37	2.47	0.25	7.92	4.07	8.83
G232_09176	7.58	1.92	6.21	1.90	3.33	2.20	0.82	1.08	4.90	3.57	11.13	2.22	4.83	3.24	4.12	0.64	2.66	5.38	1.40	0.93	6.08	2.47	2.46	0.47	12.17	5.99	9.62
G232_09177	6.16	1.77	7.47	1.71	6.12	1.68	0.78	1.62	4.94	2.83	9.83	1.58	3.71	2.76	3.51	0.84	1.83	5.13	0.67	1.16	6.23	3.43	3.04	1.43	12.06	3.51	8.51
G232_09178	8.53	0.00	6.99	3.40	3.45	2.11	1.48	1.34	4.21	2.01	11.25	1.71	3.34	2.56	3.77	0.68	0.14	4.12	1.22	0.81	7.63	2.21	0.00	1.09	12.10	6.16	10.13
G232_09179	10.10	4.80	6.45	1.64	4.11	2.93	2.05	1.80	3.65	8.48	11.28	1.42	2.91	2.24	3.84	0.72	10.22	5.29	0.92	1.24	7.07	2.14	8.38	0.77	9.29	4.61	8.56
G232_09180	7.16	0.48	6.02	1.53	3.70	2.48	1.35	0.92	4.13	2.08	7.80	1.81	3.80	2.52	2.54	1.00	1.22	4.49	1.59	1.31	5.67	2.44	1.49	1.67	8.55	5.31	10.68
G232_09181	8.32	4.63	4.48	1.69	2.70	2.42	2.30	1.86	4.64	14.53	15.11	1.70	3.74	2.75	2.42	0.77	9.85	6.93	0.86	1.11	7.61	3.11	7.64	1.61	7.14	3.83	9.82
G232_09182	6.60	3.37	7.09	1.60	4.67	2.84	2.02	0.71	3.60	7.62	10.29	1.13	3.59	2.62	2.96	0.99	6.70	5.62	1.39	1.07	6.71	2.61	4.81	1.17	11.36	4.03	7.95
G232_09183	9.00	0.62	6.46	2.03	3.52	2.02	1.21	1.43	4.24	2.01	11.09	1.73	3.46	2.40	3.95	0.85	1.25	4.58	1.77	0.46	6.58	2.75	0.81	0.82	11.24	6.04	10.83
G232_09184	5.60	0.34	3.38	1.53	2.43	0.71	0.35	0.49	2.52	1.64	6.18	1.25	2.14	1.69	2.04	0.54	0.62	2.72	0.79	0.50	4.02	1.61	0.47	1.21	5.60	3.80	5.07
G232_09185	4.66	0.42	2.53	0.98	1.11	1.02	0.29	0.45	1.06	1.80	3.87	0.76	1.01	0.76	1.46	0.51	0.39	1.67	0.43	0.22	1.77	1.12	0.30	0.27	3.97	0.89	2.13
