GENE	COVERAGE	STRAIN	GROUP
G232_00571	0.8246	Rstd	R
G232_00571	0.2238	SM102	S
G232_00571	0.5269	SM104	S
G232_00571	0.8949	SM105	S
G232_00571	0.8610	SM108	S
G232_00571	0.4217	SM109	S
G232_00571	0.6928	SM11	S
G232_00571	0.8013	SM122	S
G232_00571	0.9942	SM13	S
G232_00571	0.2661	SM14	S
G232_00571	0.0061	SM18	S
G232_00571	0.5570	SM24	S
G232_00571	0.8047	SM27	S
G232_00571	0.8357	SM28	S
G232_00571	0.3509	SM29	S
G232_00571	0.4762	SM35	S
G232_00571	0.0117	SM36	S
G232_00571	0.7905	SM42	S
G232_00571	0.6788	SM48	S
G232_00571	0.8151	SM57	S
G232_00571	0.6503	SM66	S
G232_00571	1.1234	SM67	S
G232_00571	0.0394	SM72	S
G232_00571	0.3813	SM74	S
G232_00571	0.8764	SM84	S
G232_00571	0.9808	SM9	S
G232_00571	0.7892	SM91	S
