GENE	COVERAGE	STRAIN	GROUP
G232_01895	0.7284	Rstd	R
G232_01895	0.4196	SM102	S
G232_01895	0.6949	SM104	S
G232_01895	0.6537	SM105	S
G232_01895	0.8216	SM108	S
G232_01895	0.4522	SM109	S
G232_01895	0.3735	SM11	S
G232_01895	0.7219	SM122	S
G232_01895	1.0854	SM13	S
G232_01895	0.6210	SM14	S
G232_01895	1.3861	SM18	S
G232_01895	0.9912	SM24	S
G232_01895	0.9533	SM27	S
G232_01895	1.3500	SM28	S
G232_01895	1.0877	SM29	S
G232_01895	0.6476	SM35	S
G232_01895	0.6226	SM36	S
G232_01895	1.1039	SM42	S
G232_01895	0.7576	SM48	S
G232_01895	0.5630	SM57	S
G232_01895	0.6865	SM66	S
G232_01895	0.8247	SM67	S
G232_01895	0.4877	SM72	S
G232_01895	0.7626	SM74	S
G232_01895	0.8093	SM84	S
G232_01895	0.9808	SM9	S
G232_01895	0.9814	SM91	S
G232_01896	0.8563	Rstd	R
G232_01896	0.0909	SM102	S
G232_01896	0.7742	SM104	S
G232_01896	1.0000	SM105	S
G232_01896	0.6183	SM108	S
G232_01896	0.9391	SM109	S
G232_01896	0.5904	SM11	S
G232_01896	0.8344	SM122	S
G232_01896	0.8932	SM13	S
G232_01896	0.8118	SM14	S
G232_01896	1.3398	SM18	S
G232_01896	0.7632	SM24	S
G232_01896	1.0234	SM27	S
G232_01896	0.8357	SM28	S
G232_01896	0.8977	SM29	S
G232_01896	0.6952	SM35	S
G232_01896	0.0000	SM36	S
G232_01896	0.6989	SM42	S
G232_01896	0.8000	SM48	S
G232_01896	0.7983	SM57	S
G232_01896	0.9058	SM66	S
G232_01896	1.1786	SM67	S
G232_01896	0.0000	SM72	S
G232_01896	0.8633	SM74	S
G232_01896	1.0709	SM84	S
G232_01896	0.7328	SM9	S
G232_01896	0.6608	SM91	S
