GENE	COVERAGE	STRAIN	GROUP
G232_09683	0.8910	Rstd	R
G232_09683	4.2448	SM102	S
G232_09683	0.7648	SM104	S
G232_09683	0.7432	SM105	S
G232_09683	0.8216	SM108	S
G232_09683	1.6043	SM109	S
G232_09683	1.8494	SM11	S
G232_09683	0.8675	SM122	S
G232_09683	0.6621	SM13	S
G232_09683	3.3065	SM14	S
G232_09683	1.1133	SM18	S
G232_09683	0.2982	SM24	S
G232_09683	0.6263	SM27	S
G232_09683	0.8429	SM28	S
G232_09683	1.2076	SM29	S
G232_09683	1.3810	SM35	S
G232_09683	5.0856	SM36	S
G232_09683	0.8239	SM42	S
G232_09683	1.0061	SM48	S
G232_09683	0.9748	SM57	S
G232_09683	0.7574	SM66	S
G232_09683	0.8539	SM67	S
G232_09683	4.7537	SM72	S
G232_09683	0.9568	SM74	S
G232_09683	0.6720	SM84	S
G232_09683	0.6096	SM9	S
G232_09683	0.8432	SM91	S
G232_09684	0.7245	Rstd	R
G232_09684	0.1748	SM102	S
G232_09684	0.8212	SM104	S
G232_09684	1.0156	SM105	S
G232_09684	0.7303	SM108	S
G232_09684	0.5087	SM109	S
G232_09684	0.8072	SM11	S
G232_09684	0.4172	SM122	S
G232_09684	1.1010	SM13	S
G232_09684	0.5618	SM14	S
G232_09684	1.3228	SM18	S
G232_09684	0.7105	SM24	S
G232_09684	0.9193	SM27	S
G232_09684	1.2893	SM28	S
G232_09684	1.1871	SM29	S
G232_09684	0.8190	SM35	S
G232_09684	0.0973	SM36	S
G232_09684	0.8592	SM42	S
G232_09684	0.6000	SM48	S
G232_09684	1.1429	SM57	S
G232_09684	0.7652	SM66	S
G232_09684	0.6429	SM67	S
G232_09684	0.2069	SM72	S
G232_09684	1.1151	SM74	S
G232_09684	0.9161	SM84	S
G232_09684	1.1552	SM9	S
G232_09684	0.9327	SM91	S
G232_09685	0.7017	Rstd	R
G232_09685	0.2168	SM102	S
G232_09685	1.1008	SM104	S
G232_09685	0.7899	SM105	S
G232_09685	0.4440	SM108	S
G232_09685	0.6130	SM109	S
G232_09685	0.8253	SM11	S
G232_09685	1.1126	SM122	S
G232_09685	0.9786	SM13	S
G232_09685	0.8683	SM14	S
G232_09685	1.2558	SM18	S
G232_09685	0.7412	SM24	S
G232_09685	0.7941	SM27	S
G232_09685	0.9000	SM28	S
G232_09685	1.6696	SM29	S
G232_09685	1.0190	SM35	S
G232_09685	0.0545	SM36	S
G232_09685	0.7958	SM42	S
G232_09685	0.8848	SM48	S
G232_09685	0.8739	SM57	S
G232_09685	0.6465	SM66	S
G232_09685	0.7143	SM67	S
G232_09685	0.3645	SM72	S
G232_09685	0.4317	SM74	S
G232_09685	0.7818	SM84	S
G232_09685	1.1440	SM9	S
G232_09685	0.6980	SM91	S
G232_09686	0.8801	Rstd	R
G232_09686	0.1538	SM102	S
G232_09686	0.6411	SM104	S
G232_09686	0.8288	SM105	S
G232_09686	0.8340	SM108	S
G232_09686	0.5391	SM109	S
G232_09686	0.7651	SM11	S
G232_09686	0.1987	SM122	S
G232_09686	0.7612	SM13	S
G232_09686	0.7608	SM14	S
G232_09686	1.1998	SM18	S
G232_09686	0.6096	SM24	S
G232_09686	0.9257	SM27	S
G232_09686	1.0071	SM28	S
G232_09686	1.0292	SM29	S
G232_09686	0.9524	SM35	S
G232_09686	0.0856	SM36	S
G232_09686	0.6602	SM42	S
G232_09686	1.0909	SM48	S
G232_09686	0.6050	SM57	S
G232_09686	0.6477	SM66	S
G232_09686	0.8799	SM67	S
G232_09686	0.2562	SM72	S
G232_09686	0.3957	SM74	S
G232_09686	0.7689	SM84	S
G232_09686	0.9248	SM9	S
G232_09686	0.9159	SM91	S
G232_09687	1.1120	Rstd	R
G232_09687	1.0909	SM102	S
G232_09687	0.7930	SM104	S
G232_09687	0.7276	SM105	S
G232_09687	0.6701	SM108	S
G232_09687	0.4261	SM109	S
G232_09687	0.7470	SM11	S
G232_09687	0.6225	SM122	S
G232_09687	0.5942	SM13	S
G232_09687	0.7984	SM14	S
G232_09687	1.4982	SM18	S
G232_09687	0.8904	SM24	S
G232_09687	0.8641	SM27	S
G232_09687	0.8000	SM28	S
G232_09687	1.1754	SM29	S
G232_09687	0.9048	SM35	S
G232_09687	1.3385	SM36	S
G232_09687	0.8380	SM42	S
G232_09687	0.6182	SM48	S
G232_09687	0.7059	SM57	S
G232_09687	0.5742	SM66	S
G232_09687	0.6299	SM67	S
G232_09687	1.5862	SM72	S
G232_09687	0.7770	SM74	S
G232_09687	0.8543	SM84	S
G232_09687	0.8016	SM9	S
G232_09687	0.8698	SM91	S
G232_09688	1.0020	Rstd	R
G232_09688	0.0210	SM102	S
G232_09688	0.6304	SM104	S
G232_09688	0.5759	SM105	S
G232_09688	0.8340	SM108	S
G232_09688	0.8870	SM109	S
G232_09688	0.9157	SM11	S
G232_09688	0.9404	SM122	S
G232_09688	0.8039	SM13	S
G232_09688	0.1774	SM14	S
G232_09688	1.3276	SM18	S
G232_09688	0.9035	SM24	S
G232_09688	1.0234	SM27	S
G232_09688	0.6679	SM28	S
G232_09688	1.2281	SM29	S
G232_09688	0.9238	SM35	S
G232_09688	0.0272	SM36	S
G232_09688	0.8926	SM42	S
G232_09688	0.7455	SM48	S
G232_09688	0.2605	SM57	S
G232_09688	0.8929	SM66	S
G232_09688	0.6656	SM67	S
G232_09688	0.1330	SM72	S
G232_09688	0.6187	SM74	S
G232_09688	0.8139	SM84	S
G232_09688	0.8416	SM9	S
G232_09688	0.8911	SM91	S
G232_09689	0.8236	Rstd	R
G232_09689	0.3566	SM102	S
G232_09689	0.9677	SM104	S
G232_09689	0.6187	SM105	S
G232_09689	0.7780	SM108	S
G232_09689	0.4174	SM109	S
G232_09689	0.6325	SM11	S
G232_09689	1.0066	SM122	S
G232_09689	0.7359	SM13	S
G232_09689	0.5833	SM14	S
G232_09689	0.3581	SM18	S
G232_09689	0.4167	SM24	S
G232_09689	0.7643	SM27	S
G232_09689	0.6643	SM28	S
G232_09689	0.5526	SM29	S
G232_09689	0.5143	SM35	S
G232_09689	0.2840	SM36	S
G232_09689	0.8856	SM42	S
G232_09689	0.6848	SM48	S
G232_09689	0.4622	SM57	S
G232_09689	0.6581	SM66	S
G232_09689	0.6688	SM67	S
G232_09689	0.4581	SM72	S
G232_09689	0.0000	SM74	S
G232_09689	0.7963	SM84	S
G232_09689	0.8224	SM9	S
G232_09689	0.9894	SM91	S
G232_09690	1.0129	Rstd	R
G232_09690	0.0000	SM102	S
G232_09690	0.6465	SM104	S
G232_09690	0.9883	SM105	S
G232_09690	0.9440	SM108	S
G232_09690	0.7261	SM109	S
G232_09690	0.2530	SM11	S
G232_09690	1.1391	SM122	S
G232_09690	0.8874	SM13	S
G232_09690	0.4758	SM14	S
G232_09690	0.7978	SM18	S
G232_09690	0.9956	SM24	S
G232_09690	0.7622	SM27	S
G232_09690	0.9286	SM28	S
G232_09690	0.1170	SM29	S
G232_09690	0.6000	SM35	S
G232_09690	0.2335	SM36	S
G232_09690	0.4190	SM42	S
G232_09690	0.5091	SM48	S
G232_09690	0.3445	SM57	S
G232_09690	1.0490	SM66	S
G232_09690	0.8929	SM67	S
G232_09690	0.0690	SM72	S
G232_09690	0.4388	SM74	S
G232_09690	1.0038	SM84	S
G232_09690	0.7984	SM9	S
G232_09690	1.0266	SM91	S
G232_09691	0.8355	Rstd	R
G232_09691	0.0000	SM102	S
G232_09691	0.8858	SM104	S
G232_09691	0.6187	SM105	S
G232_09691	1.5705	SM108	S
G232_09691	1.4826	SM109	S
G232_09691	1.3735	SM11	S
G232_09691	1.4040	SM122	S
G232_09691	0.7107	SM13	S
G232_09691	0.4194	SM14	S
G232_09691	0.0158	SM18	S
G232_09691	0.8684	SM24	S
G232_09691	0.7028	SM27	S
G232_09691	1.0179	SM28	S
G232_09691	0.4854	SM29	S
G232_09691	1.6095	SM35	S
G232_09691	0.0000	SM36	S
G232_09691	0.7165	SM42	S
G232_09691	1.0606	SM48	S
G232_09691	1.0672	SM57	S
G232_09691	0.8452	SM66	S
G232_09691	1.2532	SM67	S
G232_09691	0.0739	SM72	S
G232_09691	1.1871	SM74	S
G232_09691	0.9352	SM84	S
G232_09691	0.9920	SM9	S
G232_09691	0.9203	SM91	S
G232_09692	1.3479	Rstd	R
G232_09692	0.3217	SM102	S
G232_09692	0.9691	SM104	S
G232_09692	0.9689	SM105	S
G232_09692	0.9378	SM108	S
G232_09692	0.9043	SM109	S
G232_09692	0.4639	SM11	S
G232_09692	0.8079	SM122	S
G232_09692	1.1243	SM13	S
G232_09692	0.7285	SM14	S
G232_09692	1.2667	SM18	S
G232_09692	0.8114	SM24	S
G232_09692	0.9915	SM27	S
G232_09692	1.2393	SM28	S
G232_09692	2.5117	SM29	S
G232_09692	1.2095	SM35	S
G232_09692	0.3113	SM36	S
G232_09692	1.0440	SM42	S
G232_09692	0.9939	SM48	S
G232_09692	1.0840	SM57	S
G232_09692	0.7148	SM66	S
G232_09692	0.8409	SM67	S
G232_09692	0.1626	SM72	S
G232_09692	0.8921	SM74	S
G232_09692	0.8421	SM84	S
G232_09692	0.7984	SM9	S
G232_09692	0.8468	SM91	S
G232_09693	1.1259	Rstd	R
