GENE	COVERAGE	STRAIN	GROUP
G232_06651	0.9990	Rstd	R
G232_06651	1.0979	SM102	S
G232_06651	0.6559	SM104	S
G232_06651	0.6732	SM105	S
G232_06651	1.1826	SM108	S
G232_06651	0.3783	SM109	S
G232_06651	0.5783	SM11	S
G232_06651	0.6225	SM122	S
G232_06651	0.5087	SM13	S
G232_06651	1.9140	SM14	S
G232_06651	1.3800	SM18	S
G232_06651	1.4649	SM24	S
G232_06651	1.1401	SM27	S
G232_06651	1.0036	SM28	S
G232_06651	1.2310	SM29	S
G232_06651	1.4571	SM35	S
G232_06651	1.2996	SM36	S
G232_06651	0.9613	SM42	S
G232_06651	1.5636	SM48	S
G232_06651	0.3361	SM57	S
G232_06651	0.8658	SM66	S
G232_06651	0.2695	SM67	S
G232_06651	1.2808	SM72	S
G232_06651	1.1151	SM74	S
G232_06651	0.8535	SM84	S
G232_06651	0.8688	SM9	S
G232_06651	0.9398	SM91	S
G232_06652	1.0109	Rstd	R
G232_06652	0.3217	SM102	S
G232_06652	1.1425	SM104	S
G232_06652	0.8405	SM105	S
G232_06652	0.6556	SM108	S
G232_06652	0.6609	SM109	S
G232_06652	0.5181	SM11	S
G232_06652	0.7417	SM122	S
G232_06652	0.6660	SM13	S
G232_06652	0.5188	SM14	S
G232_06652	1.3678	SM18	S
G232_06652	0.8991	SM24	S
G232_06652	0.7665	SM27	S
G232_06652	0.8321	SM28	S
G232_06652	1.0556	SM29	S
G232_06652	0.8000	SM35	S
G232_06652	0.2763	SM36	S
G232_06652	0.8239	SM42	S
G232_06652	0.6848	SM48	S
G232_06652	0.7563	SM57	S
G232_06652	0.4774	SM66	S
G232_06652	0.8539	SM67	S
G232_06652	0.2315	SM72	S
G232_06652	0.6331	SM74	S
G232_06652	0.9336	SM84	S
G232_06652	0.8944	SM9	S
G232_06652	0.7936	SM91	S
G232_06653	0.6422	Rstd	R
G232_06653	0.1119	SM102	S
G232_06653	0.8669	SM104	S
G232_06653	0.5914	SM105	S
G232_06653	0.5726	SM108	S
G232_06653	0.7652	SM109	S
G232_06653	0.7169	SM11	S
G232_06653	0.9536	SM122	S
G232_06653	0.7748	SM13	S
G232_06653	0.6022	SM14	S
G232_06653	1.2302	SM18	S
G232_06653	0.9737	SM24	S
