GENE	COVERAGE	STRAIN	GROUP
G232_07655	0.5263	Rstd	R
G232_07655	7.3357	SM102	S
G232_07655	0.8118	SM104	S
G232_07655	0.8327	SM105	S
G232_07655	0.9212	SM108	S
G232_07655	1.1000	SM109	S
G232_07655	0.4880	SM11	S
G232_07655	1.7881	SM122	S
G232_07655	0.8311	SM13	S
G232_07655	4.2608	SM14	S
G232_07655	0.0000	SM18	S
G232_07655	0.9693	SM24	S
G232_07655	0.5372	SM27	S
G232_07655	1.1821	SM28	S
G232_07655	0.0146	SM29	S
G232_07655	0.3238	SM35	S
G232_07655	7.9883	SM36	S
G232_07655	1.2165	SM42	S
G232_07655	2.7636	SM48	S
G232_07655	1.7395	SM57	S
G232_07655	0.9316	SM66	S
G232_07655	1.6591	SM67	S
G232_07655	7.9704	SM72	S
G232_07655	0.5612	SM74	S
G232_07655	1.7223	SM84	S
G232_07655	0.8816	SM9	S
G232_07655	0.7600	SM91	S
G232_07656	0.8434	Rstd	R
G232_07656	2.7762	SM102	S
G232_07656	0.6237	SM104	S
G232_07656	0.5058	SM105	S
G232_07656	0.7676	SM108	S
G232_07656	0.3913	SM109	S
G232_07656	0.7530	SM11	S
G232_07656	0.8543	SM122	S
G232_07656	0.7592	SM13	S
G232_07656	0.4812	SM14	S
G232_07656	0.0000	SM18	S
G232_07656	1.3114	SM24	S
G232_07656	0.7155	SM27	S
G232_07656	0.7643	SM28	S
G232_07656	0.0906	SM29	S
G232_07656	0.6381	SM35	S
G232_07656	0.7276	SM36	S
G232_07656	0.9701	SM42	S
G232_07656	1.3515	SM48	S
G232_07656	0.5546	SM57	S
G232_07656	0.6271	SM66	S
G232_07656	2.4610	SM67	S
G232_07656	0.6502	SM72	S
G232_07656	1.0360	SM74	S
G232_07656	1.7559	SM84	S
G232_07656	0.9568	SM9	S
G232_07656	0.6590	SM91	S
