GENE	COVERAGE	STRAIN	GROUP
G232_05355	0.6571	Rstd	R
G232_05355	0.1259	SM102	S
G232_05355	0.6586	SM104	S
G232_05355	0.6809	SM105	S
G232_05355	0.6432	SM108	S
G232_05355	0.2696	SM109	S
G232_05355	0.3193	SM11	S
G232_05355	1.0662	SM122	S
G232_05355	0.6058	SM13	S
G232_05355	0.7957	SM14	S
G232_05355	1.4860	SM18	S
G232_05355	0.9167	SM24	S
G232_05355	0.5732	SM27	S
G232_05355	0.8357	SM28	S
G232_05355	1.2339	SM29	S
G232_05355	0.4857	SM35	S
G232_05355	0.0039	SM36	S
G232_05355	1.0458	SM42	S
G232_05355	0.7273	SM48	S
G232_05355	0.3613	SM57	S
G232_05355	0.5948	SM66	S
G232_05355	0.4123	SM67	S
G232_05355	0.0049	SM72	S
G232_05355	0.5899	SM74	S
G232_05355	0.8177	SM84	S
G232_05355	0.5760	SM9	S
G232_05355	0.8335	SM91	S
G232_05356	0.6759	Rstd	R
G232_05356	0.1748	SM102	S
G232_05356	0.7849	SM104	S
G232_05356	1.2490	SM105	S
G232_05356	0.5768	SM108	S
G232_05356	0.6739	SM109	S
G232_05356	0.5482	SM11	S
G232_05356	0.8609	SM122	S
G232_05356	0.6680	SM13	S
G232_05356	0.3575	SM14	S
G232_05356	1.2241	SM18	S
G232_05356	0.3816	SM24	S
G232_05356	0.6348	SM27	S
G232_05356	0.6679	SM28	S
G232_05356	0.9678	SM29	S
G232_05356	0.5905	SM35	S
G232_05356	0.0545	SM36	S
G232_05356	0.4454	SM42	S
G232_05356	0.5394	SM48	S
G232_05356	0.5630	SM57	S
G232_05356	0.5329	SM66	S
G232_05356	0.8929	SM67	S
G232_05356	0.0837	SM72	S
G232_05356	0.7266	SM74	S
G232_05356	0.7590	SM84	S
G232_05356	0.8112	SM9	S
G232_05356	0.8919	SM91	S
