GENE	COVERAGE	STRAIN	GROUP
G232_10777	0.3647	Rstd	R
G232_10777	0.0769	SM102	S
G232_10777	0.3575	SM104	S
G232_10777	0.4358	SM105	S
G232_10777	0.4419	SM108	S
G232_10777	0.1304	SM109	S
G232_10777	0.5964	SM11	S
G232_10777	0.2119	SM122	S
G232_10777	0.3650	SM13	S
G232_10777	0.5081	SM14	S
G232_10777	0.3216	SM18	S
G232_10777	0.3202	SM24	S
G232_10777	0.2569	SM27	S
G232_10777	0.2714	SM28	S
G232_10777	0.3684	SM29	S
G232_10777	0.2286	SM35	S
G232_10777	0.0350	SM36	S
G232_10777	0.2465	SM42	S
G232_10777	0.2909	SM48	S
G232_10777	0.2017	SM57	S
G232_10777	0.2800	SM66	S
G232_10777	0.2045	SM67	S
G232_10777	0.1429	SM72	S
G232_10777	0.3453	SM74	S
G232_10777	0.3593	SM84	S
G232_10777	0.4496	SM9	S
G232_10777	0.4331	SM91	S
