GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00786	6.42	0.01	4.31	2.01	3.16	1.36	0.81	1.66	4.24	0.75	1.58	3.56	4.80	4.03	4.77	0.92	0.00	4.73	0.68	0.76	6.31	2.08	0.02	0.70	7.26	7.11	9.35
G232_00787	8.40	0.24	5.24	1.63	3.00	0.96	1.32	0.63	4.25	2.26	8.74	1.41	4.31	1.47	3.66	0.64	0.42	4.64	1.42	0.77	6.05	2.48	0.53	1.28	10.12	4.57	8.47
G232_00788	14.55	0.00	7.05	2.11	4.38	0.95	1.06	0.16	1.59	1.27	1.44	1.53	3.25	2.48	0.89	0.70	0.00	3.75	2.16	1.20	4.12	3.58	0.00	0.46	13.30	3.04	10.28
G232_00789	8.85	0.00	5.83	1.82	3.47	1.22	0.90	1.46	4.22	1.54	9.37	1.64	3.79	1.94	3.81	0.64	0.24	4.73	1.02	0.59	5.68	1.97	0.30	1.05	11.46	3.63	7.70
G232_00790	9.19	2.62	6.13	2.24	4.06	1.95	2.20	1.02	4.51	5.96	9.65	1.74	3.55	2.07	3.39	0.93	6.48	3.77	1.86	0.58	7.30	2.35	4.40	0.70	11.77	3.91	10.03
G232_00791	9.71	0.00	8.31	1.65	3.09	2.14	0.70	2.32	3.98	0.89	8.32	2.01	4.01	2.02	6.20	0.53	0.00	4.38	0.98	0.52	6.24	2.76	0.00	1.40	12.41	5.97	10.42
G232_00792	8.89	0.71	7.24	2.08	4.29	2.02	1.02	1.66	3.86	1.72	9.39	1.94	3.33	2.28	5.05	0.96	1.63	5.67	1.20	1.24	6.51	3.09	1.43	1.28	10.86	4.98	10.25
G232_00793	9.34	0.55	7.54	2.52	3.46	2.56	0.67	1.64	2.71	3.88	9.66	1.52	4.12	2.50	3.55	0.54	1.85	6.05	0.98	0.92	7.10	1.92	1.46	0.74	8.69	4.84	8.50
G232_00794	11.81	0.25	7.94	2.97	5.40	1.65	0.85	1.64	4.04	1.55	8.86	1.29	3.80	2.96	4.09	0.37	0.76	4.68	0.87	0.39	6.54	3.61	0.83	0.71	11.76	5.60	9.33
G232_00795	7.66	0.39	7.52	2.19	5.41	1.51	1.30	1.27	3.72	3.40	9.54	1.73	3.82	2.16	4.30	0.88	0.89	4.74	1.14	1.37	7.58	2.24	0.56	1.55	12.16	4.97	8.63
G232_00796	4.89	1.47	4.63	2.08	4.60	1.59	1.42	1.45	4.22	1.79	9.48	0.57	3.02	2.05	5.88	0.00	2.42	5.01	0.54	0.88	6.70	3.07	1.63	0.27	8.93	5.27	8.85
G232_00797	7.29	2.97	4.82	2.70	3.74	1.84	1.93	1.58	3.96	7.37	9.07	1.58	3.89	2.90	4.43	0.66	5.96	5.56	1.33	1.10	5.62	2.51	4.09	1.09	13.11	4.45	10.98
G232_00798	7.01	0.25	4.85	2.86	4.24	1.59	0.79	0.55	4.66	3.00	8.40	2.14	4.64	2.04	4.22	1.03	0.78	3.99	0.96	1.19	4.94	2.33	0.54	1.01	9.41	4.84	9.20
G232_00799	8.36	0.17	4.43	2.18	4.67	1.31	0.79	0.28	4.41	1.44	11.98	2.95	3.88	3.89	3.60	1.51	0.05	5.88	2.24	1.18	6.29	2.42	0.00	1.03	11.63	4.71	11.16
G232_00800	10.08	1.66	7.07	1.80	4.45	2.18	1.27	1.73	4.55	4.01	9.01	2.09	4.90	2.40	3.52	0.85	2.85	4.99	1.45	0.82	5.86	2.48	1.95	0.96	11.15	5.00	9.83
G232_00801	9.20	0.00	5.30	2.87	3.78	1.12	1.04	1.21	4.90	1.63	13.53	1.50	4.44	2.17	3.38	0.40	0.17	4.32	1.48	0.94	4.38	2.01	0.00	0.61	10.41	5.73	10.41
G232_00802	4.55	2.35	6.84	1.71	4.00	1.64	1.83	1.63	4.57	5.87	10.92	1.68	3.56	2.61	4.71	0.44	5.23	4.74	1.48	0.79	6.44	2.63	2.82	0.83	10.61	4.80	9.90
G232_00803	8.56	0.22	4.52	1.17	4.63	1.00	1.27	0.76	3.10	1.88	11.71	2.38	2.83	2.25	4.75	0.59	0.26	3.59	0.39	1.45	5.39	1.21	0.51	1.04	10.93	4.73	8.48
G232_00804	8.09	0.02	4.15	2.40	3.23	1.31	0.72	0.99	4.34	2.52	10.19	1.24	4.29	2.30	4.14	0.63	0.30	3.38	1.43	0.60	5.48	3.08	0.36	0.56	11.69	5.25	9.89
G232_00805	9.14	0.05	5.56	2.25	3.60	1.82	0.66	1.45	3.76	1.19	7.85	1.09	4.16	2.43	4.76	0.52	0.07	4.38	1.86	0.95	6.88	2.70	0.06	0.94	9.83	5.02	11.12
G232_00806	9.04	0.34	6.26	1.58	3.40	1.71	1.53	1.66	2.90	3.19	10.60	2.68	2.84	3.22	4.91	0.76	0.64	5.22	1.25	0.92	6.14	2.39	0.83	0.93	11.71	5.18	8.83
G232_00807	11.31	0.46	6.39	1.77	4.48	1.82	0.94	1.12	4.09	2.72	10.30	1.87	3.63	2.10	4.43	0.84	0.94	4.37	0.48	0.70	5.51	1.90	0.87	0.47	12.34	4.04	9.79
G232_00808	9.91	2.01	7.00	2.40	4.27	1.37	0.98	1.81	5.30	6.20	10.49	2.16	4.14	2.38	4.01	0.96	3.31	4.01	1.03	0.82	4.59	2.44	3.00	0.61	11.34	3.71	9.67
G232_00809	9.23	2.06	5.82	2.68	3.37	1.62	1.09	1.23	4.21	4.15	10.40	1.85	3.46	2.79	4.09	0.79	3.33	4.46	0.89	1.49	5.78	2.21	2.62	0.98	11.92	4.76	10.66
G232_00810	6.53	0.64	8.02	1.55	3.93	2.04	1.29	0.93	3.60	1.69	11.34	1.52	3.05	2.91	2.95	0.70	1.75	5.28	0.71	1.37	7.08	3.31	0.86	0.89	10.76	4.40	10.67
G232_00811	5.06	1.09	4.83	2.03	2.25	1.67	2.21	0.64	4.49	2.91	7.30	1.89	4.00	0.80	3.63	0.88	3.68	6.08	3.40	1.00	4.56	0.99	2.35	1.72	11.85	4.94	10.94
G232_00812	10.72	0.31	5.69	2.74	3.49	1.59	1.15	1.39	5.07	1.43	11.19	2.00	4.20	1.98	3.96	0.57	0.14	3.91	1.06	0.50	5.50	2.24	0.11	0.89	11.23	6.08	9.97
G232_00813	3.92	5.32	4.86	2.30	2.35	2.85	2.93	2.41	7.03	13.97	12.49	2.72	5.35	3.80	3.04	1.16	15.93	7.98	0.76	1.21	4.65	3.17	12.53	0.83	14.02	7.48	11.59
G232_00814	6.49	1.75	6.57	1.87	3.49	1.83	1.71	1.32	5.24	3.51	11.81	2.13	4.17	2.90	4.02	1.01	3.26	5.44	1.42	0.81	6.01	2.21	2.64	1.22	11.82	6.06	10.94
G232_00815	8.83	0.12	6.43	1.76	3.45	2.93	2.44	1.31	3.92	0.60	9.56	1.47	3.52	3.23	4.28	0.78	0.07	3.89	0.72	0.31	5.99	2.63	0.08	1.46	10.86	4.29	9.37
G232_00816	6.62	1.17	4.77	2.06	4.87	2.04	1.31	1.10	3.93	2.49	8.29	1.83	2.35	2.08	2.97	0.67	1.56	2.87	1.57	0.20	5.32	2.02	1.19	0.64	10.92	2.98	7.68
G232_00817	11.94	1.35	7.64	3.63	4.29	1.90	2.06	1.66	5.59	3.47	11.55	1.43	2.42	2.13	4.68	1.21	2.56	3.65	0.72	0.67	5.09	3.41	2.87	0.78	13.50	5.65	12.10
G232_00818	10.91	0.04	7.73	2.89	3.57	2.80	1.20	1.84	5.85	1.96	11.13	1.63	3.85	2.24	3.96	0.72	0.00	4.27	1.51	0.86	6.92	2.71	0.00	1.36	13.83	5.92	7.24
G232_00819	10.29	0.40	6.06	2.10	4.17	1.49	1.49	1.26	3.53	2.65	10.47	1.09	3.68	2.14	3.84	1.09	0.39	4.63	1.29	0.91	5.88	2.62	0.44	0.83	10.60	4.29	9.85
G232_00820	10.82	0.97	7.86	2.19	4.07	1.99	0.97	0.95	3.68	2.46	11.62	2.22	4.55	3.10	4.27	0.76	1.29	5.31	1.40	0.87	5.20	2.62	0.80	0.84	11.92	4.02	10.93
G232_00821	9.18	0.04	8.13	2.66	3.91	2.18	1.35	2.27	4.10	1.51	10.95	1.87	4.18	1.94	3.39	0.74	0.17	4.39	1.48	1.81	9.17	2.55	0.17	1.45	12.13	5.34	10.90
G232_00822	12.54	3.67	3.95	1.27	4.53	2.03	1.41	1.27	4.00	7.01	11.24	2.63	4.35	3.12	3.16	0.37	7.64	5.42	1.57	0.57	4.76	2.93	5.86	0.58	12.14	6.02	10.22
G232_00823	8.92	10.34	6.23	1.62	2.79	2.73	2.55	1.19	3.85	16.31	13.68	2.19	2.58	2.26	3.43	0.88	16.36	5.55	1.94	1.10	6.15	3.16	14.71	0.55	7.99	3.92	10.25
G232_00824	10.44	2.76	6.08	2.68	4.44	2.99	1.70	1.34	4.21	7.62	12.46	1.05	3.69	2.46	3.92	0.90	6.34	6.19	1.44	0.63	4.60	2.79	4.68	0.94	11.29	4.45	10.02
G232_00825	10.11	1.99	6.54	2.11	4.02	2.81	1.07	1.53	4.05	5.20	9.96	1.35	3.42	2.39	3.70	1.34	5.35	4.70	1.69	1.00	6.14	2.25	4.08	0.93	9.42	5.27	9.70
G232_00826	8.10	0.20	6.29	2.48	3.33	0.96	1.36	1.54	3.34	2.51	12.18	1.68	3.42	2.70	2.50	0.72	0.97	4.80	1.12	0.29	3.78	3.11	0.94	0.66	9.79	3.77	9.92
G232_00827	9.84	0.27	6.35	1.36	4.54	1.64	1.20	1.81	4.77	1.82	10.57	1.70	3.46	2.75	3.23	1.14	0.23	4.80	1.06	1.02	7.78	2.80	0.23	1.28	11.16	4.88	9.13
G232_00828	7.59	0.15	8.54	2.38	4.64	1.40	1.46	1.97	3.49	2.18	8.44	1.69	4.66	3.18	3.81	0.55	0.15	4.13	0.67	2.03	7.05	2.50	0.22	0.77	13.30	4.93	9.72
G232_00829	6.33	3.12	7.82	2.16	3.91	2.83	1.78	2.39	4.56	7.59	9.68	1.80	3.79	2.13	3.26	0.88	7.77	5.34	1.86	1.32	5.17	3.30	6.05	0.79	12.35	4.69	9.94
G232_00830	8.11	0.51	5.53	2.07	3.48	2.12	0.92	1.00	3.64	1.99	12.79	1.53	3.52	3.97	2.68	0.92	0.93	4.60	2.43	1.13	9.42	2.82	0.63	0.71	9.58	5.87	9.94
G232_00831	8.27	0.32	6.39	2.22	3.49	1.96	1.04	0.78	5.52	1.28	12.12	1.45	5.01	2.74	4.77	0.96	0.75	4.55	1.28	0.47	7.47	2.13	0.85	1.12	11.55	4.92	10.71
G232_00832	7.02	7.10	5.67	2.07	3.38	2.82	3.14	1.31	5.26	12.04	9.91	0.81	4.23	2.26	2.27	0.83	14.54	4.95	2.18	1.71	8.10	2.50	11.69	1.07	9.47	4.87	9.07
G232_00833	8.68	10.65	5.66	2.06	2.27	3.23	2.25	0.85	4.69	21.48	10.40	1.96	3.08	3.73	2.48	1.81	21.69	6.36	2.87	1.05	6.31	1.86	15.11	0.00	12.18	4.85	9.36
G232_00834	9.73	0.20	8.72	2.24	4.20	1.84	1.01	1.29	4.38	0.76	0.14	1.39	4.00	1.78	0.23	1.16	0.10	4.77	1.46	1.27	7.03	2.19	0.12	1.54	10.88	4.98	8.13
G232_00835	8.08	0.07	6.12	2.87	4.03	1.76	1.47	1.62	4.57	2.54	11.62	1.18	3.88	2.66	4.54	1.03	0.17	5.02	1.50	0.85	5.89	3.16	0.13	0.98	12.02	5.30	10.15
G232_00836	8.55	0.07	6.50	2.13	3.92	2.07	1.38	1.71	4.49	2.19	10.46	1.77	3.84	2.12	3.45	1.34	0.01	4.12	1.34	0.88	7.90	3.12	0.15	0.91	10.99	5.11	10.35
G232_00837	7.43	0.48	7.19	2.17	3.52	1.50	0.82	1.69	3.74	1.85	10.61	1.57	3.19	2.64	4.26	1.41	1.10	4.69	1.21	0.20	6.54	2.25	0.54	0.72	11.62	3.59	7.75
G232_00838	6.78	0.34	6.72	1.76	4.70	2.18	0.60	0.99	4.78	3.09	12.82	1.63	3.80	2.29	3.12	1.05	0.80	3.45	1.28	0.64	6.54	2.47	0.40	1.23	13.08	5.08	10.28
G232_00839	10.07	0.64	5.39	1.79	4.00	1.37	0.75	1.76	3.70	2.04	9.29	1.36	2.81	2.43	4.25	0.99	1.14	6.19	2.81	0.38	6.08	2.80	1.03	0.42	11.76	5.97	9.26
G232_00840	7.33	3.73	5.71	1.69	2.90	2.50	1.58	0.87	4.06	9.34	11.99	1.80	4.03	2.07	0.12	1.27	7.36	5.03	1.19	1.22	6.80	3.61	5.92	0.77	9.69	3.57	7.12
G232_00841	7.67	0.14	6.54	1.60	3.96	1.66	1.13	1.24	5.09	2.12	10.82	1.76	4.30	2.83	3.23	1.08	0.03	5.50	1.53	0.68	5.52	2.39	0.19	0.74	11.47	5.21	9.29
G232_00842	7.92	0.00	4.43	1.68	3.83	1.34	0.95	0.55	3.35	2.18	12.18	0.90	2.75	1.70	5.71	0.46	0.00	4.03	1.55	0.86	7.70	2.41	0.00	1.20	9.46	5.72	11.02
G232_00843	8.52	0.70	6.01	2.46	4.34	1.39	1.75	1.40	4.44	2.42	11.36	2.03	3.75	2.01	3.52	0.59	0.66	3.23	1.19	1.41	6.42	3.34	0.56	1.30	12.07	4.88	8.78
G232_00844	8.80	0.91	5.07	2.09	3.17	1.23	1.18	1.05	4.71	2.51	9.60	1.72	3.33	1.97	3.83	0.69	1.51	5.63	1.06	0.74	4.97	2.50	1.52	0.71	9.60	3.82	12.23
