GENE	COVERAGE	STRAIN	GROUP
G232_04880	0.9653	Rstd	R
G232_04880	0.0559	SM102	S
G232_04880	0.9825	SM104	S
G232_04880	0.7743	SM105	S
G232_04880	0.8942	SM108	S
G232_04880	0.5130	SM109	S
G232_04880	1.2169	SM11	S
G232_04880	1.1325	SM122	S
G232_04880	0.8854	SM13	S
G232_04880	0.2581	SM14	S
G232_04880	1.1620	SM18	S
G232_04880	0.5132	SM24	S
G232_04880	0.7325	SM27	S
G232_04880	0.9250	SM28	S
G232_04880	0.9064	SM29	S
G232_04880	0.6667	SM35	S
G232_04880	0.0000	SM36	S
G232_04880	1.0158	SM42	S
G232_04880	0.7636	SM48	S
G232_04880	0.1345	SM57	S
G232_04880	0.9471	SM66	S
G232_04880	0.4253	SM67	S
G232_04880	0.0000	SM72	S
G232_04880	0.9784	SM74	S
G232_04880	0.9390	SM84	S
G232_04880	0.6816	SM9	S
G232_04880	1.0106	SM91	S
G232_04881	0.8712	Rstd	R
G232_04881	0.0909	SM102	S
G232_04881	0.9005	SM104	S
G232_04881	0.7004	SM105	S
G232_04881	1.0726	SM108	S
G232_04881	1.0043	SM109	S
G232_04881	0.4699	SM11	S
G232_04881	0.7152	SM122	S
G232_04881	0.6893	SM13	S
G232_04881	0.8548	SM14	S
G232_04881	1.3812	SM18	S
G232_04881	0.5219	SM24	S
G232_04881	1.0870	SM27	S
G232_04881	0.7429	SM28	S
G232_04881	1.3567	SM29	S
G232_04881	0.8571	SM35	S
G232_04881	0.0778	SM36	S
G232_04881	0.8908	SM42	S
G232_04881	0.9333	SM48	S
G232_04881	1.4118	SM57	S
G232_04881	0.8774	SM66	S
G232_04881	0.8117	SM67	S
G232_04881	0.0345	SM72	S
G232_04881	0.5971	SM74	S
G232_04881	0.8192	SM84	S
G232_04881	0.6288	SM9	S
G232_04881	0.8680	SM91	S
G232_04882	1.0317	Rstd	R
G232_04882	1.7902	SM102	S
G232_04882	0.9677	SM104	S
G232_04882	1.1479	SM105	S
G232_04882	0.8257	SM108	S
G232_04882	1.0739	SM109	S
G232_04882	1.1988	SM11	S
G232_04882	1.1325	SM122	S
G232_04882	0.5592	SM13	S
G232_04882	1.2204	SM14	S
G232_04882	1.3301	SM18	S
G232_04882	0.6535	SM24	S
G232_04882	0.6858	SM27	S
G232_04882	1.1964	SM28	S
G232_04882	1.1257	SM29	S
G232_04882	0.5143	SM35	S
G232_04882	1.8054	SM36	S
G232_04882	0.8574	SM42	S
G232_04882	1.0061	SM48	S
G232_04882	0.9244	SM57	S
G232_04882	0.8994	SM66	S
G232_04882	0.9903	SM67	S
G232_04882	2.1773	SM72	S
G232_04882	0.5396	SM74	S
G232_04882	0.8764	SM84	S
G232_04882	0.7952	SM9	S
G232_04882	0.9637	SM91	S
G232_04883	0.8563	Rstd	R
G232_04883	2.0000	SM102	S
G232_04883	1.0430	SM104	S
G232_04883	0.9027	SM105	S
G232_04883	0.7552	SM108	S
G232_04883	0.8870	SM109	S
G232_04883	1.3193	SM11	S
G232_04883	1.0662	SM122	S
G232_04883	0.8272	SM13	S
G232_04883	1.5591	SM14	S
G232_04883	1.4141	SM18	S
G232_04883	1.0614	SM24	S
G232_04883	0.8089	SM27	S
G232_04883	1.2250	SM28	S
G232_04883	1.1287	SM29	S
G232_04883	0.9333	SM35	S
G232_04883	2.2374	SM36	S
G232_04883	0.9401	SM42	S
G232_04883	1.4364	SM48	S
G232_04883	1.0840	SM57	S
G232_04883	1.0348	SM66	S
G232_04883	0.9773	SM67	S
G232_04883	2.1133	SM72	S
G232_04883	0.6115	SM74	S
G232_04883	0.9047	SM84	S
G232_04883	0.8608	SM9	S
G232_04883	0.9858	SM91	S
G232_04884	0.8811	Rstd	R
G232_04884	0.8881	SM102	S
G232_04884	0.7715	SM104	S
G232_04884	0.5603	SM105	S
G232_04884	0.6701	SM108	S
G232_04884	0.5696	SM109	S
G232_04884	1.2229	SM11	S
G232_04884	1.0331	SM122	S
G232_04884	0.7728	SM13	S
G232_04884	0.7688	SM14	S
G232_04884	1.0926	SM18	S
G232_04884	0.9079	SM24	S
G232_04884	0.7325	SM27	S
G232_04884	0.9750	SM28	S
G232_04884	1.3333	SM29	S
G232_04884	0.5429	SM35	S
G232_04884	0.7821	SM36	S
G232_04884	0.8592	SM42	S
G232_04884	0.8909	SM48	S
G232_04884	0.6303	SM57	S
G232_04884	1.0387	SM66	S
G232_04884	0.9870	SM67	S
G232_04884	1.1921	SM72	S
G232_04884	0.7770	SM74	S
G232_04884	1.0153	SM84	S
G232_04884	0.7200	SM9	S
G232_04884	0.7307	SM91	S
G232_04885	0.7582	Rstd	R
G232_04885	0.4895	SM102	S
G232_04885	0.9046	SM104	S
G232_04885	0.8366	SM105	S
G232_04885	0.7780	SM108	S
G232_04885	0.9043	SM109	S
G232_04885	0.7530	SM11	S
G232_04885	0.8079	SM122	S
G232_04885	0.7204	SM13	S
G232_04885	0.5833	SM14	S
G232_04885	1.3630	SM18	S
G232_04885	0.9079	SM24	S
G232_04885	0.7473	SM27	S
G232_04885	0.8393	SM28	S
G232_04885	1.2251	SM29	S
G232_04885	0.6762	SM35	S
G232_04885	0.6148	SM36	S
G232_04885	0.8239	SM42	S
G232_04885	0.8424	SM48	S
G232_04885	0.8655	SM57	S
G232_04885	0.8477	SM66	S
G232_04885	0.8799	SM67	S
G232_04885	0.6453	SM72	S
G232_04885	0.8993	SM74	S
G232_04885	0.8848	SM84	S
G232_04885	0.8880	SM9	S
G232_04885	0.9283	SM91	S
G232_04886	0.7027	Rstd	R
G232_04886	1.0490	SM102	S
G232_04886	0.8212	SM104	S
G232_04886	0.8132	SM105	S
G232_04886	0.9398	SM108	S
G232_04886	0.8870	SM109	S
G232_04886	0.8976	SM11	S
G232_04886	0.6093	SM122	S
G232_04886	0.6583	SM13	S
G232_04886	0.9489	SM14	S
G232_04886	1.0402	SM18	S
G232_04886	0.7982	SM24	S
G232_04886	0.8217	SM27	S
G232_04886	0.8071	SM28	S
G232_04886	1.1082	SM29	S
G232_04886	0.4952	SM35	S
G232_04886	1.1206	SM36	S
G232_04886	0.8680	SM42	S
G232_04886	0.8364	SM48	S
G232_04886	0.7227	SM57	S
G232_04886	0.9806	SM66	S
G232_04886	0.6623	SM67	S
G232_04886	1.0985	SM72	S
G232_04886	0.5683	SM74	S
G232_04886	0.9314	SM84	S
G232_04886	0.8160	SM9	S
G232_04886	0.8291	SM91	S
