GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05517	6.56	0.36	5.13	1.53	6.09	1.28	2.42	0.83	4.82	4.58	8.54	1.26	4.25	2.68	2.11	0.43	0.00	6.11	1.07	1.34	8.65	5.55	0.00	1.26	12.70	4.89	10.04
G232_05518	6.19	0.13	8.68	1.00	3.33	2.14	0.90	1.35	4.48	1.83	6.48	1.60	3.43	3.40	2.75	0.76	0.22	5.72	1.84	0.90	7.70	3.29	0.25	0.68	11.11	4.15	12.79
G232_05519	6.19	1.10	4.73	2.80	3.59	1.35	0.86	1.52	3.62	4.42	9.78	2.33	2.92	3.56	3.28	0.87	4.19	5.92	1.55	1.79	7.03	2.01	3.35	1.52	13.59	3.97	10.08
G232_05520	6.64	1.20	6.39	1.51	3.06	1.91	0.88	1.59	3.18	2.42	10.17	1.45	3.34	2.07	3.35	0.71	1.37	4.07	1.14	0.72	5.17	2.79	1.19	1.25	8.83	4.92	7.88
G232_05521	5.71	2.51	8.61	2.30	5.25	4.89	1.71	2.53	3.58	10.41	0.00	1.38	4.24	1.87	4.93	0.78	16.17	4.70	2.15	1.08	8.38	2.73	7.94	1.26	9.69	4.21	8.55
G232_05522	6.19	0.09	9.34	1.78	4.10	1.85	1.20	2.25	3.65	2.68	8.65	0.84	1.97	3.03	3.48	0.74	0.39	2.89	0.95	1.45	4.54	3.24	0.22	0.79	9.94	4.38	9.77
G232_05523	7.99	3.49	5.10	1.28	0.87	2.01	1.22	0.69	3.94	7.74	11.66	1.93	3.61	2.22	4.80	1.56	3.78	6.98	1.13	1.47	4.03	2.40	3.39	1.66	10.17	5.44	9.00
G232_05524	7.53	0.20	4.96	2.48	4.03	1.72	0.69	1.76	2.34	1.97	10.69	1.49	3.64	1.80	3.87	0.53	0.45	3.27	1.49	0.80	5.46	1.90	0.43	0.77	9.97	4.61	8.60
G232_05525	7.31	0.78	3.54	1.43	3.91	1.54	0.71	0.44	5.20	1.39	11.19	1.43	2.62	1.84	3.71	0.29	0.36	4.56	1.44	0.80	5.29	2.95	0.45	0.50	7.35	4.08	9.33
G232_05526	10.71	0.98	6.84	1.76	4.01	1.67	1.30	1.44	3.75	1.93	9.65	1.63	3.88	2.91	3.25	0.64	1.63	4.86	1.62	1.27	5.85	1.64	1.30	0.94	9.91	5.45	10.31
