GENE	COVERAGE	STRAIN	GROUP
G232_05316	0.4539	Rstd	R
G232_05316	3.0839	SM102	S
G232_05316	0.3454	SM104	S
G232_05316	0.2451	SM105	S
G232_05316	0.4689	SM108	S
G232_05316	0.9565	SM109	S
G232_05316	0.2229	SM11	S
G232_05316	0.3907	SM122	S
G232_05316	0.3476	SM13	S
G232_05316	2.4355	SM14	S
G232_05316	0.4190	SM18	S
G232_05316	0.0702	SM24	S
G232_05316	0.2272	SM27	S
G232_05316	0.2714	SM28	S
G232_05316	0.5468	SM29	S
G232_05316	0.5905	SM35	S
G232_05316	3.0039	SM36	S
G232_05316	0.4806	SM42	S
G232_05316	0.7030	SM48	S
G232_05316	0.5294	SM57	S
G232_05316	0.4619	SM66	S
G232_05316	0.8766	SM67	S
G232_05316	2.8768	SM72	S
G232_05316	0.4748	SM74	S
G232_05316	0.3776	SM84	S
G232_05316	0.3728	SM9	S
G232_05316	0.2666	SM91	S
G232_05317	0.5183	Rstd	R
G232_05317	0.0000	SM102	S
G232_05317	0.5820	SM104	S
G232_05317	0.5097	SM105	S
G232_05317	0.5021	SM108	S
G232_05317	0.4609	SM109	S
G232_05317	0.4578	SM11	S
G232_05317	0.7086	SM122	S
G232_05317	0.5282	SM13	S
G232_05317	0.2849	SM14	S
G232_05317	0.7747	SM18	S
G232_05317	0.4956	SM24	S
G232_05317	0.7304	SM27	S
G232_05317	0.6750	SM28	S
G232_05317	0.5439	SM29	S
G232_05317	0.1810	SM35	S
G232_05317	0.0506	SM36	S
G232_05317	0.5458	SM42	S
G232_05317	0.4667	SM48	S
G232_05317	0.6723	SM57	S
G232_05317	0.5471	SM66	S
G232_05317	0.5390	SM67	S
G232_05317	0.0985	SM72	S
G232_05317	0.1583	SM74	S
G232_05317	0.4317	SM84	S
G232_05317	0.5136	SM9	S
G232_05317	0.6306	SM91	S
G232_05318	1.0168	Rstd	R
G232_05318	1.0909	SM102	S
G232_05318	0.8427	SM104	S
G232_05318	0.7665	SM105	S
G232_05318	0.8071	SM108	S
G232_05318	0.7174	SM109	S
G232_05318	0.7349	SM11	S
G232_05318	0.9007	SM122	S
G232_05318	0.8602	SM13	S
G232_05318	1.2366	SM14	S
G232_05318	1.2728	SM18	S
G232_05318	0.8816	SM24	S
G232_05318	0.7282	SM27	S
G232_05318	0.9250	SM28	S
G232_05318	1.2836	SM29	S
G232_05318	0.9905	SM35	S
G232_05318	1.2451	SM36	S
G232_05318	1.0546	SM42	S
G232_05318	0.9394	SM48	S
G232_05318	0.5882	SM57	S
G232_05318	0.7716	SM66	S
G232_05318	0.9188	SM67	S
G232_05318	1.0542	SM72	S
G232_05318	0.6547	SM74	S
G232_05318	0.8940	SM84	S
G232_05318	0.8576	SM9	S
G232_05318	0.9522	SM91	S
G232_05319	0.7859	Rstd	R
G232_05319	2.1259	SM102	S
G232_05319	0.7312	SM104	S
G232_05319	0.6459	SM105	S
G232_05319	0.5560	SM108	S
G232_05319	0.9478	SM109	S
G232_05319	0.7349	SM11	S
G232_05319	0.7417	SM122	S
G232_05319	0.9165	SM13	S
G232_05319	1.6478	SM14	S
G232_05319	1.4982	SM18	S
G232_05319	0.8158	SM24	S
G232_05319	0.9958	SM27	S
G232_05319	0.8500	SM28	S
G232_05319	1.3187	SM29	S
G232_05319	0.9429	SM35	S
G232_05319	2.1206	SM36	S
G232_05319	0.9912	SM42	S
G232_05319	0.9333	SM48	S
G232_05319	0.7899	SM57	S
G232_05319	0.6994	SM66	S
G232_05319	0.7955	SM67	S
G232_05319	2.0788	SM72	S
G232_05319	0.5108	SM74	S
G232_05319	0.8764	SM84	S
G232_05319	0.9024	SM9	S
G232_05319	0.7830	SM91	S
G232_05320	0.6492	Rstd	R
G232_05320	0.2867	SM102	S
G232_05320	0.8817	SM104	S
G232_05320	0.6848	SM105	S
G232_05320	0.7137	SM108	S
G232_05320	0.5609	SM109	S
G232_05320	0.6145	SM11	S
G232_05320	1.1987	SM122	S
G232_05320	0.5573	SM13	S
G232_05320	0.6613	SM14	S
G232_05320	1.3118	SM18	S
G232_05320	0.8026	SM24	S
G232_05320	0.8068	SM27	S
G232_05320	1.0857	SM28	S
G232_05320	1.2573	SM29	S
G232_05320	0.5524	SM35	S
G232_05320	0.0623	SM36	S
G232_05320	0.7113	SM42	S
G232_05320	0.7030	SM48	S
G232_05320	1.0168	SM57	S
G232_05320	0.7523	SM66	S
G232_05320	0.8149	SM67	S
G232_05320	0.1823	SM72	S
G232_05320	0.3957	SM74	S
G232_05320	0.6720	SM84	S
G232_05320	0.6944	SM9	S
G232_05320	0.8007	SM91	S
G232_05321	0.7621	Rstd	R
G232_05321	0.3287	SM102	S
G232_05321	0.8024	SM104	S
G232_05321	0.8171	SM105	S
G232_05321	0.7697	SM108	S
G232_05321	0.6609	SM109	S
G232_05321	0.4518	SM11	S
G232_05321	1.2715	SM122	S
G232_05321	0.5961	SM13	S
G232_05321	0.6667	SM14	S
G232_05321	1.1571	SM18	S
G232_05321	0.8333	SM24	S
G232_05321	0.7707	SM27	S
G232_05321	0.6964	SM28	S
G232_05321	1.3099	SM29	S
G232_05321	0.6000	SM35	S
G232_05321	0.1245	SM36	S
G232_05321	0.5317	SM42	S
G232_05321	0.7818	SM48	S
G232_05321	0.6723	SM57	S
G232_05321	0.6142	SM66	S
G232_05321	1.0065	SM67	S
G232_05321	0.2562	SM72	S
G232_05321	0.5971	SM74	S
G232_05321	0.9588	SM84	S
G232_05321	0.7680	SM9	S
G232_05321	0.7236	SM91	S
G232_05322	0.8761	Rstd	R
G232_05322	0.0979	SM102	S
G232_05322	0.8266	SM104	S
G232_05322	0.4903	SM105	S
G232_05322	0.8320	SM108	S
G232_05322	0.7609	SM109	S
G232_05322	0.3916	SM11	S
G232_05322	1.1258	SM122	S
G232_05322	0.8660	SM13	S
G232_05322	0.5887	SM14	S
G232_05322	1.2424	SM18	S
G232_05322	0.7237	SM24	S
G232_05322	1.0679	SM27	S
G232_05322	0.7857	SM28	S
G232_05322	1.0380	SM29	S
G232_05322	0.6571	SM35	S
G232_05322	0.2179	SM36	S
G232_05322	0.8187	SM42	S
G232_05322	0.7091	SM48	S
G232_05322	0.3109	SM57	S
G232_05322	0.5871	SM66	S
G232_05322	1.1364	SM67	S
G232_05322	0.2808	SM72	S
G232_05322	0.7986	SM74	S
G232_05322	0.8474	SM84	S
G232_05322	0.8480	SM9	S
G232_05322	1.0080	SM91	S
G232_05323	0.6720	Rstd	R
G232_05323	0.5455	SM102	S
G232_05323	0.9099	SM104	S
G232_05323	0.5603	SM105	S
G232_05323	0.9170	SM108	S
G232_05323	0.7478	SM109	S
G232_05323	0.9096	SM11	S
G232_05323	0.3907	SM122	S
G232_05323	0.5107	SM13	S
G232_05323	0.8387	SM14	S
G232_05323	1.0158	SM18	S
G232_05323	0.7281	SM24	S
G232_05323	0.6242	SM27	S
G232_05323	1.0000	SM28	S
G232_05323	0.8129	SM29	S
G232_05323	1.0667	SM35	S
G232_05323	0.7588	SM36	S
G232_05323	0.6127	SM42	S
G232_05323	0.6970	SM48	S
G232_05323	0.6303	SM57	S
G232_05323	0.8903	SM66	S
G232_05323	0.5455	SM67	S
G232_05323	0.8719	SM72	S
G232_05323	1.2302	SM74	S
G232_05323	0.7529	SM84	S
G232_05323	0.7888	SM9	S
G232_05323	0.5784	SM91	S
G232_05324	0.7790	Rstd	R
G232_05324	1.2308	SM102	S
G232_05324	1.0000	SM104	S
G232_05324	0.7588	SM105	S
G232_05324	1.0249	SM108	S
G232_05324	0.7739	SM109	S
G232_05324	0.7831	SM11	S
G232_05324	1.1060	SM122	S
G232_05324	0.5204	SM13	S
G232_05324	1.0108	SM14	S
G232_05324	1.4300	SM18	S
G232_05324	0.5614	SM24	S
G232_05324	0.6008	SM27	S
G232_05324	0.9607	SM28	S
G232_05324	1.0205	SM29	S
G232_05324	0.3048	SM35	S
G232_05324	0.9416	SM36	S
G232_05324	0.6778	SM42	S
G232_05324	0.7455	SM48	S
G232_05324	1.2353	SM57	S
G232_05324	0.6903	SM66	S
G232_05324	0.6623	SM67	S
G232_05324	1.2365	SM72	S
G232_05324	1.2302	SM74	S
G232_05324	0.8680	SM84	S
G232_05324	0.6928	SM9	S
G232_05324	0.8494	SM91	S
