GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01553	1.0545	0.6224	0.8212	0.9027	0.8589	0.8391	0.5361	0.7748	0.7845	0.6048	1.2436	0.9211	0.9682	0.6679	0.8947	0.5238	0.6654	0.7711	1.1030	0.6555	0.8813	0.8636	0.5222	0.6978	0.8162	0.5904	0.8105
G232_01554	0.7879	0.9930	0.6237	0.7237	0.6992	0.6565	0.5723	0.3311	0.6039	0.5995	1.0305	0.8202	0.6921	1.0571	0.9591	0.9714	0.6965	0.8081	1.0727	0.3277	0.4465	0.7403	0.5616	0.6691	0.9077	0.5744	0.8884
G232_01555	0.9197	1.6993	0.8454	0.7315	0.7946	1.0348	0.9518	0.8609	0.8621	1.2769	1.1340	0.7763	0.8217	0.8143	0.8918	0.7143	2.2840	0.9173	1.1273	0.6134	0.9200	0.8896	1.7192	0.9137	0.9298	0.7776	0.7936
G232_01556	0.8305	0.2308	0.6788	1.1790	0.6245	0.5652	0.8133	0.5960	0.7359	0.3441	0.6054	0.8904	0.9002	0.7000	0.0380	0.3619	0.0000	0.7870	0.5879	0.6555	0.8206	1.2305	0.0591	0.4964	0.7056	0.8416	0.9318
G232_01557	0.8028	0.1678	0.6425	1.0934	0.9315	0.8565	0.8313	0.9669	0.7612	0.7608	1.5018	0.2763	0.6985	0.6857	0.5906	0.3143	0.0000	0.6567	0.5394	0.8739	0.9290	0.9513	0.3300	1.2158	0.8535	0.8080	0.6740
G232_01558	0.7939	0.0000	0.7970	0.6381	0.9461	0.5609	0.1506	0.6159	0.6524	0.2608	1.1486	0.6579	0.6476	0.7250	0.5848	0.3048	0.0000	0.6725	0.4485	0.8151	0.5755	1.0649	0.0246	0.6906	0.7223	0.6112	0.7192
G232_01559	0.6472	2.7972	0.8266	1.1089	0.8568	1.1174	1.2470	0.7616	0.8893	2.1855	1.4166	0.7807	0.7516	0.9286	0.9415	1.0286	2.9883	1.0810	0.8788	0.5966	0.8632	0.8734	2.9901	0.8921	0.9397	1.0368	0.7484
G232_01560	0.7889	0.2587	0.6922	0.6770	0.6535	0.4913	0.4157	0.6424	0.8194	0.6640	1.1657	0.7149	0.7516	0.7179	1.0175	0.4571	0.3619	0.8433	0.5576	0.6639	0.7497	0.8052	0.2512	0.6547	0.7300	0.8624	0.8663
G232_01561	0.7671	0.4196	1.1411	0.8093	1.1909	0.5957	1.5783	0.2649	0.8602	0.4247	0.7637	0.6579	1.0191	0.6964	0.0000	0.9333	0.1245	0.7201	1.8788	0.6134	0.6490	1.5682	0.3054	1.0719	1.3890	0.7776	0.6918
G232_01562	0.0000	0.2727	0.5538	0.2529	0.4647	0.7261	0.4217	0.8212	1.0175	0.3387	0.0097	0.9474	0.4501	0.4071	0.0058	0.5333	0.3580	0.4560	1.5939	0.3866	0.6400	1.4351	0.3350	0.3813	1.7376	0.9888	0.5084
