GENE	COVERAGE	STRAIN	GROUP
G232_10235	0.8236	Rstd	R
G232_10235	0.1119	SM102	S
G232_10235	1.1478	SM104	S
G232_10235	0.7899	SM105	S
G232_10235	0.8299	SM108	S
G232_10235	0.5652	SM109	S
G232_10235	1.1867	SM11	S
G232_10235	0.4834	SM122	S
G232_10235	1.0117	SM13	S
G232_10235	0.1694	SM14	S
G232_10235	1.2753	SM18	S
G232_10235	0.8158	SM24	S
G232_10235	0.7367	SM27	S
G232_10235	0.7250	SM28	S
G232_10235	0.8772	SM29	S
G232_10235	0.4095	SM35	S
G232_10235	0.0000	SM36	S
G232_10235	0.6320	SM42	S
G232_10235	0.6242	SM48	S
G232_10235	0.8655	SM57	S
G232_10235	0.6568	SM66	S
G232_10235	0.7435	SM67	S
G232_10235	0.1281	SM72	S
G232_10235	0.6475	SM74	S
G232_10235	0.9878	SM84	S
G232_10235	0.4528	SM9	S
G232_10235	0.9141	SM91	S
G232_10236	0.8741	Rstd	R
G232_10236	0.1748	SM102	S
G232_10236	0.7823	SM104	S
G232_10236	0.6148	SM105	S
G232_10236	0.8506	SM108	S
G232_10236	1.0826	SM109	S
G232_10236	0.6988	SM11	S
G232_10236	1.0530	SM122	S
G232_10236	0.7262	SM13	S
G232_10236	0.5054	SM14	S
G232_10236	1.2278	SM18	S
G232_10236	0.5789	SM24	S
G232_10236	0.7792	SM27	S
G232_10236	0.9964	SM28	S
G232_10236	0.8684	SM29	S
G232_10236	0.7619	SM35	S
G232_10236	0.2062	SM36	S
G232_10236	0.4595	SM42	S
G232_10236	0.4909	SM48	S
G232_10236	0.7227	SM57	S
G232_10236	0.9510	SM66	S
G232_10236	0.7110	SM67	S
G232_10236	0.1626	SM72	S
G232_10236	0.6547	SM74	S
G232_10236	0.8314	SM84	S
G232_10236	0.6176	SM9	S
G232_10236	0.8654	SM91	S
G232_10237	0.8266	Rstd	R
G232_10237	0.9580	SM102	S
G232_10237	0.8844	SM104	S
G232_10237	0.6342	SM105	S
G232_10237	0.9398	SM108	S
G232_10237	0.9609	SM109	S
G232_10237	0.7229	SM11	S
G232_10237	0.7483	SM122	S
G232_10237	0.7981	SM13	S
G232_10237	0.8226	SM14	S
G232_10237	1.3289	SM18	S
G232_10237	0.5614	SM24	S
G232_10237	0.8365	SM27	S
G232_10237	0.9536	SM28	S
G232_10237	1.0175	SM29	S
G232_10237	0.9905	SM35	S
G232_10237	1.1362	SM36	S
G232_10237	0.8239	SM42	S
G232_10237	0.6242	SM48	S
G232_10237	1.0588	SM57	S
G232_10237	0.8168	SM66	S
G232_10237	0.6883	SM67	S
G232_10237	1.0099	SM72	S
G232_10237	0.7122	SM74	S
G232_10237	0.8528	SM84	S
G232_10237	0.7584	SM9	S
G232_10237	0.9283	SM91	S
G232_10238	0.7641	Rstd	R
G232_10238	0.2308	SM102	S
G232_10238	0.9046	SM104	S
G232_10238	0.5097	SM105	S
G232_10238	0.7656	SM108	S
G232_10238	0.7783	SM109	S
G232_10238	0.6265	SM11	S
G232_10238	0.3907	SM122	S
G232_10238	0.7417	SM13	S
G232_10238	0.7016	SM14	S
G232_10238	1.3350	SM18	S
G232_10238	0.9035	SM24	S
G232_10238	0.7983	SM27	S
G232_10238	1.0857	SM28	S
G232_10238	1.3538	SM29	S
G232_10238	0.9905	SM35	S
G232_10238	0.2568	SM36	S
G232_10238	0.8732	SM42	S
G232_10238	0.8909	SM48	S
G232_10238	0.7227	SM57	S
G232_10238	0.6516	SM66	S
G232_10238	0.9578	SM67	S
G232_10238	0.3054	SM72	S
G232_10238	0.7338	SM74	S
G232_10238	0.8322	SM84	S
G232_10238	0.9120	SM9	S
G232_10238	0.8273	SM91	S
