GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01001	0.9227	1.7622	0.7957	0.9027	0.8589	1.2913	1.2470	0.9404	0.7320	1.9785	1.3922	0.9737	0.8854	1.0357	1.2368	1.5333	2.9611	0.8926	1.4242	0.5378	0.9045	0.8896	2.5320	0.5396	0.7544	0.6880	0.9646
G232_01002	0.7582	0.0490	0.8804	1.1051	0.8112	0.7870	0.5783	0.6689	0.7087	0.3199	1.1815	0.7807	0.8365	1.0893	1.2427	0.6952	0.0078	1.0018	0.7636	0.7899	1.0090	0.7760	0.0542	0.9856	0.9252	0.8256	0.8831
G232_01003	0.8216	0.1888	0.8226	0.9533	0.7552	0.8304	0.6807	0.8146	1.0932	0.4005	1.5542	0.9035	1.0786	1.1857	1.2135	0.8190	0.1323	1.0141	0.9636	0.8908	0.8632	0.8442	0.2020	1.0360	0.9062	0.9248	0.9079
G232_01004	0.7007	0.5035	1.2083	0.8482	0.6556	0.7783	0.6325	0.6093	0.9320	0.7043	1.3971	0.7456	0.9384	0.7143	1.1754	0.6095	0.6031	0.7324	1.1273	0.8151	0.9342	0.8994	0.7241	0.4676	0.7452	0.8208	0.8919
G232_01005	0.9217	0.0909	0.7984	0.6187	0.6971	0.5043	0.9217	1.0000	0.9786	0.4140	1.3082	0.7939	0.9554	0.7179	1.1637	0.6857	0.1868	0.9560	0.7879	0.3529	0.6710	0.9383	0.2857	0.6187	0.8825	0.6560	0.8450
G232_01006	0.9336	4.7622	0.8065	0.8054	0.7842	1.0913	1.3072	1.1987	0.7806	3.1828	1.3082	0.5482	0.6391	0.9821	1.1345	1.1048	5.7004	1.1655	0.9576	1.0336	0.6981	0.8766	4.9261	0.2806	0.8940	0.7488	0.6448
G232_01007	0.9722	1.7483	0.9516	0.7821	0.8029	1.1087	0.9277	0.7550	0.7864	1.2500	1.1778	0.5307	0.6200	0.8071	1.1550	0.9810	1.8132	0.9313	0.8848	0.8655	0.9032	0.7500	1.8966	0.6691	0.8200	0.7824	0.8193
G232_01008	0.7205	0.6154	0.7366	0.8794	0.7780	0.7304	0.5060	0.8477	0.7573	0.6774	1.3203	0.8070	0.7304	0.6571	1.2164	0.8571	0.3035	0.8768	0.7333	0.7227	0.9148	0.9221	0.4680	0.7266	0.8284	0.8432	0.8122
G232_01009	0.5431	0.6503	0.9718	0.7665	0.7365	0.7913	1.3133	0.5497	0.7320	0.3145	0.0280	0.6096	0.8025	0.7679	0.8129	0.7238	0.6381	0.7077	1.1515	0.6891	0.8710	0.7760	0.7488	0.3957	0.6407	0.9392	0.8299
G232_01010	0.7641	0.1958	0.7594	0.9572	0.8195	0.6391	0.3855	0.6291	0.6874	0.6344	1.2180	0.9912	0.6561	0.7929	1.0292	0.8952	0.0817	0.8169	0.8061	0.4706	1.0503	0.4481	0.0985	0.4245	0.7780	0.7616	0.9070
G232_01011	0.6531	0.3846	0.7944	0.6031	0.8071	1.0217	0.8554	0.7748	0.9845	0.8038	1.2448	0.9211	0.8471	0.9071	1.1842	0.7714	0.2996	0.9261	1.0545	0.7983	0.8142	1.3117	0.4138	0.5180	0.7162	0.7280	0.8149
G232_01012	0.6085	0.1748	0.8898	0.6031	0.6743	0.4957	0.7530	0.6556	0.8660	0.3091	1.2631	1.2281	0.9321	1.2250	1.9444	1.1429	0.0000	0.8715	1.1030	0.4622	0.9845	1.0584	0.0000	0.9856	0.7307	0.8160	1.1585
G232_01013	0.8057	0.0000	0.8575	0.9650	0.7614	1.2435	0.8735	2.1060	0.9786	0.0000	0.0000	0.8289	0.9172	0.7429	0.0848	0.9524	0.0000	0.6092	0.2364	0.4202	1.0684	0.8344	0.1675	1.6115	0.7742	0.7248	1.0266
G232_01014	0.8722	0.0000	0.9987	0.8949	0.6452	0.2435	0.1084	1.0000	1.2311	0.4919	1.2485	0.7544	0.8025	1.0893	1.3596	0.6762	0.0000	0.5915	1.0848	1.0420	0.6116	0.8994	0.0000	1.0216	0.9756	0.6272	0.7272
G232_01015	1.0694	0.1189	1.1761	0.8599	0.7158	0.5391	0.8253	0.7219	0.7748	0.6048	1.5615	0.5482	0.6815	0.8321	0.8918	0.5429	0.0272	0.8891	0.8848	0.6134	0.8168	0.8409	0.0739	0.7050	0.8917	0.8960	0.8539
G232_01016	0.9098	0.0559	0.7352	0.4903	0.5477	0.6696	0.4518	0.6556	1.0136	0.5376	1.5737	0.8684	1.0276	0.8964	1.2807	0.8286	0.0039	0.8680	0.6364	0.3866	0.6103	0.4805	0.1034	0.3957	0.8558	0.6624	0.8618
G232_01017	0.9772	0.0280	0.7715	1.1712	0.6100	0.6783	0.6024	0.3311	0.8291	0.8441	1.1279	0.8772	0.9936	0.9071	1.1404	0.7619	0.0078	0.7201	0.6121	0.7647	0.8916	0.9773	0.0148	1.0791	0.9413	0.8192	0.7635
