GENE	COVERAGE	STRAIN	GROUP
G232_01900	0.8385	Rstd	R
G232_01900	0.7063	SM102	S
G232_01900	0.8011	SM104	S
G232_01900	1.0856	SM105	S
G232_01900	0.8278	SM108	S
G232_01900	0.6000	SM109	S
G232_01900	0.9096	SM11	S
G232_01900	1.4901	SM122	S
G232_01900	0.8718	SM13	S
G232_01900	0.3710	SM14	S
G232_01900	1.4641	SM18	S
G232_01900	0.6623	SM24	S
G232_01900	0.9087	SM27	S
G232_01900	1.2679	SM28	S
G232_01900	1.5468	SM29	S
G232_01900	0.5143	SM35	S
G232_01900	0.7082	SM36	S
G232_01900	0.4930	SM42	S
G232_01900	0.2485	SM48	S
G232_01900	1.7563	SM57	S
G232_01900	1.0142	SM66	S
G232_01900	0.8019	SM67	S
G232_01900	0.8227	SM72	S
G232_01900	0.8345	SM74	S
G232_01900	1.2304	SM84	S
G232_01900	0.9680	SM9	S
G232_01900	1.0354	SM91	S
G232_01901	0.7810	Rstd	R
G232_01901	1.1259	SM102	S
G232_01901	0.8737	SM104	S
G232_01901	1.1089	SM105	S
G232_01901	0.6784	SM108	S
G232_01901	0.9043	SM109	S
G232_01901	1.3313	SM11	S
G232_01901	0.6556	SM122	S
G232_01901	0.7903	SM13	S
G232_01901	1.3871	SM14	S
G232_01901	1.3191	SM18	S
G232_01901	0.8026	SM24	S
G232_01901	0.6391	SM27	S
G232_01901	0.8179	SM28	S
G232_01901	1.0146	SM29	S
G232_01901	1.4476	SM35	S
G232_01901	1.8833	SM36	S
G232_01901	0.9225	SM42	S
G232_01901	0.6485	SM48	S
G232_01901	0.5714	SM57	S
G232_01901	0.9510	SM66	S
G232_01901	1.2110	SM67	S
G232_01901	1.6897	SM72	S
G232_01901	0.7626	SM74	S
G232_01901	0.8314	SM84	S
G232_01901	0.9600	SM9	S
G232_01901	1.0035	SM91	S
G232_01902	0.8048	Rstd	R
G232_01902	5.5455	SM102	S
G232_01902	0.8024	SM104	S
G232_01902	0.8444	SM105	S
G232_01902	0.7365	SM108	S
G232_01902	1.3522	SM109	S
G232_01902	1.2892	SM11	S
G232_01902	1.0331	SM122	S
G232_01902	0.7922	SM13	S
G232_01902	3.5780	SM14	S
G232_01902	1.2071	SM18	S
G232_01902	0.8904	SM24	S
G232_01902	0.8238	SM27	S
G232_01902	1.1786	SM28	S
G232_01902	1.4269	SM29	S
G232_01902	0.6095	SM35	S
G232_01902	5.1907	SM36	S
G232_01902	1.2958	SM42	S
G232_01902	0.9879	SM48	S
G232_01902	1.3529	SM57	S
G232_01902	0.8865	SM66	S
G232_01902	0.8084	SM67	S
G232_01902	5.0000	SM72	S
G232_01902	0.8561	SM74	S
G232_01902	0.9512	SM84	S
G232_01902	1.0768	SM9	S
G232_01902	0.7609	SM91	S
G232_01903	1.0664	Rstd	R
G232_01903	0.2727	SM102	S
G232_01903	0.8535	SM104	S
G232_01903	0.3891	SM105	S
G232_01903	0.8423	SM108	S
G232_01903	1.3000	SM109	S
G232_01903	0.6024	SM11	S
G232_01903	0.9139	SM122	S
G232_01903	0.7223	SM13	S
G232_01903	0.1586	SM14	S
G232_01903	0.0000	SM18	S
G232_01903	0.7675	SM24	S
G232_01903	0.8068	SM27	S
G232_01903	1.0036	SM28	S
G232_01903	0.1170	SM29	S
G232_01903	0.4762	SM35	S
G232_01903	0.0000	SM36	S
G232_01903	0.8644	SM42	S
G232_01903	0.5030	SM48	S
G232_01903	0.5630	SM57	S
G232_01903	0.6232	SM66	S
G232_01903	1.0065	SM67	S
G232_01903	0.0640	SM72	S
G232_01903	0.4245	SM74	S
G232_01903	0.7689	SM84	S
G232_01903	0.7712	SM9	S
G232_01903	0.9229	SM91	S
G232_01904	0.6620	Rstd	R
G232_01904	0.0000	SM102	S
G232_01904	0.6720	SM104	S
G232_01904	0.7198	SM105	S
G232_01904	0.7842	SM108	S
G232_01904	0.4174	SM109	S
G232_01904	0.7711	SM11	S
G232_01904	1.3311	SM122	S
G232_01904	0.8524	SM13	S
G232_01904	0.0538	SM14	S
G232_01904	0.0000	SM18	S
G232_01904	0.7632	SM24	S
G232_01904	0.8599	SM27	S
G232_01904	0.5857	SM28	S
G232_01904	0.0146	SM29	S
G232_01904	0.8000	SM35	S
G232_01904	0.0195	SM36	S
G232_01904	0.7870	SM42	S
G232_01904	0.9152	SM48	S
G232_01904	0.6807	SM57	S
G232_01904	0.8335	SM66	S
G232_01904	1.1396	SM67	S
G232_01904	0.0493	SM72	S
G232_01904	0.8849	SM74	S
G232_01904	0.9710	SM84	S
G232_01904	0.7200	SM9	S
G232_01904	0.7476	SM91	S
