GENE	COVERAGE	STRAIN	GROUP
G232_08006	1.3568	Rstd	R
G232_08006	0.0000	SM102	S
G232_08006	0.7285	SM104	S
G232_08006	1.4669	SM105	S
G232_08006	0.9357	SM108	S
G232_08006	0.9261	SM109	S
G232_08006	0.3012	SM11	S
G232_08006	0.1987	SM122	S
G232_08006	0.0000	SM13	S
G232_08006	0.3763	SM14	S
G232_08006	0.1255	SM18	S
G232_08006	0.4123	SM24	S
G232_08006	0.2633	SM27	S
G232_08006	0.5464	SM28	S
G232_08006	0.1316	SM29	S
G232_08006	2.0095	SM35	S
G232_08006	0.0000	SM36	S
G232_08006	0.6849	SM42	S
G232_08006	0.0000	SM48	S
G232_08006	0.3277	SM57	S
G232_08006	0.9768	SM66	S
G232_08006	0.0000	SM67	S
G232_08006	0.0000	SM72	S
G232_08006	1.0647	SM74	S
G232_08006	0.0236	SM84	S
G232_08006	0.0000	SM9	S
G232_08006	0.6740	SM91	S
G232_08007	0.9673	Rstd	R
G232_08007	0.2238	SM102	S
G232_08007	0.8414	SM104	S
G232_08007	0.9494	SM105	S
G232_08007	0.8485	SM108	S
G232_08007	1.1696	SM109	S
G232_08007	1.2530	SM11	S
G232_08007	0.9073	SM122	S
G232_08007	0.0000	SM13	S
G232_08007	0.0000	SM14	S
G232_08007	0.0195	SM18	S
G232_08007	0.7456	SM24	S
G232_08007	1.0149	SM27	S
G232_08007	1.2964	SM28	S
G232_08007	0.0000	SM29	S
G232_08007	0.4190	SM35	S
G232_08007	0.0389	SM36	S
G232_08007	1.1725	SM42	S
G232_08007	0.0000	SM48	S
G232_08007	0.0504	SM57	S
G232_08007	1.0968	SM66	S
G232_08007	0.0000	SM67	S
G232_08007	0.0837	SM72	S
G232_08007	0.3453	SM74	S
G232_08007	0.0000	SM84	S
G232_08007	0.0272	SM9	S
G232_08007	0.9557	SM91	S
G232_08008	0.6947	Rstd	R
G232_08008	0.0210	SM102	S
G232_08008	0.9556	SM104	S
G232_08008	0.5525	SM105	S
G232_08008	0.8257	SM108	S
G232_08008	0.7696	SM109	S
G232_08008	0.8313	SM11	S
G232_08008	0.6821	SM122	S
G232_08008	0.9825	SM13	S
G232_08008	0.6613	SM14	S
G232_08008	1.2948	SM18	S
G232_08008	0.7149	SM24	S
G232_08008	1.1953	SM27	S
G232_08008	0.6429	SM28	S
G232_08008	1.2251	SM29	S
G232_08008	1.0381	SM35	S
G232_08008	0.0350	SM36	S
G232_08008	0.8891	SM42	S
G232_08008	0.9273	SM48	S
G232_08008	0.8235	SM57	S
G232_08008	0.7639	SM66	S
G232_08008	0.9351	SM67	S
G232_08008	0.0640	SM72	S
G232_08008	0.6043	SM74	S
G232_08008	1.0076	SM84	S
G232_08008	0.7680	SM9	S
G232_08008	0.9132	SM91	S
G232_08009	0.8850	Rstd	R
G232_08009	0.9650	SM102	S
G232_08009	0.8105	SM104	S
G232_08009	1.0156	SM105	S
G232_08009	0.8631	SM108	S
G232_08009	0.5130	SM109	S
G232_08009	0.8795	SM11	S
G232_08009	0.8874	SM122	S
G232_08009	0.7631	SM13	S
G232_08009	0.9382	SM14	S
G232_08009	1.2741	SM18	S
G232_08009	0.7851	SM24	S
G232_08009	0.7473	SM27	S
G232_08009	0.6464	SM28	S
G232_08009	0.8450	SM29	S
G232_08009	0.9524	SM35	S
G232_08009	1.0156	SM36	S
G232_08009	0.7887	SM42	S
G232_08009	0.6061	SM48	S
G232_08009	0.7899	SM57	S
G232_08009	0.9213	SM66	S
G232_08009	0.8019	SM67	S
G232_08009	0.7882	SM72	S
G232_08009	0.6691	SM74	S
G232_08009	0.6888	SM84	S
G232_08009	0.6368	SM9	S
G232_08009	0.8308	SM91	S
G232_08010	0.8196	Rstd	R
G232_08010	2.2168	SM102	S
G232_08010	0.8763	SM104	S
G232_08010	0.8016	SM105	S
G232_08010	0.7033	SM108	S
G232_08010	1.3652	SM109	S
G232_08010	1.4940	SM11	S
G232_08010	0.6954	SM122	S
G232_08010	0.8291	SM13	S
G232_08010	1.6909	SM14	S
G232_08010	1.4592	SM18	S
G232_08010	0.8465	SM24	S
G232_08010	0.8450	SM27	S
G232_08010	1.3286	SM28	S
G232_08010	1.7193	SM29	S
G232_08010	0.5143	SM35	S
G232_08010	3.2568	SM36	S
G232_08010	0.9912	SM42	S
G232_08010	1.0303	SM48	S
G232_08010	0.8908	SM57	S
G232_08010	0.9406	SM66	S
G232_08010	0.7890	SM67	S
G232_08010	2.8966	SM72	S
G232_08010	0.6331	SM74	S
G232_08010	0.9054	SM84	S
G232_08010	0.6480	SM9	S
G232_08010	0.8485	SM91	S
G232_08011	1.0377	Rstd	R
G232_08011	6.2587	SM102	S
G232_08011	0.7487	SM104	S
G232_08011	0.6654	SM105	S
G232_08011	0.6017	SM108	S
G232_08011	2.0174	SM109	S
G232_08011	1.2410	SM11	S
G232_08011	1.1457	SM122	S
G232_08011	0.9049	SM13	S
G232_08011	3.4946	SM14	S
G232_08011	1.3496	SM18	S
G232_08011	0.6535	SM24	S
G232_08011	1.1380	SM27	S
G232_08011	0.8500	SM28	S
G232_08011	0.7427	SM29	S
G232_08011	0.4762	SM35	S
G232_08011	6.6498	SM36	S
G232_08011	1.2993	SM42	S
G232_08011	1.1697	SM48	S
G232_08011	1.2017	SM57	S
G232_08011	0.6865	SM66	S
G232_08011	1.1461	SM67	S
G232_08011	5.3399	SM72	S
G232_08011	0.6043	SM74	S
G232_08011	1.1854	SM84	S
G232_08011	0.8960	SM9	S
G232_08011	0.7989	SM91	S
G232_08012	0.8761	Rstd	R
G232_08012	1.8741	SM102	S
G232_08012	0.4435	SM104	S
G232_08012	0.7938	SM105	S
G232_08012	1.1432	SM108	S
G232_08012	0.7087	SM109	S
G232_08012	2.3554	SM11	S
G232_08012	1.1921	SM122	S
G232_08012	0.4155	SM13	S
G232_08012	1.7796	SM14	S
G232_08012	1.2960	SM18	S
G232_08012	0.3991	SM24	S
G232_08012	0.5244	SM27	S
G232_08012	0.9964	SM28	S
G232_08012	1.1667	SM29	S
G232_08012	0.3238	SM35	S
G232_08012	2.2257	SM36	S
G232_08012	1.4137	SM42	S
G232_08012	1.6364	SM48	S
G232_08012	0.7311	SM57	S
G232_08012	0.9019	SM66	S
G232_08012	0.5065	SM67	S
G232_08012	2.0640	SM72	S
G232_08012	0.7194	SM74	S
G232_08012	0.7246	SM84	S
G232_08012	0.7728	SM9	S
G232_08012	1.0053	SM91	S
G232_08013	0.6224	Rstd	R
G232_08013	0.0839	SM102	S
G232_08013	1.0121	SM104	S
G232_08013	0.7082	SM105	S
G232_08013	0.8382	SM108	S
G232_08013	0.7217	SM109	S
G232_08013	0.2410	SM11	S
G232_08013	0.3311	SM122	S
G232_08013	1.2777	SM13	S
G232_08013	0.8360	SM14	S
G232_08013	1.2485	SM18	S
G232_08013	0.5526	SM24	S
G232_08013	0.9384	SM27	S
G232_08013	0.8250	SM28	S
G232_08013	1.0906	SM29	S
G232_08013	0.2857	SM35	S
G232_08013	0.1362	SM36	S
G232_08013	0.8521	SM42	S
G232_08013	1.0667	SM48	S
G232_08013	1.0336	SM57	S
G232_08013	1.2877	SM66	S
G232_08013	0.6558	SM67	S
G232_08013	0.3202	SM72	S
G232_08013	1.5108	SM74	S
G232_08013	0.7719	SM84	S
G232_08013	0.9328	SM9	S
G232_08013	0.8547	SM91	S
G232_08014	0.8305	Rstd	R
G232_08014	0.9720	SM102	S
G232_08014	0.9247	SM104	S
G232_08014	0.9455	SM105	S
G232_08014	0.7863	SM108	S
G232_08014	1.0870	SM109	S
G232_08014	1.0000	SM11	S
G232_08014	0.8477	SM122	S
G232_08014	0.9515	SM13	S
G232_08014	0.9624	SM14	S
G232_08014	1.3557	SM18	S
G232_08014	0.7632	SM24	S
G232_08014	0.8408	SM27	S
G232_08014	0.8607	SM28	S
G232_08014	1.3684	SM29	S
G232_08014	0.9714	SM35	S
G232_08014	1.0623	SM36	S
G232_08014	0.8539	SM42	S
G232_08014	0.9333	SM48	S
G232_08014	0.7563	SM57	S
G232_08014	0.9923	SM66	S
G232_08014	1.0552	SM67	S
G232_08014	0.9754	SM72	S
G232_08014	1.0504	SM74	S
G232_08014	0.9535	SM84	S
G232_08014	0.8640	SM9	S
G232_08014	0.9327	SM91	S
G232_08015	0.8365	Rstd	R
G232_08015	0.2028	SM102	S
G232_08015	1.0497	SM104	S
G232_08015	0.5953	SM105	S
G232_08015	0.8651	SM108	S
G232_08015	0.4478	SM109	S
G232_08015	0.5181	SM11	S
G232_08015	0.6424	SM122	S
G232_08015	0.8194	SM13	S
G232_08015	0.6237	SM14	S
G232_08015	1.2680	SM18	S
G232_08015	0.6491	SM24	S
G232_08015	0.8047	SM27	S
G232_08015	0.9286	SM28	S
G232_08015	1.0702	SM29	S
G232_08015	0.6952	SM35	S
G232_08015	0.1634	SM36	S
G232_08015	0.8257	SM42	S
G232_08015	0.6364	SM48	S
G232_08015	0.8235	SM57	S
G232_08015	0.8452	SM66	S
G232_08015	0.8442	SM67	S
G232_08015	0.1823	SM72	S
G232_08015	0.7410	SM74	S
G232_08015	0.8780	SM84	S
G232_08015	0.7408	SM9	S
G232_08015	0.8964	SM91	S
G232_08016	0.4331	Rstd	R
G232_08016	0.1259	SM102	S
G232_08016	0.3978	SM104	S
G232_08016	1.1479	SM105	S
G232_08016	0.9710	SM108	S
G232_08016	0.8913	SM109	S
G232_08016	0.8012	SM11	S
G232_08016	0.5166	SM122	S
G232_08016	0.7650	SM13	S
G232_08016	0.1156	SM14	S
G232_08016	1.6906	SM18	S
G232_08016	0.8377	SM24	S
G232_08016	1.0000	SM27	S
G232_08016	1.4607	SM28	S
G232_08016	1.3801	SM29	S
G232_08016	0.4381	SM35	S
G232_08016	0.0000	SM36	S
G232_08016	1.4261	SM42	S
G232_08016	0.0000	SM48	S
G232_08016	1.3782	SM57	S
G232_08016	1.1755	SM66	S
G232_08016	0.7922	SM67	S
G232_08016	0.0591	SM72	S
G232_08016	1.0072	SM74	S
G232_08016	0.8276	SM84	S
G232_08016	1.6000	SM9	S
G232_08016	1.1240	SM91	S
G232_08017	0.7423	Rstd	R
G232_08017	1.2238	SM102	S
G232_08017	0.7191	SM104	S
G232_08017	0.6576	SM105	S
G232_08017	0.8631	SM108	S
G232_08017	0.7522	SM109	S
G232_08017	0.5422	SM11	S
G232_08017	0.9272	SM122	S
G232_08017	0.7010	SM13	S
G232_08017	1.3038	SM14	S
G232_08017	1.4141	SM18	S
G232_08017	0.5658	SM24	S
G232_08017	0.7749	SM27	S
G232_08017	1.1357	SM28	S
G232_08017	1.2310	SM29	S
G232_08017	0.4476	SM35	S
G232_08017	1.7198	SM36	S
G232_08017	0.9120	SM42	S
G232_08017	1.0606	SM48	S
G232_08017	0.7059	SM57	S
G232_08017	0.7290	SM66	S
G232_08017	0.9773	SM67	S
G232_08017	1.4335	SM72	S
G232_08017	0.6043	SM74	S
G232_08017	0.9969	SM84	S
G232_08017	0.7088	SM9	S
G232_08017	0.8388	SM91	S
G232_08018	1.0188	Rstd	R
G232_08018	0.5524	SM102	S
G232_08018	0.9624	SM104	S
G232_08018	0.8911	SM105	S
G232_08018	0.7220	SM108	S
G232_08018	0.9000	SM109	S
G232_08018	0.9036	SM11	S
G232_08018	0.9735	SM122	S
G232_08018	0.6816	SM13	S
G232_08018	0.6962	SM14	S
G232_08018	1.3459	SM18	S
G232_08018	0.5614	SM24	S
