GENE	COVERAGE	STRAIN	GROUP
G232_10300	1.1477	Rstd	R
G232_10300	2.4545	SM102	S
G232_10300	0.8051	SM104	S
G232_10300	1.1362	SM105	S
G232_10300	0.9564	SM108	S
G232_10300	1.5565	SM109	S
G232_10300	1.1024	SM11	S
G232_10300	0.7351	SM122	S
G232_10300	0.8505	SM13	S
G232_10300	1.8871	SM14	S
G232_10300	1.6760	SM18	S
G232_10300	1.0570	SM24	S
G232_10300	0.7113	SM27	S
G232_10300	0.8607	SM28	S
G232_10300	1.1199	SM29	S
G232_10300	0.8381	SM35	S
G232_10300	2.6342	SM36	S
G232_10300	0.5599	SM42	S
G232_10300	1.1939	SM48	S
G232_10300	1.5126	SM57	S
G232_10300	1.2039	SM66	S
G232_10300	0.8864	SM67	S
G232_10300	2.3941	SM72	S
G232_10300	1.7914	SM74	S
G232_10300	0.7963	SM84	S
G232_10300	0.7152	SM9	S
G232_10300	0.9655	SM91	S
