GENE	COVERAGE	STRAIN	GROUP
G232_09189	8.2636	Rstd	R
G232_09189	21.6783	SM102	S
G232_09189	8.6935	SM104	S
G232_09189	10.8949	SM105	S
G232_09189	6.7552	SM108	S
G232_09189	9.5000	SM109	S
G232_09189	7.4277	SM11	S
G232_09189	8.9007	SM122	S
G232_09189	8.6291	SM13	S
G232_09189	20.0833	SM14	S
G232_09189	9.4068	SM18	S
G232_09189	6.5175	SM24	S
G232_09189	9.5711	SM27	S
G232_09189	8.3643	SM28	S
G232_09189	4.5906	SM29	S
G232_09189	7.7048	SM35	S
G232_09189	30.0039	SM36	S
G232_09189	10.9525	SM42	S
G232_09189	9.6061	SM48	S
G232_09189	9.3193	SM57	S
G232_09189	6.4697	SM66	S
G232_09189	13.5617	SM67	S
G232_09189	24.6552	SM72	S
G232_09189	11.6331	SM74	S
G232_09189	14.1014	SM84	S
G232_09189	10.0272	SM9	S
G232_09189	9.1709	SM91	S
G232_09190	17.9009	Rstd	R
G232_09190	1.8811	SM102	S
G232_09190	14.3535	SM104	S
G232_09190	12.2996	SM105	S
G232_09190	15.2925	SM108	S
G232_09190	9.9696	SM109	S
G232_09190	11.4880	SM11	S
G232_09190	13.0861	SM122	S
G232_09190	11.0408	SM13	S
G232_09190	3.7204	SM14	S
G232_09190	1.2777	SM18	S
G232_09190	9.2895	SM24	S
G232_09190	10.1125	SM27	S
G232_09190	12.6179	SM28	S
G232_09190	14.9269	SM29	S
G232_09190	14.3810	SM35	S
G232_09190	0.4436	SM36	S
G232_09190	11.6092	SM42	S
G232_09190	9.6364	SM48	S
G232_09190	9.3866	SM57	S
G232_09190	13.5316	SM66	S
G232_09190	15.3896	SM67	S
G232_09190	1.5222	SM72	S
G232_09190	10.3453	SM74	S
G232_09190	11.8284	SM84	S
G232_09190	9.4160	SM9	S
G232_09190	10.9708	SM91	S
