GENE	COVERAGE	STRAIN	GROUP
G232_06800	0.7056	Rstd	R
G232_06800	2.8601	SM102	S
G232_06800	0.9691	SM104	S
G232_06800	0.9922	SM105	S
G232_06800	0.7697	SM108	S
G232_06800	1.3870	SM109	S
G232_06800	1.2831	SM11	S
G232_06800	1.1457	SM122	S
G232_06800	0.7650	SM13	S
G232_06800	2.7070	SM14	S
G232_06800	0.7247	SM18	S
G232_06800	0.7500	SM24	S
G232_06800	0.9469	SM27	S
G232_06800	0.6643	SM28	S
G232_06800	1.0439	SM29	S
G232_06800	0.9333	SM35	S
G232_06800	4.1907	SM36	S
G232_06800	1.0088	SM42	S
G232_06800	1.0121	SM48	S
G232_06800	1.0840	SM57	S
G232_06800	0.7832	SM66	S
G232_06800	0.8734	SM67	S
G232_06800	4.1724	SM72	S
G232_06800	0.6906	SM74	S
G232_06800	0.9779	SM84	S
G232_06800	0.9264	SM9	S
G232_06800	0.9681	SM91	S
G232_06801	0.5223	Rstd	R
G232_06801	4.3217	SM102	S
G232_06801	0.7030	SM104	S
G232_06801	0.1751	SM105	S
G232_06801	0.5456	SM108	S
G232_06801	0.4913	SM109	S
G232_06801	0.9096	SM11	S
G232_06801	1.0132	SM122	S
G232_06801	1.0718	SM13	S
G232_06801	1.8737	SM14	S
G232_06801	1.0244	SM18	S
G232_06801	0.8947	SM24	S
G232_06801	0.8471	SM27	S
G232_06801	0.5107	SM28	S
G232_06801	0.5468	SM29	S
G232_06801	0.5714	SM35	S
G232_06801	2.1790	SM36	S
G232_06801	0.8398	SM42	S
G232_06801	0.4970	SM48	S
G232_06801	0.3529	SM57	S
G232_06801	0.7303	SM66	S
G232_06801	0.7987	SM67	S
G232_06801	4.7438	SM72	S
G232_06801	0.7626	SM74	S
G232_06801	0.9291	SM84	S
G232_06801	0.6080	SM9	S
G232_06801	0.9283	SM91	S
G232_06802	0.8652	Rstd	R
G232_06802	0.8951	SM102	S
G232_06802	0.9973	SM104	S
G232_06802	1.0584	SM105	S
G232_06802	0.6680	SM108	S
G232_06802	0.7826	SM109	S
G232_06802	0.7410	SM11	S
G232_06802	0.8543	SM122	S
G232_06802	0.8738	SM13	S
G232_06802	0.7957	SM14	S
G232_06802	1.4397	SM18	S
G232_06802	0.4342	SM24	S
G232_06802	0.8960	SM27	S
G232_06802	0.9536	SM28	S
G232_06802	1.5614	SM29	S
G232_06802	0.8000	SM35	S
G232_06802	0.8482	SM36	S
G232_06802	0.7923	SM42	S
G232_06802	0.8606	SM48	S
G232_06802	0.8067	SM57	S
G232_06802	0.5948	SM66	S
G232_06802	0.8442	SM67	S
G232_06802	1.0640	SM72	S
G232_06802	0.3453	SM74	S
G232_06802	0.8940	SM84	S
G232_06802	0.8496	SM9	S
G232_06802	0.9132	SM91	S
G232_06803	0.7393	Rstd	R
G232_06803	0.2168	SM102	S
G232_06803	0.8118	SM104	S
G232_06803	0.7237	SM105	S
G232_06803	0.6037	SM108	S
G232_06803	0.6130	SM109	S
G232_06803	0.6446	SM11	S
G232_06803	0.8609	SM122	S
G232_06803	0.9068	SM13	S
G232_06803	0.5995	SM14	S
G232_06803	1.5761	SM18	S
G232_06803	0.7939	SM24	S
G232_06803	0.7941	SM27	S
G232_06803	0.9750	SM28	S
G232_06803	1.2515	SM29	S
G232_06803	0.7333	SM35	S
G232_06803	0.2101	SM36	S
G232_06803	0.8504	SM42	S
G232_06803	0.6545	SM48	S
G232_06803	0.6471	SM57	S
G232_06803	0.6297	SM66	S
G232_06803	0.8019	SM67	S
G232_06803	0.2956	SM72	S
G232_06803	0.6475	SM74	S
G232_06803	0.8551	SM84	S
G232_06803	0.8512	SM9	S
G232_06803	0.8007	SM91	S
G232_06804	0.8236	Rstd	R
G232_06804	0.4615	SM102	S
G232_06804	0.8132	SM104	S
G232_06804	0.6887	SM105	S
G232_06804	0.7635	SM108	S
G232_06804	0.3304	SM109	S
G232_06804	0.6687	SM11	S
G232_06804	0.9272	SM122	S
G232_06804	0.6932	SM13	S
G232_06804	0.8548	SM14	S
G232_06804	1.2314	SM18	S
G232_06804	0.7193	SM24	S
G232_06804	0.7495	SM27	S
G232_06804	0.7500	SM28	S
G232_06804	0.7310	SM29	S
G232_06804	0.3714	SM35	S
G232_06804	0.1440	SM36	S
G232_06804	0.8415	SM42	S
G232_06804	0.7333	SM48	S
G232_06804	0.5378	SM57	S
G232_06804	0.6348	SM66	S
G232_06804	0.6266	SM67	S
G232_06804	0.3251	SM72	S
G232_06804	0.4029	SM74	S
G232_06804	0.7483	SM84	S
G232_06804	0.7744	SM9	S
G232_06804	0.8184	SM91	S
G232_06805	0.7998	Rstd	R
G232_06805	0.0000	SM102	S
G232_06805	0.8293	SM104	S
