GENE	COVERAGE	STRAIN	GROUP
G232_05122	0.7364	Rstd	R
G232_05122	3.4965	SM102	S
G232_05122	0.7823	SM104	S
G232_05122	0.4747	SM105	S
G232_05122	0.8216	SM108	S
G232_05122	0.9652	SM109	S
G232_05122	1.1988	SM11	S
G232_05122	1.0000	SM122	S
G232_05122	0.8019	SM13	S
G232_05122	3.6237	SM14	S
G232_05122	1.4750	SM18	S
G232_05122	1.0219	SM24	S
G232_05122	0.5329	SM27	S
G232_05122	0.9179	SM28	S
G232_05122	0.9503	SM29	S
G232_05122	0.7810	SM35	S
G232_05122	3.5525	SM36	S
G232_05122	0.6708	SM42	S
G232_05122	0.8667	SM48	S
G232_05122	0.6387	SM57	S
G232_05122	0.7458	SM66	S
G232_05122	0.4545	SM67	S
G232_05122	3.6010	SM72	S
G232_05122	0.3813	SM74	S
G232_05122	0.8192	SM84	S
G232_05122	0.8000	SM9	S
G232_05122	0.8379	SM91	S
G232_05123	0.8484	Rstd	R
G232_05123	1.7063	SM102	S
G232_05123	1.2110	SM104	S
G232_05123	0.5837	SM105	S
G232_05123	0.8320	SM108	S
G232_05123	1.0870	SM109	S
G232_05123	0.7289	SM11	S
G232_05123	1.3046	SM122	S
G232_05123	0.8466	SM13	S
G232_05123	1.3790	SM14	S
G232_05123	1.2180	SM18	S
G232_05123	0.8202	SM24	S
G232_05123	0.9299	SM27	S
G232_05123	1.0143	SM28	S
G232_05123	1.2865	SM29	S
G232_05123	0.7619	SM35	S
G232_05123	1.8521	SM36	S
G232_05123	0.9190	SM42	S
G232_05123	0.8727	SM48	S
G232_05123	0.5546	SM57	S
G232_05123	0.8116	SM66	S
G232_05123	1.4188	SM67	S
G232_05123	1.6749	SM72	S
G232_05123	0.5396	SM74	S
G232_05123	0.8070	SM84	S
G232_05123	0.5376	SM9	S
G232_05123	0.9619	SM91	S
G232_05124	0.9187	Rstd	R
G232_05124	0.0280	SM102	S
G232_05124	0.7554	SM104	S
G232_05124	1.1440	SM105	S
G232_05124	0.7925	SM108	S
G232_05124	0.5130	SM109	S
G232_05124	0.7229	SM11	S
G232_05124	1.4305	SM122	S
G232_05124	0.9087	SM13	S
G232_05124	0.8629	SM14	S
G232_05124	1.5530	SM18	S
G232_05124	0.6316	SM24	S
G232_05124	0.7792	SM27	S
G232_05124	0.7929	SM28	S
G232_05124	1.9152	SM29	S
G232_05124	1.1619	SM35	S
G232_05124	0.0156	SM36	S
G232_05124	0.8099	SM42	S
G232_05124	1.0424	SM48	S
G232_05124	0.8319	SM57	S
G232_05124	0.7871	SM66	S
G232_05124	1.1104	SM67	S
G232_05124	0.0985	SM72	S
G232_05124	1.1007	SM74	S
G232_05124	0.8169	SM84	S
G232_05124	0.7104	SM9	S
G232_05124	0.9318	SM91	S
G232_05125	0.7978	Rstd	R
G232_05125	2.4406	SM102	S
G232_05125	0.9556	SM104	S
G232_05125	0.6498	SM105	S
G232_05125	0.7946	SM108	S
G232_05125	0.9609	SM109	S
G232_05125	0.9819	SM11	S
G232_05125	1.0331	SM122	S
G232_05125	0.8621	SM13	S
G232_05125	1.7984	SM14	S
G232_05125	1.1340	SM18	S
G232_05125	0.8991	SM24	S
G232_05125	0.7516	SM27	S
G232_05125	0.8821	SM28	S
G232_05125	1.0877	SM29	S
G232_05125	0.8286	SM35	S
G232_05125	2.7899	SM36	S
G232_05125	0.7676	SM42	S
G232_05125	0.8364	SM48	S
G232_05125	0.7899	SM57	S
G232_05125	0.6852	SM66	S
G232_05125	0.7955	SM67	S
G232_05125	2.3596	SM72	S
G232_05125	0.4604	SM74	S
G232_05125	0.8223	SM84	S
G232_05125	0.8368	SM9	S
G232_05125	0.8636	SM91	S
G232_05126	0.9346	Rstd	R
G232_05126	0.6224	SM102	S
G232_05126	0.7876	SM104	S
G232_05126	0.7938	SM105	S
G232_05126	0.8299	SM108	S
G232_05126	0.6696	SM109	S
G232_05126	0.6566	SM11	S
G232_05126	1.0728	SM122	S
G232_05126	0.9767	SM13	S
G232_05126	0.5914	SM14	S
G232_05126	1.1888	SM18	S
G232_05126	1.0439	SM24	S
