GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06812	10.00	1.65	5.76	2.37	3.13	1.71	1.83	1.50	2.71	3.44	9.70	1.61	3.49	1.48	4.13	0.93	2.38	3.77	0.98	1.42	6.59	2.12	1.48	1.15	8.93	3.78	8.84
G232_06813	8.77	0.85	6.76	1.64	3.53	1.64	0.58	1.46	3.60	1.46	10.16	1.00	3.63	1.57	3.48	0.38	1.30	3.06	0.64	0.54	4.64	1.28	0.49	1.06	9.89	3.39	7.93
G232_06814	8.93	14.84	6.42	2.04	4.33	2.01	2.99	1.45	4.45	2.39	0.00	1.92	4.58	2.56	0.00	1.00	0.32	4.78	0.47	0.99	8.79	3.52	0.00	1.49	10.27	8.05	10.49
G232_06815	8.41	2.73	6.45	1.59	3.34	2.07	1.52	1.09	3.69	6.03	10.48	2.09	3.41	2.79	4.21	1.18	6.30	4.60	1.77	1.09	6.40	2.30	3.71	1.14	9.83	3.52	9.42
G232_06816	8.19	0.00	5.55	1.83	3.24	0.79	0.67	2.03	3.40	1.21	8.36	1.92	4.69	1.65	3.78	0.68	0.00	5.02	0.69	1.14	6.14	3.35	0.08	0.91	12.23	5.67	8.35
G232_06817	8.09	0.64	5.67	1.28	4.34	1.57	0.95	1.40	4.67	2.35	12.54	1.80	3.66	2.16	4.34	0.90	1.70	3.51	0.93	0.54	6.37	2.41	0.96	0.97	11.21	4.08	11.07
G232_06818	8.96	5.06	5.21	2.14	4.07	2.29	1.58	0.21	3.74	9.23	9.61	1.51	3.90	2.07	2.69	0.49	11.50	4.68	1.53	0.93	3.14	2.49	7.75	0.54	11.60	4.66	8.56
G232_06819	8.86	0.37	5.94	2.52	4.95	1.55	1.60	0.98	4.67	1.35	9.34	2.84	3.86	1.73	3.75	1.08	0.71	4.35	1.34	1.13	9.04	2.60	0.69	0.83	11.41	5.19	10.77
G232_06820	11.57	1.36	7.09	0.84	6.48	1.02	2.23	0.54	3.43	2.29	8.29	1.38	1.95	1.21	2.73	0.40	1.81	4.33	1.04	0.55	9.31	2.86	1.59	1.61	8.94	4.91	6.66
G232_06821	8.42	0.02	4.27	1.61	3.68	1.14	0.52	0.79	3.43	1.82	13.05	1.70	3.57	2.50	3.82	0.74	0.06	5.02	1.28	0.46	4.91	2.33	0.06	0.64	12.74	4.41	9.67
G232_06822	9.22	6.42	6.03	1.68	4.16	2.95	2.52	1.16	4.08	11.22	12.86	1.96	3.52	2.05	4.92	1.08	13.83	6.06	2.33	0.73	7.20	2.76	11.14	0.65	10.15	4.50	10.35
G232_06823	8.56	7.89	5.22	1.39	3.48	3.92	2.18	1.05	4.01	13.35	9.96	1.60	2.65	1.95	4.05	1.32	14.30	5.47	1.24	0.97	4.68	2.10	9.95	0.81	9.80	5.07	9.25
G232_06824	10.38	0.00	6.86	1.22	4.55	1.97	0.85	1.27	3.76	0.52	12.60	1.04	3.27	2.78	2.55	1.38	0.32	4.19	0.47	1.48	6.20	3.19	0.06	1.06	12.00	5.25	9.42
G232_06825	10.19	0.18	7.47	2.04	3.48	1.70	1.26	0.92	4.32	2.66	12.68	2.28	4.61	2.37	4.04	0.83	0.00	8.45	1.00	0.89	5.27	2.06	0.12	0.27	14.27	5.54	11.29
G232_06826	8.04	4.44	6.50	2.03	4.13	2.19	1.41	2.37	4.29	5.58	11.39	1.45	3.59	1.82	5.09	1.26	5.91	5.52	1.90	0.84	4.40	2.19	4.20	0.67	12.36	5.30	9.31
G232_06827	7.76	0.81	6.35	2.36	3.82	2.42	1.31	1.16	3.98	3.09	11.29	1.72	3.67	2.82	3.85	0.63	1.22	4.49	1.52	0.68	7.06	3.03	0.97	1.36	11.41	5.16	8.56
G232_06828	6.63	0.00	7.56	1.59	3.53	0.29	1.11	3.17	4.55	1.81	10.77	1.48	6.07	2.13	3.72	1.36	0.00	3.65	1.55	1.14	7.95	2.53	0.00	0.19	12.76	4.74	10.38
G232_06829	8.66	2.41	6.04	2.57	3.60	2.22	1.16	1.40	4.19	5.06	10.85	1.77	4.45	1.81	4.54	1.03	5.36	4.60	1.08	0.91	6.13	2.25	3.12	0.83	12.70	3.76	11.97
G232_06830	8.84	0.42	7.47	1.40	3.67	1.39	0.60	1.67	4.15	1.48	11.53	1.28	3.84	2.01	3.99	0.74	0.71	4.28	0.99	0.95	5.24	2.58	0.52	0.95	10.89	4.31	8.36
G232_06831	10.05	0.29	7.80	2.21	5.06	1.57	0.85	1.53	3.75	1.71	11.12	1.71	3.92	2.88	3.63	0.80	0.36	5.21	1.25	0.88	9.29	2.81	0.22	1.14	12.64	5.95	8.49
G232_06832	10.99	0.57	6.35	2.45	3.93	1.62	1.30	1.11	3.67	3.45	10.59	2.06	5.10	2.13	0.23	0.67	1.72	4.65	1.70	0.88	6.57	3.29	1.20	0.64	11.65	6.19	8.79
G232_06833	11.18	0.96	7.88	1.68	3.69	1.64	1.04	1.40	4.22	2.91	10.73	2.04	4.97	2.43	2.73	0.93	1.38	4.46	0.95	1.05	5.60	2.55	0.74	1.56	11.06	5.76	11.30
G232_06834	9.05	6.73	5.83	1.93	4.45	2.46	1.78	1.83	4.04	11.07	11.07	2.27	2.89	2.09	4.57	0.98	12.49	5.16	1.31	0.84	5.51	3.26	8.23	0.60	10.39	5.37	8.48
G232_06835	7.50	0.00	4.84	1.93	3.07	0.53	0.79	2.90	3.18	0.66	4.78	1.28	3.78	1.16	0.09	0.70	0.00	2.31	0.88	0.40	5.60	1.77	0.09	0.45	10.69	4.16	10.17
G232_06836	9.73	1.89	6.12	2.20	3.89	3.96	0.31	0.00	4.57	1.46	10.86	1.13	3.66	3.01	5.53	1.32	1.22	5.37	0.00	2.39	6.52	2.47	0.99	1.32	10.71	5.02	8.90
G232_06837	7.84	3.62	6.35	2.05	3.82	1.94	1.92	1.36	4.17	7.92	21.41	1.59	3.74	2.40	3.93	1.06	7.56	5.78	1.85	1.36	5.52	2.71	5.63	0.78	10.59	4.59	11.18
G232_06838	9.17	0.37	6.87	2.34	4.35	2.34	1.25	1.03	5.94	1.84	12.22	2.95	5.51	3.27	4.45	0.87	0.32	5.61	1.71	0.92	8.45	2.53	0.24	1.16	11.39	5.90	10.65
G232_06839	7.93	0.40	5.11	2.62	5.35	1.24	1.90	0.71	6.90	2.20	12.17	2.14	3.66	2.85	3.41	0.49	0.52	5.91	1.67	0.46	9.28	2.69	0.43	0.97	15.40	5.00	10.19
G232_06840	8.25	1.82	5.25	1.58	4.97	2.08	1.97	1.15	4.47	4.17	11.38	2.27	4.33	3.34	2.53	0.40	2.68	5.94	1.60	0.99	7.69	2.88	2.80	1.11	11.64	3.19	10.14
G232_06841	9.32	1.12	6.31	2.65	2.47	1.75	0.85	0.62	3.85	2.71	12.52	2.95	5.19	2.25	4.73	1.03	1.51	3.64	1.83	1.99	5.20	3.00	1.27	1.10	11.27	6.90	9.64
G232_06842	9.54	2.24	5.80	1.59	4.46	1.94	1.12	0.94	4.65	3.51	9.88	1.49	4.08	2.89	3.75	0.99	3.47	4.87	2.35	0.70	7.46	2.66	3.33	1.08	11.57	5.87	9.58
G232_06843	9.09	0.33	4.90	2.69	3.80	1.42	0.93	1.81	3.54	1.02	11.29	1.53	4.34	1.42	3.62	0.93	0.32	3.88	1.51	0.66	7.46	2.91	0.38	0.76	12.35	5.15	11.18
G232_06844	7.87	2.95	5.44	2.29	3.74	2.67	1.55	1.30	4.08	6.76	10.53	1.54	3.29	2.55	5.41	0.62	6.21	5.38	1.15	0.82	5.52	2.27	3.61	1.11	9.92	5.44	9.68
G232_06845	4.73	0.00	4.40	1.47	6.21	2.09	0.98	2.21	2.88	2.71	9.71	2.84	3.17	4.30	7.07	0.83	0.00	3.43	2.93	0.96	5.44	2.84	0.00	1.66	10.93	3.29	8.41
G232_06846	10.01	0.27	5.87	1.27	3.69	1.75	0.81	1.44	3.44	1.16	9.51	1.45	2.49	2.22	3.53	0.21	0.25	5.13	0.69	1.86	4.96	2.98	0.07	1.10	10.57	3.40	10.93
G232_06847	8.67	2.88	5.53	1.96	3.36	2.20	1.83	1.62	4.83	6.87	11.89	2.13	3.91	2.15	4.12	0.69	9.62	5.25	1.40	0.92	5.78	2.29	5.17	1.18	12.42	5.72	11.14
G232_06848	10.72	1.26	6.36	1.82	3.51	1.75	0.84	1.33	3.97	4.00	12.05	1.84	3.72	3.05	4.09	0.65	2.95	4.66	1.14	0.54	5.60	2.73	1.77	0.81	10.58	4.99	9.46
G232_06849	10.48	1.38	5.48	1.45	4.19	0.90	1.60	1.34	3.37	3.27	14.91	1.18	3.93	2.82	6.91	0.74	2.30	6.65	1.45	1.21	5.09	2.46	1.81	1.47	11.57	4.80	9.75
G232_06850	9.00	0.18	12.11	2.04	4.16	3.09	0.45	1.05	3.46	2.86	13.02	0.79	3.24	2.09	6.45	0.79	0.09	3.81	2.12	1.39	7.30	2.45	0.25	0.86	13.44	5.32	7.79
