GENE	COVERAGE	STRAIN	GROUP
G232_08715	0.7869	Rstd	R
G232_08715	2.2587	SM102	S
G232_08715	0.8306	SM104	S
G232_08715	0.7626	SM105	S
G232_08715	1.0581	SM108	S
G232_08715	1.1043	SM109	S
G232_08715	0.7892	SM11	S
G232_08715	0.7881	SM122	S
G232_08715	0.7553	SM13	S
G232_08715	2.3817	SM14	S
G232_08715	1.2521	SM18	S
G232_08715	0.5132	SM24	S
G232_08715	0.7643	SM27	S
G232_08715	0.8036	SM28	S
G232_08715	1.0439	SM29	S
G232_08715	0.6476	SM35	S
G232_08715	2.7237	SM36	S
G232_08715	0.9208	SM42	S
G232_08715	0.5758	SM48	S
G232_08715	0.8067	SM57	S
G232_08715	0.7084	SM66	S
G232_08715	0.9870	SM67	S
G232_08715	2.0099	SM72	S
G232_08715	0.6475	SM74	S
G232_08715	0.8734	SM84	S
G232_08715	0.9248	SM9	S
G232_08715	0.8282	SM91	S
G232_08716	1.2071	Rstd	R
G232_08716	0.0490	SM102	S
G232_08716	1.1519	SM104	S
G232_08716	1.3891	SM105	S
G232_08716	0.7365	SM108	S
G232_08716	0.6913	SM109	S
G232_08716	0.1566	SM11	S
G232_08716	0.4768	SM122	S
G232_08716	0.6835	SM13	S
G232_08716	0.3091	SM14	S
G232_08716	0.0000	SM18	S
G232_08716	0.6711	SM24	S
G232_08716	1.6157	SM27	S
G232_08716	1.2964	SM28	S
G232_08716	0.0088	SM29	S
G232_08716	0.8571	SM35	S
G232_08716	0.0739	SM36	S
G232_08716	1.3785	SM42	S
G232_08716	2.3818	SM48	S
G232_08716	0.7731	SM57	S
G232_08716	0.8981	SM66	S
G232_08716	3.3734	SM67	S
G232_08716	0.0000	SM72	S
G232_08716	1.9928	SM74	S
G232_08716	3.0587	SM84	S
G232_08716	1.4240	SM9	S
G232_08716	1.1391	SM91	S
G232_08717	1.1169	Rstd	R
G232_08717	0.1678	SM102	S
G232_08717	0.7218	SM104	S
G232_08717	0.8093	SM105	S
G232_08717	0.7220	SM108	S
G232_08717	0.7391	SM109	S
G232_08717	0.4699	SM11	S
G232_08717	0.4967	SM122	S
G232_08717	0.6796	SM13	S
G232_08717	0.6317	SM14	S
G232_08717	1.3873	SM18	S
G232_08717	0.3904	SM24	S
G232_08717	0.9851	SM27	S
G232_08717	0.4321	SM28	S
G232_08717	1.1170	SM29	S
G232_08717	0.3524	SM35	S
G232_08717	0.1362	SM36	S
G232_08717	0.9313	SM42	S
G232_08717	0.9273	SM48	S
G232_08717	1.0756	SM57	S
G232_08717	0.7303	SM66	S
G232_08717	0.8052	SM67	S
G232_08717	0.1675	SM72	S
G232_08717	1.0576	SM74	S
G232_08717	0.8810	SM84	S
G232_08717	0.9504	SM9	S
G232_08717	0.9655	SM91	S
G232_08718	0.4618	Rstd	R
G232_08718	7.9301	SM102	S
G232_08718	0.7715	SM104	S
G232_08718	0.8054	SM105	S
G232_08718	0.1639	SM108	S
G232_08718	1.7783	SM109	S
G232_08718	1.5422	SM11	S
G232_08718	1.1722	SM122	S
G232_08718	0.4194	SM13	S
G232_08718	3.4570	SM14	S
G232_08718	0.8258	SM18	S
G232_08718	0.3991	SM24	S
G232_08718	0.5456	SM27	S
G232_08718	0.6571	SM28	S
G232_08718	1.3509	SM29	S
G232_08718	0.7524	SM35	S
G232_08718	7.1595	SM36	S
G232_08718	1.0088	SM42	S
G232_08718	2.5455	SM48	S
G232_08718	0.8319	SM57	S
G232_08718	0.6413	SM66	S
G232_08718	0.8377	SM67	S
G232_08718	9.4384	SM72	S
G232_08718	0.8345	SM74	S
G232_08718	0.9466	SM84	S
G232_08718	0.4656	SM9	S
G232_08718	0.7396	SM91	S
